GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,2744,Al Jefferson,Al,1610612766,CHA,31.0,9,4,5,0.444,56.5,8.3,22.9,0.364,0.0,0.0,0.0,0.0,0.0,0.0,6.3,10.4,16.7,2.1,0.0,0.0,4.2,2.1,8.3,0.0,16.7,12.5,52.3,4,0,43.8,289,270,264,258,23,90,57,224,209,275,209,299,312,299,32,57,37,193,282,237,28,64,95,326,188,117,75,80,13,109
Players,203469,Cody Zeller,Cody,1610612766,CHA,23.0,35,17,18,0.486,47.7,4.5,6.1,0.75,0.0,0.5,0.0,5.6,7.6,0.733,4.5,5.6,10.1,0.5,0.5,0.5,1.5,0.5,6.6,5.1,14.6,16.2,33.1,1,0,29.3,70,88,59,230,158,224,337,33,209,270,209,143,148,192,74,203,137,281,276,222,97,187,150,155,211,105,231,125,13,250
Players,201584,Courtney Lee,Courtney,1610612766,CHA,30.0,29,20,9,0.69,45.8,2.9,9.8,0.294,0.6,4.6,0.125,4.0,5.8,0.7,1.2,4.0,5.2,2.9,0.6,2.9,0.6,0.6,4.0,2.9,10.4,5.8,30.8,0,0,26.0,117,45,200,57,258,281,256,289,190,171,197,197,191,203,211,277,282,148,271,35,173,177,292,256,275,164,248,190,13,280
Players,202343,Elliot Williams,Elliot,1610612766,CHA,27.0,1,1,0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,362,407,1,426,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,206,400,190,13,400
Players,1626163,Frank Kaminsky,Frank,1610612766,CHA,23.0,12,8,4,0.667,45.0,1.3,12.5,0.1,1.3,6.3,0.2,2.5,5.0,0.5,5.0,6.3,11.3,2.5,1.3,1.3,1.3,2.5,1.3,2.5,6.3,52.5,29.8,0,0,26.3,257,195,285,61,292,334,199,339,149,125,167,248,217,261,61,170,102,168,224,141,113,39,372,263,334,27,259,190,13,277
Players,203087,Jeremy Lamb,Jeremy,1610612766,CHA,24.0,14,6,8,0.429,52.8,3.4,20.3,0.167,0.0,10.2,0.0,0.0,0.0,0.0,5.1,13.6,18.6,3.4,0.0,1.7,0.0,3.4,5.1,3.4,6.8,1.7,39.3,0,0,32.2,242,235,215,269,36,266,89,324,209,42,209,299,312,299,59,20,27,128,282,84,200,26,241,232,327,194,168,190,13,216
Players,202391,Jeremy Lin,Jeremy,1610612766,CHA,27.0,29,17,12,0.586,45.0,6.7,12.5,0.536,1.8,4.5,0.4,12.1,14.3,0.844,2.2,4.9,7.1,4.0,1.8,0.0,0.4,0.9,3.6,9.8,27.2,22.8,41.4,1,0,41.1,117,88,157,114,291,138,199,85,110,176,71,40,46,117,145,238,218,97,167,237,181,139,317,41,80,70,156,125,13,133
Players,203268,Jorge Gutierrez,Jorge,1610612766,CHA,27.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,404,408,363,408,427,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,206,400,190,13,400
Players,202689,Kemba Walker,Kemba,1610612766,CHA,26.0,41,22,19,0.537,46.3,12.3,31.5,0.392,2.5,9.3,0.267,16.7,18.8,0.885,3.1,7.4,10.5,2.5,4.0,1.2,1.2,2.5,6.2,12.0,43.8,16.0,63.5,2,0,64.2,22,25,43,165,242,33,18,198,75,59,135,17,24,93,116,136,127,170,57,145,114,42,166,25,17,107,33,103,13,20
Players,101107,Marvin Williams,Marvin,1610612766,CHA,30.0,38,20,18,0.526,46.1,5.0,11.5,0.433,2.7,5.4,0.5,3.1,4.6,0.667,2.3,8.8,11.1,1.5,0.8,0.8,1.5,0.8,3.8,4.6,15.7,5.4,37.5,7,0,35.6,38,45,59,173,250,203,221,159,64,152,30,230,233,211,143,93,105,230,260,193,94,155,300,179,195,168,183,49,13,182
