season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612752,NYK,New York Knicks,42300217,2024-05-19,NYK vs. IND,L,48.0,12.0,14.0,17.0,38.0,15.0,6.0,11.0,52.0,0,0,0,0,7,96,53,21,120,91,14,62,120,1,2023,2024,True,NYK,IND,MAY
2023-24,1610612752,NYK,New York Knicks,42300216,2024-05-17,NYK @ IND,L,48.0,6.0,22.0,9.0,38.0,12.0,21.0,8.0,62.0,0,0,0,0,7,153,9,117,120,55,151,31,154,1,2023,2024,False,IND,NYK,MAY
2023-24,1610612752,NYK,New York Knicks,42300215,2024-05-14,NYK vs. IND,W,48.0,24.0,27.0,13.0,62.0,18.0,9.0,14.0,36.0,0,0,0,0,7,9,2,66,7,113,46,100,20,1,2023,2024,True,NYK,IND,MAY
2023-24,1610612752,NYK,New York Knicks,42300214,2024-05-12,NYK @ IND,L,48.0,18.0,12.0,5.0,40.0,17.0,8.0,22.0,60.0,0,0,0,0,7,40,73,152,105,100,29,159,148,1,2023,2024,False,IND,NYK,MAY
2023-24,1610612752,NYK,New York Knicks,42300213,2024-05-10,NYK @ IND,L,48.0,12.0,8.0,20.0,40.0,13.0,16.0,15.0,56.0,0,0,0,0,7,96,120,10,105,70,124,116,141,1,2023,2024,False,IND,NYK,MAY
2023-24,1610612752,NYK,New York Knicks,42300212,2024-05-08,NYK vs. IND,W,48.0,14.0,17.0,9.0,62.0,12.0,22.0,10.0,60.0,0,0,0,0,7,75,24,117,7,55,154,49,148,1,2023,2024,True,NYK,IND,MAY
2023-24,1610612752,NYK,New York Knicks,42300211,2024-05-06,NYK vs. IND,W,48.0,9.0,16.0,20.0,58.0,22.0,10.0,18.0,64.0,0,0,0,0,7,130,28,10,18,146,56,145,159,1,2023,2024,True,NYK,IND,MAY
2023-24,1610612752,NYK,New York Knicks,42300116,2024-05-02,NYK @ PHI,W,48.0,17.0,27.0,13.0,44.0,22.0,19.0,10.0,34.0,0,0,0,0,7,53,2,66,81,146,146,49,13,1,2023,2024,False,PHI,NYK,MAY
2023-24,1610612752,NYK,New York Knicks,42300115,2024-04-30,NYK vs. PHI,L,53.0,21.0,11.0,16.0,40.0,18.0,15.0,6.0,38.0,0,0,0,0,1,20,86,26,105,113,113,14,33,1,2023,2024,True,NYK,PHI,APR
2023-24,1610612752,NYK,New York Knicks,42300114,2024-04-28,NYK @ PHI,W,48.0,7.0,21.0,12.0,44.0,7.0,8.0,18.0,32.0,0,0,0,0,7,145,12,77,81,13,29,145,8,1,2023,2024,False,PHI,NYK,APR
2023-24,1610612752,NYK,New York Knicks,42300113,2024-04-25,NYK @ PHI,L,48.0,10.0,18.0,16.0,54.0,12.0,12.0,11.0,38.0,0,0,0,0,7,120,20,26,25,55,80,62,33,1,2023,2024,False,PHI,NYK,APR
2023-24,1610612752,NYK,New York Knicks,42300112,2024-04-22,NYK vs. PHI,W,48.0,11.0,12.0,10.0,40.0,7.0,11.0,14.0,30.0,0,0,0,0,7,111,73,104,105,13,63,100,6,1,2023,2024,True,NYK,PHI,APR
2023-24,1610612752,NYK,New York Knicks,42300111,2024-04-20,NYK vs. PHI,W,48.0,15.0,26.0,27.0,36.0,21.0,8.0,11.0,46.0,0,0,0,0,7,66,5,1,133,139,29,62,85,1,2023,2024,True,NYK,PHI,APR
