TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612737,Atlanta Hawks,47,21,26,0.447,48.7,14.1,16.6,6.6,37.7,11.1,17.2,7.2,49.3,2,10,27,22,2,17,11,24,25,5,22,14,24
1610612738,Boston Celtics,33,21,12,0.636,49.2,16.2,13.5,7.3,41.7,13.1,16.6,3.9,31.7,25,10,3,4,23,12,22,20,18,11,18,2,1
1610612751,Brooklyn Nets,35,15,20,0.429,46.7,12.8,10.7,7.5,41.7,12.2,16.2,12.5,38.3,21,24,17,23,4,23,30,17,17,7,16,29,8
1610612766,Charlotte Hornets,35,15,20,0.429,50.8,18.6,17.8,10.5,50.2,14.6,17.8,4.5,60.7,21,24,17,23,25,6,7,2,5,17,24,6,29
1610612741,Chicago Bulls,44,27,17,0.614,48.3,19.8,13.1,7.6,51.5,12.6,14.3,5.3,36.8,3,1,10,6,1,2,23,16,3,8,11,9,7
1610612739,Cleveland Cavaliers,42,20,22,0.476,50.4,14.7,15.4,8.5,39.2,17.3,13.4,8.8,40.5,4,14,23,20,7,15,15,9,24,21,10,20,12
1610612742,Dallas Mavericks,32,23,9,0.719,45.0,15.7,18.6,8.9,41.5,8.9,6.8,9.3,32.2,29,6,1,2,29,13,4,6,20,2,1,21,2
1610612743,Denver Nuggets,40,26,14,0.65,45.7,15.3,15.6,7.8,54.2,14.6,9.5,10.8,40.0,9,2,4,3,16,14,13,14,1,18,3,25,10
1610612765,Detroit Pistons,35,8,27,0.229,49.5,10.0,17.0,7.8,35.7,22.2,13.0,10.9,45.2,21,30,28,30,27,26,10,13,27,29,9,26,21
1610612744,Golden State Warriors,48,24,24,0.5,45.7,22.2,13.8,6.1,41.5,13.5,17.3,12.7,40.3,1,3,25,14,5,1,20,27,21,13,23,30,11
1610612745,Houston Rockets,40,17,23,0.425,49.5,17.4,17.1,7.7,44.3,10.1,22.1,5.0,53.7,9,19,24,25,11,8,9,15,13,4,30,8,28
1610612754,Indiana Pacers,37,18,19,0.486,47.2,16.9,14.7,7.0,51.5,16.9,16.2,6.6,52.9,15,17,15,17,22,11,17,22,4,20,15,13,27
1610612746,LA Clippers,40,22,18,0.55,48.6,17.4,19.3,14.3,41.7,20.5,16.6,6.2,41.7,9,8,13,10,24,9,2,1,18,26,18,11,15
1610612747,Los Angeles Lakers,33,24,9,0.727,48.2,13.1,12.1,7.4,42.3,9.7,14.4,6.4,41.6,25,3,1,1,15,22,27,19,14,3,12,12,14
1610612763,Memphis Grizzlies,36,15,21,0.417,50.1,17.3,16.2,6.2,51.5,18.8,20.8,11.9,43.1,18,24,21,26,21,10,12,26,2,24,29,28,19
