group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,203488,Mike Muscala,Mike,1610612738,BOS,31.0,14,3,11,0.214,2.5,0.1,0.6,0.125,0.1,0.4,0.167,0.1,0.1,1.0,0.0,0.5,0.5,0.1,0.1,0.0,0.0,0.1,0.2,0.2,0.3,-1.6,0.9,0,0,0.9,229,304,153,406,254,356,239,360,212,136,233,272,292,1,288,107,184,263,135,250,204,121,291,217,355,366,364,205,27,353,BOS
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,25.0,32,22,10,0.688,4.4,0.8,2.4,0.351,0.2,0.7,0.217,1.2,1.5,0.792,0.3,1.1,1.3,0.5,0.4,0.1,0.1,0.1,0.2,0.9,3.0,1.6,5.6,17,0,5.4,79,16,169,49,21,42,20,280,118,54,216,11,9,146,76,5,11,54,10,81,99,135,334,16,24,59,17,20,27,16,BOS
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,26.0,30,20,10,0.667,4.9,1.0,2.3,0.426,0.2,0.8,0.25,0.8,1.2,0.714,0.3,0.8,1.1,0.4,0.1,0.1,0.1,0.2,0.5,0.7,3.0,1.4,5.3,9,0,5.0,94,32,169,53,6,31,26,219,79,46,186,32,23,183,41,33,26,73,149,168,63,21,60,35,29,71,18,36,27,20,BOS
Players,1628401,Derrick White,Derrick,1610612738,BOS,28.0,24,14,10,0.583,2.6,0.5,1.0,0.565,0.3,0.5,0.538,0.2,0.2,1.0,0.0,0.2,0.2,0.3,0.1,0.0,0.1,0.0,0.5,0.2,1.6,1.1,2.3,2,0,2.5,148,108,169,125,236,96,143,94,39,97,41,197,248,1,288,311,352,107,153,250,112,210,57,223,105,85,188,108,27,147,BOS
Players,1629684,Grant Williams,Grant,1610612738,BOS,24.0,24,15,9,0.625,4.0,0.4,1.0,0.391,0.3,0.7,0.353,0.3,0.3,0.75,0.2,0.3,0.5,0.1,0.1,0.0,0.0,0.1,0.9,0.4,1.3,0.5,2.1,2,0,2.3,148,91,185,98,49,163,143,246,52,57,124,165,189,156,103,201,168,215,153,250,172,106,10,108,144,142,217,108,27,177,BOS
Players,1630573,Sam Hauser,Sam,1610612738,BOS,25.0,7,1,6,0.143,1.5,0.1,0.6,0.25,0.1,0.4,0.333,0.0,0.0,0.0,0.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,-0.6,0.9,0,0,1.0,309,372,234,414,375,313,239,331,128,136,131,295,305,295,146,241,226,297,281,250,204,210,340,258,333,289,356,205,27,335,BOS
Players,203935,Marcus Smart,Marcus,1610612738,BOS,29.0,24,16,8,0.667,4.7,0.7,1.5,0.459,0.2,0.7,0.235,0.4,0.5,0.833,0.1,0.4,0.5,0.7,0.2,0.2,0.0,0.1,0.4,0.8,2.0,0.8,4.2,2,0,3.8,148,80,195,53,11,55,65,184,104,57,209,110,131,114,163,162,168,13,111,44,172,106,129,19,66,108,52,108,27,63,BOS
Players,1630202,Payton Pritchard,Payton,1610612738,BOS,25.0,3,1,2,0.333,3.0,0.3,1.7,0.2,0.3,1.3,0.25,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,-0.7,1.1,0,0,1.7,368,372,338,360,195,181,56,350,23,7,186,295,305,295,41,373,263,297,26,250,204,210,376,329,184,297,338,205,27,257,BOS
Players,1629057,Robert Williams III,Robert,1610612738,BOS,25.0,11,7,4,0.636,2.4,0.2,0.3,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.4,0.1,0.1,0.0,0.1,0.1,0.1,0.3,0.4,0.5,1.1,3,0,1.0,258,223,287,92,277,290,350,53,257,325,257,295,305,295,68,359,253,245,202,250,101,95,364,174,346,155,328,94,27,335,BOS
Players,201933,Blake Griffin,Blake,1610612738,BOS,34.0,4,2,2,0.5,0.6,0.3,0.3,1.0,0.0,0.0,0.0,0.3,0.3,1.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,1.1,0,0,1.0,351,326,338,188,419,241,354,1,257,325,257,165,216,1,76,373,302,297,281,250,204,210,376,186,250,207,344,205,27,335,BOS
Players,1627763,Malcolm Brogdon,Malcolm,1610612738,BOS,30.0,24,14,10,0.583,3.7,0.4,0.7,0.588,0.2,0.3,0.5,0.8,0.8,0.9,0.0,0.3,0.4,0.3,0.2,0.0,0.1,0.0,0.5,0.8,1.8,0.4,2.8,0,0,2.8,148,108,169,125,91,147,195,87,104,172,42,40,61,82,275,201,249,107,111,217,112,171,107,29,84,159,128,205,27,119,BOS
Players,201143,Al Horford,Al,1610612738,BOS,37.0,27,18,9,0.667,4.3,0.3,0.9,0.32,0.3,0.9,0.348,0.0,0.0,0.0,0.1,0.4,0.6,0.2,0.0,0.1,0.2,0.0,0.4,0.0,0.9,0.6,2.7,5,0,2.6,131,53,185,53,22,216,148,315,37,40,130,295,305,295,181,145,157,147,272,153,29,210,159,329,214,132,145,62,27,139,BOS
Players,1628436,Luke Kornet,Luke,1610612738,BOS,27.0,9,4,5,0.444,2.3,0.1,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.6,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.9,0,0,0.9,277,278,262,272,279,337,393,1,257,325,257,295,305,295,92,201,157,227,174,250,204,210,280,329,371,207,355,205,27,357,BOS
Players,203943,Noah Vonleh,Noah,1610612738,BOS,27.0,2,2,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.5,0.0,0,0,0.0,394,326,435,1,438,361,396,361,257,325,257,295,305,295,288,373,388,297,281,250,204,210,70,329,382,358,413,205,27,413,BOS
