group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1630202,Payton Pritchard,Payton,1610612738,BOS,27.0,2,1,1,0.5,2.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.5,76,53,10,44,71,28,31,18,50,1,79,1,32,28,1,1,59,128,BOS
Players,1628401,Derrick White,Derrick,1610612738,BOS,30.0,5,1,4,0.2,4.1,0.6,0.0,0.4,0.8,0.6,1.8,0.4,3.6,0.0,0.0,0.2,0.4,2.4,25,53,118,81,29,9,31,6,20,65,100,68,21,28,1,64,27,53,BOS
Players,201143,Al Horford,Al,1610612738,BOS,39.0,5,1,4,0.2,4.1,0.0,0.0,0.0,0.0,0.6,1.8,0.4,3.6,0.2,0.0,0.6,0.0,1.8,25,53,118,81,27,28,31,18,50,65,100,68,21,15,1,110,59,67,BOS
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,28.0,4,1,3,0.25,4.0,0.0,0.0,0.0,0.0,0.8,2.3,0.5,2.5,0.0,0.0,0.5,0.5,1.2,38,53,89,75,33,28,31,18,50,74,119,72,52,28,1,93,16,82,BOS
Players,201950,Jrue Holiday,Jrue,1610612738,BOS,34.0,3,0,3,0.0,4.8,0.0,0.0,0.0,0.7,1.0,2.3,0.7,4.0,0.0,0.3,0.3,0.0,2.4,56,84,89,84,7,28,31,18,27,77,120,91,9,28,119,82,59,52,BOS
Players,204001,Kristaps Porziņģis,Kristaps,1610612738,BOS,29.0,3,1,2,0.333,2.1,0.0,1.0,0.0,0.7,0.0,0.0,0.0,2.7,0.0,0.0,0.0,1.0,1.8,56,53,66,70,80,28,2,18,27,1,1,1,43,28,1,1,4,67,BOS
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,27.0,5,1,4,0.2,4.1,0.0,0.2,0.4,0.4,0.6,1.8,0.4,3.6,0.2,0.0,0.4,0.4,3.9,25,53,118,81,27,28,27,6,43,65,100,68,21,15,1,88,27,22,BOS
Players,1629636,Darius Garland,Darius,1610612739,CLE,25.0,2,1,1,0.5,2.6,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.0,0.0,0.0,0.5,0.0,0.0,76,53,10,44,68,28,31,18,50,1,95,122,9,28,1,93,59,106,CLE
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,28.0,4,1,3,0.25,1.8,1.3,0.0,0.0,1.5,1.0,2.0,0.5,2.0,0.0,0.0,0.5,0.5,4.5,38,53,89,75,88,1,31,18,7,77,104,72,57,28,1,93,16,15,CLE
Players,1629731,Dean Wade,Dean,1610612739,CLE,28.0,1,0,1,0.0,1.6,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.2,100,84,10,84,96,28,31,18,50,107,104,1,57,28,1,1,59,83,CLE
Players,1629660,Ty Jerome,Ty,1610612739,CLE,27.0,4,1,3,0.25,0.7,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.5,0.0,0.3,0.3,0.0,0.3,38,53,89,75,109,28,31,18,50,77,104,109,80,28,115,73,59,103,CLE
Players,1628386,Jarrett Allen,Jarrett,1610612739,CLE,27.0,4,1,3,0.25,2.0,0.0,0.0,0.0,0.0,1.5,2.5,1.0,2.5,0.3,0.0,0.0,0.0,1.5,38,53,89,75,84,28,31,18,50,97,121,109,52,7,1,1,59,74,CLE
