player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
203932,Aaron Gordon,Aaron,1610612753,ORL,20.0,27,9,18,0.333,2.9,92.3,88.7,88.7,102.2,99.5,99.5,-9.9,-10.8,-10.8,0.071,1.5,11.5,0.09,0.272,0.188,0.077,0.075,0.00433,0.00532,0.121,0.132,102.83,106.32,88.6,106.32,0.172,168,6,15,0.2,0.6,0.4,131,182,361,330,187,341,343,343,176,169,169,288,309,309,206,97,174,69,20,22,244,240,208,192,264,254,137,155,155,60,164,163,237,232,186
203094,Andrew Nicholson,Andrew,1610612753,ORL,26.0,7,4,3,0.571,3.7,91.4,96.0,96.0,89.8,87.0,87.0,1.6,9.0,9.0,0.063,0.5,7.1,0.091,0.233,0.159,0.14300000000000002,0.14400000000000002,0.0025,0.00322,0.21,0.213,89.12,88.13,73.44,88.13,0.074,50,2,10,0.3,1.4,0.2,301,270,109,127,76,350,287,287,75,78,78,186,131,131,216,205,235,66,36,39,358,360,311,331,107,115,391,414,414,213,249,204,190,76,319
201943,Brandon Jennings,Brandon,1610612753,ORL,26.0,9,3,6,0.333,2.3,78.7,76.1,76.1,92.2,93.3,93.3,-13.5,-17.2,-17.2,0.222,1.0,16.7,0.0,0.074,0.037,0.16699999999999998,0.166,0.0,0.00309,0.185,0.196,104.51,105.63,88.02,105.63,-0.034,46,0,5,0.0,0.6,0.0,289,293,174,330,263,388,383,383,89,110,110,318,343,343,63,131,99,270,293,336,379,380,342,336,142,140,106,163,163,394,342,269,342,232,342
201228,C.J. Watson,C.J.,1610612753,ORL,32.0,4,3,1,0.75,2.9,140.7,147.8,147.8,130.5,128.0,128.0,10.2,19.8,19.8,0.0,0.0,0.0,0.0,0.154,0.105,0.0,0.0,0.008329999999999999,0.008329999999999999,0.13,0.124,100.57,99.17,82.64,99.17,0.096,23,2,3,0.5,0.8,0.667,339,293,31,44,193,17,9,9,386,409,409,126,62,62,287,238,287,270,119,117,1,1,31,35,240,272,187,298,298,165,249,296,93,174,45
203906,Devyn Marble,Devyn,1610612753,ORL,23.0,2,1,1,0.5,0.2,0.0,0.0,0.0,29.1,20.0,20.0,-29.1,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.87,417.39,347.83,417.39,0.0,1,0,0,0.0,0.0,0.0,374,362,31,188,422,415,415,415,20,19,19,370,355,355,287,238,287,270,356,370,1,1,342,359,390,391,8,9,9,329,342,379,342,379,342
203473,Dewayne Dedmon,Dewayne,1610612753,ORL,26.0,5,3,2,0.6,3.1,95.9,100.0,100.0,90.5,81.3,81.3,5.4,18.8,18.8,0.091,1.0,33.3,0.063,0.167,0.118,0.33299999999999996,0.33299999999999996,0.01,0.01,0.061,0.06,89.67,92.89,77.41,92.89,0.055,28,1,1,0.2,0.2,1.0,329,293,75,103,163,319,232,232,77,58,58,164,65,65,168,131,24,109,93,91,421,421,5,13,369,376,389,400,400,254,279,337,243,356,1
203901,Elfrid Payton,Elfrid,1610612753,ORL,22.0,32,13,19,0.406,4.2,91.6,91.5,91.5,103.6,101.1,101.1,-12.0,-9.6,-9.6,0.338,1.64,21.5,0.05,0.108,0.079,0.131,0.13,0.00363,0.00419,0.259,0.27,99.47,100.77,83.98,100.77,0.114,282,22,62,0.7,1.9,0.355,94,129,379,290,31,348,329,329,194,211,211,310,302,302,31,93,65,133,211,200,347,346,267,287,59,58,223,265,265,132,44,37,58,35,239
101141,Ersan Ilyasova,Ersan,1610612753,ORL,29.0,17,9,8,0.529,4.3,104.8,103.8,103.8,99.9,98.6,98.6,4.9,5.2,5.2,0.082,1.33,13.8,0.061,0.106,0.084,0.10300000000000001,0.102,0.0023499999999999997,0.00337,0.137,0.146,97.42,98.56,82.13,98.56,-0.018,157,4,17,0.2,1.0,0.235,216,182,204,170,24,221,193,193,141,160,160,166,159,159,191,116,139,114,214,189,302,300,324,322,230,225,280,320,320,385,197,152,228,116,314
203095,Evan Fournier,Evan,1610612753,ORL,23.0,42,19,23,0.452,4.1,97.1,97.0,97.0,105.5,102.2,102.2,-8.5,-5.2,-5.2,0.129,1.5,13.5,0.005,0.066,0.035,0.09,0.08900000000000001,0.00515,0.005430000000000001,0.182,0.19,99.53,101.14,84.29,101.14,0.067,370,27,66,0.6,1.6,0.409,16,64,418,255,36,308,283,283,222,221,221,272,265,265,128,97,146,269,311,340,282,279,129,184,149,151,221,258,258,232,30,33,67,57,183
201160,Jason Smith,Jason,1610612753,ORL,30.0,16,7,9,0.438,2.8,90.9,92.1,92.1,95.2,86.5,86.5,-4.3,5.6,5.6,0.036,1.0,9.1,0.071,0.08,0.075,0.091,0.096,0.00313,0.0035499999999999998,0.088,0.086,101.0,105.0,87.5,105.0,0.013,101,2,8,0.1,0.5,0.25,222,215,223,263,205,353,326,326,100,75,75,235,154,154,266,131,214,93,279,207,283,289,294,314,322,335,174,172,172,319,249,226,298,251,298
1626209,Mario Hezonja,Mario,1610612753,ORL,21.0,11,6,5,0.545,2.8,112.7,116.4,116.4,76.1,69.8,69.8,36.5,46.6,46.6,0.056,0.33,4.8,0.0,0.083,0.042,0.14300000000000002,0.14800000000000002,0.00733,0.00766,0.263,0.257,97.81,100.09,83.41,100.09,0.206,67,8,15,0.7,1.4,0.533,269,235,153,152,201,134,51,51,39,36,36,43,29,29,229,225,270,270,268,318,358,365,49,48,54,70,268,280,280,34,138,163,53,81,86
202696,Nikola Vučević,Nikola,1610612753,ORL,25.0,33,14,19,0.424,4.8,94.8,95.5,95.5,104.3,100.0,100.0,-9.6,-4.5,-4.5,0.167,2.17,12.6,0.085,0.144,0.114,0.057999999999999996,0.059000000000000004,0.004079999999999999,0.0047599999999999995,0.236,0.236,97.49,99.14,82.61,99.14,0.112,331,29,71,0.9,2.2,0.408,81,119,379,276,13,331,289,289,207,171,171,285,260,260,94,59,158,75,144,98,200,201,231,251,80,85,279,299,299,139,28,27,26,24,185
203894,Shabazz Napier,Shabazz,1610612753,ORL,24.0,6,2,4,0.333,3.1,109.4,107.7,107.7,110.3,110.3,110.3,-0.9,-2.6,-2.6,0.1,1.0,10.0,0.0,0.042,0.022,0.1,0.1,0.0075,0.0075,0.196,0.212,100.9,101.68,84.74,101.68,0.113,39,5,8,0.8,1.3,0.625,312,326,127,330,168,180,146,146,256,303,303,217,233,233,152,131,197,270,339,360,291,290,40,53,128,117,177,244,244,133,179,226,33,82,54
203506,Victor Oladipo,Victor,1610612753,ORL,24.0,38,16,22,0.421,3.9,86.6,86.7,86.7,99.0,95.9,95.9,-12.4,-9.2,-9.2,0.13,0.9,9.7,0.011,0.144,0.078,0.10800000000000001,0.10800000000000001,0.00386,0.00456,0.228,0.235,101.85,103.46,86.21,103.46,0.12,316,22,66,0.6,1.7,0.333,38,99,412,278,59,369,358,358,131,137,137,315,296,296,126,182,208,256,145,205,310,307,248,267,84,87,155,202,202,124,44,33,81,47,255
