season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2019-20,1610612749,21900015,2019-10-24,MIL,HOU,1610612745,1,117,111,W,6
2019-20,1610612749,21900026,2019-10-26,MIA,MIL,1610612748,2,126,131,L,-5
2019-20,1610612749,21900046,2019-10-28,CLE,MIL,1610612739,3,129,112,W,17
2019-20,1610612749,21900058,2019-10-30,MIL,BOS,1610612738,4,105,116,L,-11
2019-20,1610612749,21900071,2019-11-01,MIL,ORL,1610612753,5,123,91,W,32
2019-20,1610612749,21900082,2019-11-02,TOR,MIL,1610612761,6,115,105,W,10
2019-20,1610612749,21900094,2019-11-04,MIL,MIN,1610612750,7,134,106,W,28
2019-20,1610612749,21900111,2019-11-06,MIL,LAC,1610612746,8,129,124,W,5
2019-20,1610612749,21900124,2019-11-08,MIL,UTA,1610612762,9,100,103,L,-3
2019-20,1610612749,21900135,2019-11-10,MIL,OKC,1610612760,10,121,119,W,2
2019-20,1610612749,21900163,2019-11-14,CHI,MIL,1610612741,11,124,115,W,9
2019-20,1610612749,21900176,2019-11-16,MIL,IND,1610612754,12,102,83,W,19
2019-20,1610612749,21900192,2019-11-18,MIL,CHI,1610612741,13,115,101,W,14
2019-20,1610612749,21900204,2019-11-20,MIL,ATL,1610612737,14,135,127,W,8
2019-20,1610612749,21900213,2019-11-21,POR,MIL,1610612757,15,137,129,W,8
2019-20,1610612749,21900233,2019-11-23,DET,MIL,1610612765,16,104,90,W,14
2019-20,1610612749,21900248,2019-11-25,UTA,MIL,1610612762,17,122,118,W,4
2019-20,1610612749,21900261,2019-11-27,ATL,MIL,1610612737,18,111,102,W,9
2019-20,1610612749,21900270,2019-11-29,MIL,CLE,1610612739,19,119,110,W,9
2019-20,1610612749,21900283,2019-11-30,CHA,MIL,1610612766,20,137,96,W,41
2019-20,1610612749,21900297,2019-12-02,NYK,MIL,1610612752,21,132,88,W,44
2019-20,1610612749,21900307,2019-12-04,MIL,DET,1610612765,22,127,103,W,24
2019-20,1610612749,21900327,2019-12-06,LAC,MIL,1610612746,23,119,91,W,28
2019-20,1610612749,21900347,2019-12-09,ORL,MIL,1610612753,24,110,101,W,9
2019-20,1610612749,21900364,2019-12-11,NOP,MIL,1610612740,25,127,112,W,15
2019-20,1610612749,21900376,2019-12-13,MIL,MEM,1610612763,26,127,114,W,13
2019-20,1610612749,21900385,2019-12-14,CLE,MIL,1610612739,27,125,108,W,17
2019-20,1610612749,21900398,2019-12-16,DAL,MIL,1610612742,28,116,120,L,-4
2019-20,1610612749,21900417,2019-12-19,LAL,MIL,1610612747,29,111,104,W,7
2019-20,1610612749,21900434,2019-12-21,MIL,NYK,1610612752,30,123,102,W,21
2019-20,1610612749,21900441,2019-12-22,IND,MIL,1610612754,31,117,89,W,28
2019-20,1610612749,21900456,2019-12-25,MIL,PHI,1610612755,32,109,121,L,-12
2019-20,1610612749,21900469,2019-12-27,MIL,ATL,1610612737,33,112,86,W,26
2019-20,1610612749,21900480,2019-12-28,ORL,MIL,1610612753,34,111,100,W,11
2019-20,1610612749,21900493,2019-12-30,MIL,CHI,1610612741,35,123,102,W,21
2019-20,1610612749,21900506,2020-01-01,MIN,MIL,1610612750,36,106,104,W,2
2019-20,1610612749,21900531,2020-01-04,SAS,MIL,1610612759,37,127,118,W,9
2019-20,1610612749,21900546,2020-01-06,MIL,SAS,1610612759,38,104,126,L,-22
2019-20,1610612749,21900562,2020-01-08,MIL,GSW,1610612744,39,107,98,W,9
2019-20,1610612749,21900575,2020-01-10,MIL,SAC,1610612758,40,127,106,W,21
2019-20,1610612749,21900583,2020-01-11,MIL,POR,1610612757,41,122,101,W,21
2019-20,1610612749,21900601,2020-01-14,NYK,MIL,1610612752,42,128,102,W,26
2019-20,1610612749,21900615,2020-01-16,BOS,MIL,1610612738,43,128,123,W,5
2019-20,1610612749,21900627,2020-01-18,MIL,BKN,1610612751,44,117,97,W,20
2019-20,1610612749,21900647,2020-01-20,CHI,MIL,1610612741,45,111,98,W,13
2019-20,1610612749,21900669,2020-01-24,MIL,CHA,1610612766,46,116,103,W,13
2019-20,1610612749,21900705,2020-01-28,WAS,MIL,1610612764,47,151,131,W,20
2019-20,1610612749,21900724,2020-01-31,DEN,MIL,1610612743,48,115,127,L,-12
2019-20,1610612749,21900739,2020-02-02,PHX,MIL,1610612756,49,129,108,W,21
2019-20,1610612749,21900751,2020-02-04,MIL,NOP,1610612740,50,120,108,W,12
2019-20,1610612749,21900766,2020-02-06,PHI,MIL,1610612755,51,112,101,W,11
2019-20,1610612749,21900777,2020-02-08,MIL,ORL,1610612753,52,111,95,W,16
2019-20,1610612749,21900797,2020-02-10,SAC,MIL,1610612758,53,123,111,W,12
2019-20,1610612749,21900810,2020-02-12,MIL,IND,1610612754,54,111,118,L,-7
2019-20,1610612749,21900820,2020-02-20,MIL,DET,1610612765,55,126,106,W,20
2019-20,1610612749,21900840,2020-02-22,PHI,MIL,1610612755,56,119,98,W,21
2019-20,1610612749,21900851,2020-02-24,MIL,WAS,1610612764,57,137,134,W,3
2019-20,1610612749,21900858,2020-02-25,MIL,TOR,1610612761,58,108,97,W,11
2019-20,1610612749,21900882,2020-02-28,OKC,MIL,1610612760,59,133,86,W,47
2019-20,1610612749,21900895,2020-03-01,MIL,CHA,1610612766,60,93,85,W,8
2019-20,1610612749,21900906,2020-03-02,MIL,MIA,1610612748,61,89,105,L,-16
2019-20,1610612749,21900924,2020-03-04,IND,MIL,1610612754,62,119,100,W,19
2019-20,1610612749,21900939,2020-03-06,MIL,LAL,1610612747,63,103,113,L,-10
2019-20,1610612749,21900950,2020-03-08,MIL,PHX,1610612756,64,131,140,L,-9
2019-20,1610612749,21900958,2020-03-09,MIL,DEN,1610612743,65,95,109,L,-14
2019-20,1610612749,21901236,2020-07-31,BOS,MIL,1610612738,66,119,112,W,7
2019-20,1610612749,21901248,2020-08-02,MIL,HOU,1610612745,67,116,120,L,-4
2019-20,1610612749,21901256,2020-08-04,BKN,MIL,1610612751,68,116,119,L,-3
2019-20,1610612749,21901269,2020-08-06,MIA,MIL,1610612748,69,130,116,W,14
2019-20,1610612749,21901284,2020-08-08,MIL,DAL,1610612742,70,132,136,L,-4
2019-20,1610612749,21901294,2020-08-10,TOR,MIL,1610612761,71,106,114,L,-8
2019-20,1610612749,21901303,2020-08-11,MIL,WAS,1610612764,72,126,113,W,13
2019-20,1610612749,21901311,2020-08-13,MIL,MEM,1610612763,73,106,119,L,-13
