group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,101108,Chris Paul,Chris,1610612760,OKC,35.0,4,3,1,0.75,4.8,94.5,95.6,95.6,67.2,69.6,69.6,27.4,26.0,26.0,0.286,1.0,11.1,0.0,0.167,0.08,11.1,11.3,0.545,0.66,0.296,0.304,116.33,113.68,94.73,113.68,0.395,45,5,11,1.3,2.8,0.455,41,28,11,17,14,72,72,72,15,17,17,30,32,32,15,13,33,40,27,42,91,93,36,34,14,16,9,25,25,5,15,16,6,4,40
Players,201568,Danilo Gallinari,Danilo,1610612760,OKC,31.0,4,3,1,0.75,4.3,101.3,105.0,105.0,77.2,75.0,75.0,24.1,30.0,30.0,0.0,0.0,0.0,0.095,0.15,0.122,16.7,16.1,0.0,0.385,0.125,0.133,112.62,112.12,93.43,112.12,0.067,40,0,3,0.0,0.8,0.0,41,28,11,17,22,59,52,52,22,25,25,35,28,28,42,25,42,13,38,23,99,99,69,63,63,66,12,27,27,55,69,43,69,58,69
Players,1629647,Darius Bazley,Darius,1610612760,OKC,20.0,1,0,1,0.0,1.3,150.0,150.0,150.0,0.0,0.0,0.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.79,75.79,63.16,75.79,0.0,2,0,0,0.0,0.0,0.0,97,95,11,95,101,12,6,6,1,1,1,4,3,3,42,25,42,40,76,82,1,1,69,76,95,95,119,121,121,66,69,89,69,89,69
Players,203471,Dennis Schröder,Dennis,1610612760,OKC,26.0,4,3,1,0.75,5.1,103.3,104.3,104.3,69.9,70.8,70.8,33.4,33.5,33.5,0.2,2.0,13.3,0.0,0.154,0.077,6.7,6.8,0.45,0.51,0.232,0.239,111.21,109.9,91.58,109.9,0.204,46,4,10,1.0,2.5,0.4,41,28,11,17,8,54,54,54,17,19,19,26,26,26,20,6,31,40,33,44,81,81,48,46,26,27,16,29,29,19,19,19,9,7,42
Players,1629652,Luguentz Dort,Luguentz,1610612760,OKC,21.0,4,3,1,0.75,3.8,109.0,94.3,94.3,55.6,58.3,58.3,53.4,36.0,36.0,0.0,0.0,0.0,0.167,0.143,0.154,16.7,17.0,0.375,0.41,0.146,0.162,107.9,112.6,93.83,112.6,0.102,35,1,4,0.3,1.0,0.25,41,28,11,17,41,46,74,74,13,14,14,12,24,24,42,25,42,5,39,14,99,101,51,60,57,55,24,26,26,44,43,39,49,35,57
Players,203457,Nerlens Noel,Nerlens,1610612760,OKC,26.0,1,1,0,1.0,0.1,0.0,0.0,0.0,113.6,100.0,100.0,-113.6,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.47,282.35,235.29,282.35,0.0,0,0,0,0.0,0.0,0.0,97,51,1,1,120,115,115,115,80,53,53,115,114,114,42,25,42,40,76,82,1,1,69,76,95,95,3,6,6,66,69,89,69,89,69
Players,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,21.0,4,3,1,0.75,5.5,97.0,98.0,98.0,68.4,70.6,70.6,28.6,27.4,27.4,0.182,1.0,16.7,0.0,0.036,0.018,16.7,16.7,0.5,0.5,0.169,0.177,110.92,108.62,90.52,108.62,0.085,49,3,8,0.8,2.0,0.375,41,28,11,17,5,68,67,67,16,18,18,29,29,29,21,13,26,40,75,81,99,100,37,47,50,51,17,36,36,49,21,24,21,13,46
Players,203500,Steven Adams,Steven,1610612760,OKC,26.0,4,3,1,0.75,3.8,71.4,74.2,74.2,74.8,74.3,74.3,-3.4,-0.1,-0.1,0.0,0.0,0.0,0.1,0.278,0.184,33.3,33.3,0.25,0.25,0.162,0.17,106.92,105.39,87.82,105.39,0.069,31,1,4,0.3,1.0,0.25,41,28,11,17,43,93,90,90,19,24,24,63,53,53,42,25,42,12,10,10,113,114,61,69,52,53,26,47,47,53,43,39,49,35,57
