group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1629647,Darius Bazley,Darius,1610612760,OKC,20.0,5,3,2,0.6,10.0,0.103,0.182,0.125,0.286,0.188,0.0,0.0,0.0,0.125,0.083,0.143,0.0,0.0,0.5,0.0,0.0,0.0,0.188,331,284,82,118,317,302,169,266,90,173,297,301,273,272,335,182,1,235,31,1,1,319,154,OKC
Players,1627846,Abdel Nader,Abdel,1610612760,OKC,26.0,7,6,1,0.857,15.0,0.226,0.222,0.273,0.4,0.364,0.0,0.0,0.5,0.182,0.231,0.2,0.143,0.0,0.0,0.0,0.0,0.0,0.25,299,210,28,29,287,83,121,66,43,42,297,301,42,199,136,127,276,235,181,1,1,319,93,OKC
Players,203488,Mike Muscala,Mike,1610612760,OKC,28.0,8,5,3,0.625,12.0,0.179,0.182,0.263,0.4,0.4,0.0,0.0,1.0,0.4,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,285,231,117,106,309,149,169,79,43,26,297,301,1,28,27,285,1,235,181,1,1,319,201,OKC
Players,203500,Steven Adams,Steven,1610612760,OKC,26.0,33,24,9,0.727,140.0,0.103,0.13,0.093,0.0,0.0,0.119,0.145,0.522,0.292,0.336,0.205,0.103,0.31,0.438,0.111,0.196,0.157,0.117,32,9,279,46,9,303,234,323,224,312,209,191,40,81,55,124,246,93,62,267,248,200,276,OKC
Players,1628977,Hamidou Diallo,Hamidou,1610612760,OKC,21.0,5,1,4,0.2,13.0,0.227,0.333,0.278,0.2,0.2,1.0,0.333,0.5,0.182,0.294,0.0,0.0,0.0,0.0,0.0,0.231,0.25,0.333,331,358,148,401,299,81,36,63,131,154,1,64,42,199,84,285,1,235,181,1,297,109,40,OKC
Players,203460,Andre Roberson,Andre,1610612760,OKC,28.0,2,0,2,0.0,5.0,0.235,0.333,0.267,0.0,0.333,0.0,0.0,0.25,0.333,0.286,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.286,383,415,82,415,362,78,36,75,224,54,297,301,116,48,88,285,1,235,181,1,384,319,65,OKC
Players,203471,Dennis Schröder,Dennis,1610612760,OKC,26.0,39,27,12,0.692,126.0,0.217,0.224,0.23,0.2,0.262,0.171,0.159,0.056,0.088,0.083,0.189,0.333,0.097,0.429,0.667,0.204,0.155,0.205,6,3,341,63,23,98,120,111,131,106,160,177,261,313,338,146,402,216,63,436,266,201,131,OKC
Players,1628390,Terrance Ferguson,Terrance,1610612760,OKC,22.0,22,14,8,0.636,70.0,0.046,0.017,0.047,0.063,0.135,0.0,0.0,0.308,0.045,0.105,0.095,0.1,0.0,0.0,0.0,0.37,0.053,0.017,133,76,254,97,127,396,339,384,220,233,297,301,96,338,311,226,240,235,181,1,410,304,363,OKC
Players,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,21.0,41,27,14,0.659,167.0,0.204,0.211,0.19,0.065,0.074,0.245,0.269,0.083,0.248,0.219,0.196,0.25,0.313,0.111,0.25,0.097,0.258,0.211,5,3,367,90,2,108,135,160,218,288,113,100,243,122,150,140,352,91,158,343,119,106,126,OKC
Players,101108,Chris Paul,Chris,1610612760,OKC,35.0,43,29,14,0.674,168.0,0.313,0.348,0.341,0.333,0.321,0.326,0.303,0.08,0.209,0.185,0.362,0.222,0.286,0.059,0.2,0.29,0.268,0.34,1,1,367,75,1,38,32,33,61,70,72,82,249,157,194,53,338,99,178,321,362,100,38,OKC
