season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2021-22,1629637,Jaxson Hayes,Jaxson,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,16.5,0.0,0.0,0.0,0.0,4.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,9.4,1,13121,13121,13121,18633,11791,10350,9479,19255,6255,3597,7883,21789,8184,1,1,11915,19833,1,16:29,2021,2022
2021-22,203468,CJ McCollum,CJ,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,5.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1,13121,13121,13121,23711,11791,10350,9479,19255,2820,1,1,25346,8184,1,1,18239,23849,1,5:33,2021,2022
2021-22,1626195,Willy Hernangomez,Willy,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,19.6,4.0,2.0,0.0,4.0,9.0,4.0,3.0,10.0,0.0,1.0,3.0,1.0,23.8,1,13121,13121,13121,16313,2630,5180,9479,9370,15637,8222,7883,20740,8184,17438,17825,11915,10161,1,19:36,2021,2022
2021-22,202066,Garrett Temple,Garrett,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,23.9,0.0,0.0,0.0,0.0,9.0,10.0,5.0,26.0,0.0,0.0,1.0,1.0,6.4,1,13121,13121,13121,12833,11791,10350,9479,19255,15637,20020,11795,9277,8184,1,5520,11915,21736,1,23:56,2021,2022
2021-22,1630230,Naji Marshall,Naji,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,32.3,2.0,2.0,7.0,16.0,9.0,12.0,3.0,20.0,0.0,0.0,2.0,4.0,31.0,1,13121,13121,13121,5741,6291,5180,373,478,15637,22351,7883,13906,8184,1,11965,2687,6155,1,32:19,2021,2022
2021-22,1629607,Jared Harper,Jared,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,20.3,3.0,5.0,3.0,4.0,4.0,12.0,5.0,20.0,0.0,0.0,3.0,1.0,27.7,1,13121,13121,13121,15741,4176,1092,3004,9370,6255,22351,11795,13906,8184,1,17825,11915,7827,1,20:19,2021,2022
2021-22,1630631,Jose Alvarado,Jose,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,22.1,4.0,4.0,0.0,6.0,7.0,4.0,3.0,20.0,0.0,1.0,1.0,2.0,21.2,1,13121,13121,13121,14323,2630,1761,9479,6157,12040,8222,7883,13906,8184,17438,5520,7362,11754,1,22:08,2021,2022
2021-22,1630530,Trey Murphy III,Trey,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,26.8,5.0,5.0,8.0,8.0,4.0,6.0,3.0,18.0,0.0,0.0,0.0,2.0,28.7,1,13121,13121,13121,10573,1634,1092,188,3920,6255,12662,7883,15435,8184,1,1,7362,7306,1,26:45,2021,2022
2021-22,1626204,Larry Nance Jr.,Larry,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,20.1,2.0,0.0,2.0,2.0,4.0,4.0,5.0,22.0,0.0,0.0,3.0,1.0,12.6,1,13121,13121,13121,15949,6291,10350,4874,13710,6255,8222,11795,12305,8184,1,17825,11915,17686,1,20:05,2021,2022
2021-22,1629109,Gary Clark,Gary,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,27.7,3.0,1.0,6.0,4.0,9.0,14.0,5.0,32.0,0.0,0.0,1.0,2.0,30.7,1,13121,13121,13121,9791,4176,9937,615,9370,15637,23903,11795,5278,8184,1,5520,7362,6310,1,27:39,2021,2022
2021-22,203503,Tony Snell,Tony,1610612740,NOP,New Orleans Pelicans,22101225,2022-04-10T00:00:00,NOP vs. GSW,L,25.2,0.0,0.0,0.0,2.0,4.0,12.0,5.0,24.0,0.0,0.0,3.0,0.0,18.2,1,13121,13121,13121,11812,11791,10350,9479,13710,6255,22351,11795,10794,8184,1,17825,18239,13833,1,25:11,2021,2022
2021-22,1630529,Herbert Jones,Herbert,1610612740,NOP,New Orleans Pelicans,22101213,2022-04-09T00:00:00,NOP @ MEM,L,17.5,0.0,2.0,0.0,4.0,6.0,9.0,9.0,20.0,1.0,1.0,4.0,0.0,14.2,1,13121,13121,13121,17946,11791,5180,9479,9370,10063,18465,19016,13906,2399,17438,22177,18239,16610,1,17:28,2021,2022
2021-22,1630631,Jose Alvarado,Jose,1610612740,NOP,New Orleans Pelicans,22101213,2022-04-09T00:00:00,NOP @ MEM,L,22.6,2.0,0.0,0.0,10.0,14.0,2.0,17.0,40.0,0.0,0.0,1.0,2.0,21.7,1,13121,13121,13121,13909,6291,10350,9479,2401,22194,3597,25209,1807,8184,1,5520,7362,11430,1,22:37,2021,2022
