group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1629678,Admiral Schofield,Admiral,1610612753,ORL,26.0,3,2,1,0.667,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,368,326,18,53,414,247,238,174,315,1,1,1,409,204,1,1,329,413
Players,1629626,Bol Bol,Bol,1610612753,ORL,23.0,15,5,10,0.333,3.0,0.2,0.1,0.0,0.3,0.8,1.1,0.6,3.1,0.0,0.0,0.3,0.1,1.6,219,259,268,360,193,130,176,174,233,219,329,347,124,204,1,206,315,273
Players,1631216,Caleb Houstan,Caleb,1610612753,ORL,20.0,8,3,5,0.375,0.8,0.0,0.0,0.0,0.0,0.4,0.5,0.3,1.8,0.0,0.0,0.5,0.0,0.3,290,304,166,339,412,247,238,174,315,105,131,143,324,204,1,359,329,404
Players,1629643,Chuma Okeke,Chuma,1610612753,ORL,24.0,6,3,3,0.5,1.7,0.3,0.0,0.0,0.3,1.0,0.0,0.0,1.3,0.2,0.0,0.0,0.0,1.7,322,304,115,188,353,60,238,174,201,279,1,1,358,44,1,1,329,256
Players,1630175,Cole Anthony,Cole,1610612753,ORL,23.0,15,7,8,0.467,2.0,0.2,0.0,0.0,0.1,1.0,0.4,0.2,2.0,0.0,0.0,0.3,0.1,1.1,219,223,238,251,316,130,238,174,286,279,111,131,272,204,1,206,315,329
Players,1630532,Franz Wagner,Franz,1610612753,ORL,21.0,41,17,24,0.415,3.2,0.4,0.3,0.1,0.9,1.2,0.9,0.5,2.8,0.0,0.1,0.3,0.3,2.2,12,61,447,309,165,42,98,125,80,346,271,302,162,204,362,210,167,196
Players,203914,Gary Harris,Gary,1610612753,ORL,28.0,19,12,7,0.632,2.7,0.0,0.0,0.0,0.0,1.3,0.7,0.5,3.2,0.0,0.1,0.5,0.1,0.5,191,145,219,97,226,247,238,174,315,363,191,267,112,204,295,352,293,396
Players,1629048,Goga Bitadze,Goga,1610612753,ORL,23.0,5,1,4,0.2,1.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2.0,0.0,0.2,0.0,0.0,0.8,338,372,136,408,395,247,238,174,315,1,111,1,272,204,426,1,329,371
Players,1630591,Jalen Suggs,Jalen,1610612753,ORL,22.0,16,4,12,0.25,3.2,0.2,0.1,0.0,0.1,1.0,1.1,0.3,3.4,0.1,0.1,0.4,0.4,3.1,212,278,300,396,177,143,187,174,290,279,340,143,89,66,314,294,104,104
Players,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,25.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394,418,72,418,449,247,238,174,315,1,1,1,423,204,1,1,329,413
Players,1630284,Kevon Harris,Kevon,1610612753,ORL,26.0,7,5,2,0.714,1.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.4,0.0,0.2,309,259,72,37,379,247,238,174,315,1,255,1,404,204,1,327,329,411
Players,1628365,Markelle Fultz,Markelle,1610612753,ORL,25.0,29,16,13,0.552,3.5,0.2,0.3,0.2,1.5,1.2,1.0,0.5,2.9,0.1,0.1,0.6,0.5,4.2,105,80,313,149,117,128,94,57,15,359,291,303,153,135,399,406,72,48
Players,1629021,Moritz Wagner,Moritz,1610612753,ORL,26.0,12,6,6,0.5,2.4,0.2,0.4,0.1,0.3,0.4,1.2,0.6,1.7,0.0,0.1,0.5,0.3,2.3,245,239,191,188,270,157,34,137,201,114,351,339,335,204,339,359,137,191
Players,1631094,Paolo Banchero,Paolo,1610612753,ORL,20.0,40,17,23,0.425,3.4,0.6,0.2,0.3,0.7,1.2,1.0,0.5,3.1,0.1,0.2,0.4,0.7,3.8,17,61,440,297,141,16,124,35,112,338,281,307,122,163,422,277,35,71
Players,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,24.0,31,14,17,0.452,3.4,0.0,0.4,0.0,0.5,1.5,0.5,0.3,3.1,0.1,0.0,0.7,0.3,2.8,87,108,376,269,144,247,33,174,137,398,154,157,123,141,264,432,184,142
