group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1641720,Jalen Hood-Schifino,Jalen,1610612747,LAL,21.0,1,1,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.52,387.1,464.52,0.0,1,0,0,0.0,0.0,0.0,420,359,1,1,455,439,439,439,1,1,1,213,206,206,308,228,308,298,355,379,1,1,355,367,412,413,465,20,20,357,355,399,355,399,355,LAL
Players,1630559,Austin Reaves,Austin,1610612747,LAL,26.0,32,23,9,0.719,3.9,124.6,121.2,121.2,109.3,109.3,109.3,15.3,11.9,11.9,0.203,7.5,19.7,0.018,0.1,0.064,2.6,2.7,0.524,0.656,0.206,0.207,98.56,99.95,83.29,99.95,0.144,264,18,41,0.6,1.3,0.439,43,6,288,55,48,103,94,94,215,258,258,118,130,130,92,4,125,261,230,263,208,210,152,97,112,123,253,286,286,94,50,47,98,88,186,LAL
Players,1626156,D'Angelo Russell,D'Angelo,1610612747,LAL,28.0,19,16,3,0.842,4.1,118.9,118.5,118.5,113.0,109.0,109.0,5.9,9.5,9.5,0.22,2.2,21.2,0.014,0.1,0.059,9.6,9.5,0.483,0.617,0.22,0.235,91.81,93.5,77.92,93.5,0.138,162,11,29,0.6,1.5,0.379,163,56,132,32,38,155,115,115,262,256,256,169,146,146,79,72,108,278,230,277,315,313,217,129,93,95,402,423,423,101,94,84,93,67,248,LAL
Players,1628385,Harry Giles III,Harry,1610612747,LAL,26.0,1,1,0,1.0,0.1,113.6,100.0,100.0,113.6,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.85,738.46,615.38,738.46,0.0,1,0,0,0.0,0.0,0.0,420,359,1,1,452,187,270,270,266,122,122,213,206,206,308,228,308,298,355,379,1,1,355,367,412,413,8,13,13,357,355,399,355,399,355,LAL
Players,1626174,Christian Wood,Christian,1610612747,LAL,28.0,7,5,2,0.714,3.2,115.0,110.9,110.9,83.3,83.0,83.0,31.7,27.9,27.9,0.071,0.0,25.0,0.05,0.167,0.12,0.0,0.0,0.333,0.333,0.06,0.062,96.91,98.82,82.35,98.82,0.088,46,1,3,0.1,0.4,0.333,294,240,98,56,146,179,184,184,53,57,57,41,46,46,243,228,78,157,100,95,1,1,309,338,391,395,300,313,313,198,290,299,312,315,278,LAL
Players,1631108,Max Christie,Max,1610612747,LAL,21.0,6,5,1,0.833,1.5,153.5,140.0,140.0,133.3,138.1,138.1,20.2,1.9,1.9,0.0,0.0,0.0,0.167,0.0,0.063,0.0,0.0,0.0,0.568,0.038,0.037,120.8,124.7,103.92,124.7,0.009,25,0,0,0.0,0.0,0.0,308,240,29,33,383,15,17,17,419,445,445,86,193,193,308,228,308,16,355,266,1,1,355,173,408,410,37,52,52,349,355,399,355,399,355,LAL
Players,1641721,Maxwell Lewis,Maxwell,1610612747,LAL,21.0,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.5,1.0,271.7,543.4,452.83,543.4,1.0,2,0,0,0.0,0.0,0.0,393,315,1,1,457,439,439,439,1,1,1,213,206,206,308,228,308,298,355,379,464,464,355,367,2,1,17,15,15,2,355,399,355,399,355,LAL
Players,1630219,Skylar Mays,Skylar,1610612747,LAL,26.0,3,1,2,0.333,4.8,86.6,83.3,83.3,107.9,96.9,96.9,-21.4,-13.5,-13.5,0.333,3.0,37.5,0.0,0.0,0.0,12.5,12.5,0.5,0.5,0.152,0.157,95.96,103.29,86.07,103.29,0.059,30,2,4,0.7,1.3,0.5,364,359,98,353,14,376,376,376,195,105,105,356,316,316,22,43,37,298,355,379,362,362,159,246,203,212,319,204,204,276,252,273,72,83,103,LAL
Players,203915,Spencer Dinwiddie,Spencer,1610612747,LAL,31.0,25,15,10,0.6,3.6,119.8,114.9,114.9,112.4,110.9,110.9,7.4,4.0,4.0,0.29,4.5,32.1,0.011,0.05,0.033,7.1,7.1,0.534,0.59,0.17,0.185,103.04,105.97,88.31,105.97,0.093,202,12,29,0.5,1.2,0.414,119,69,303,121,93,145,147,147,259,278,278,155,178,178,38,18,50,286,332,352,274,271,146,149,166,158,133,154,154,190,86,84,124,106,212,LAL
Players,1630658,Colin Castleton,Colin,1610612747,LAL,24.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.55,654.55,545.45,654.56,0.0,1,0,0,0.0,0.0,0.0,420,359,1,1,461,439,439,439,1,1,1,213,206,206,308,228,308,298,355,379,1,1,355,367,412,413,7,14,14,357,355,399,355,399,355,LAL
