TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612751,Brooklyn Nets,BKN,72,72,0.309,790,2060,0.383,0.449,0.186,521,1239,0.421,0.123,269,821,0.328
1610612762,Utah Jazz,UTA,72,72,0.318,796,2034,0.391,0.457,0.195,529,1248,0.424,0.123,267,786,0.34
1610612749,Milwaukee Bucks,MIL,72,72,0.293,739,1981,0.373,0.436,0.179,491,1206,0.407,0.115,248,775,0.32
1610612755,Philadelphia 76ers,PHI,73,73,0.311,721,1943,0.371,0.434,0.187,476,1168,0.408,0.124,245,775,0.316
1610612746,LA Clippers,LAC,72,72,0.287,679,1856,0.366,0.435,0.169,421,1094,0.385,0.118,258,762,0.339
1610612742,Dallas Mavericks,DAL,73,73,0.273,691,1818,0.38,0.45,0.151,436,1006,0.433,0.122,255,812,0.314
1610612763,Memphis Grizzlies,MEM,73,73,0.271,676,1783,0.379,0.448,0.159,430,1047,0.411,0.112,246,736,0.334
1610612757,Portland Trail Blazers,POR,73,73,0.267,674,1779,0.379,0.46,0.151,386,1006,0.384,0.116,288,773,0.373
1610612759,San Antonio Spurs,SAS,70,70,0.272,669,1711,0.391,0.466,0.153,414,962,0.43,0.119,255,749,0.34
1610612760,Oklahoma City Thunder,OKC,72,72,0.265,641,1707,0.376,0.442,0.156,415,1003,0.414,0.109,226,704,0.321
1610612756,Phoenix Suns,PHX,72,72,0.271,658,1690,0.389,0.464,0.156,405,976,0.415,0.114,253,714,0.354
1610612753,Orlando Magic,ORL,73,73,0.259,635,1640,0.387,0.447,0.156,439,988,0.444,0.103,196,652,0.301
1610612764,Washington Wizards,WAS,72,72,0.259,651,1638,0.397,0.478,0.141,388,889,0.436,0.118,263,749,0.351
1610612747,Los Angeles Lakers,LAL,71,71,0.265,584,1634,0.357,0.423,0.151,371,935,0.397,0.113,213,699,0.305
1610612740,New Orleans Pelicans,NOP,71,71,0.251,606,1625,0.373,0.45,0.135,357,878,0.407,0.115,249,747,0.333
1610612745,Houston Rockets,HOU,72,72,0.244,551,1606,0.343,0.413,0.131,325,860,0.378,0.113,226,746,0.303
1610612754,Indiana Pacers,IND,73,73,0.249,568,1605,0.354,0.421,0.139,351,893,0.393,0.111,217,712,0.305
1610612738,Boston Celtics,BOS,72,72,0.255,597,1596,0.374,0.443,0.143,376,895,0.42,0.112,221,701,0.315
1610612750,Minnesota Timberwolves,MIN,64,64,0.273,619,1575,0.393,0.462,0.163,403,939,0.429,0.11,216,636,0.34
1610612752,New York Knicks,NYK,66,66,0.275,579,1559,0.371,0.45,0.151,333,855,0.389,0.124,246,704,0.349
1610612743,Denver Nuggets,DEN,73,73,0.247,556,1558,0.357,0.434,0.135,315,850,0.371,0.112,241,708,0.34
1610612758,Sacramento Kings,SAC,71,71,0.256,591,1549,0.382,0.455,0.141,364,856,0.425,0.114,227,693,0.328
1610612737,Atlanta Hawks,ATL,67,67,0.248,573,1506,0.38,0.45,0.143,363,868,0.418,0.105,210,638,0.329
1610612748,Miami Heat,MIA,72,72,0.236,514,1466,0.351,0.425,0.13,295,808,0.365,0.106,219,658,0.333
1610612744,Golden State Warriors,GSW,65,65,0.253,543,1450,0.374,0.453,0.134,315,769,0.41,0.119,228,681,0.335
1610612765,Detroit Pistons,DET,65,65,0.254,553,1434,0.386,0.448,0.154,373,872,0.428,0.099,180,562,0.32
1610612761,Toronto Raptors,TOR,71,71,0.227,494,1418,0.348,0.411,0.134,317,836,0.379,0.093,177,582,0.304
1610612739,Cleveland Cavaliers,CLE,65,65,0.243,560,1405,0.399,0.477,0.137,340,794,0.428,0.105,220,611,0.36
1610612766,Charlotte Hornets,CHA,64,64,0.223,472,1247,0.379,0.446,0.123,303,689,0.44,0.1,169,558,0.303
1610612741,Chicago Bulls,CHI,65,65,0.203,411,1080,0.381,0.454,0.11,252,585,0.431,0.093,159,495,0.321
