SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,AVAILABLE_FLAG
2017-18,1610612744,GSW,Golden State Warriors,0041700404,2018-06-08T00:00:00,GSW @ CLE,W,52.7,11.0,20.9,5.5,41.8,12.1,20.9,11.0,41.8,0,0,0,1,9,134,8,142,107,42,156,70,57,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700404,2018-06-08T00:00:00,CLE vs. GSW,L,53.3,12.2,21.1,11.1,42.2,11.1,21.1,5.6,42.2,0,0,0,83,9,120,6,94,105,32,157,23,59,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700403,2018-06-06T00:00:00,CLE vs. GSW,L,50.5,11.6,17.9,11.6,61.1,20.0,8.4,20.0,56.8,0,0,0,83,9,127,30,91,13,129,39,138,146,1
2017-18,1610612744,GSW,Golden State Warriors,0041700403,2018-06-06T00:00:00,GSW @ CLE,W,51.1,20.2,8.5,20.2,57.4,11.7,18.1,11.7,61.7,0,0,0,1,9,31,126,24,18,38,136,74,154,1
2017-18,1610612744,GSW,Golden State Warriors,0041700402,2018-06-03T00:00:00,GSW vs. CLE,W,51.1,7.4,9.6,18.1,53.2,13.8,20.2,12.8,55.3,0,0,0,1,9,149,112,33,33,59,152,87,139,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700402,2018-06-03T00:00:00,CLE @ GSW,L,49.5,13.4,19.6,12.4,53.6,7.2,9.3,17.5,51.5,0,0,0,83,9,108,16,81,30,15,45,126,121,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700401,2018-05-31T00:00:00,CLE @ GSW,L,52.5,13.9,20.8,17.8,51.5,12.9,9.9,27.7,55.4,0,0,0,83,1,103,9,36,46,53,58,159,141,1
2017-18,1610612744,GSW,Golden State Warriors,0041700401,2018-05-31T00:00:00,GSW vs. CLE,W,53.5,13.1,10.1,28.3,56.6,14.1,21.2,18.2,52.5,0,0,0,1,1,109,103,5,21,63,160,130,125,1
2017-18,1610612745,HOU,Houston Rockets,0041700317,2018-05-28T00:00:00,HOU vs. GSW,L,52.7,15.4,15.4,6.6,61.5,19.8,8.8,25.3,30.8,0,0,0,83,9,87,45,134,11,128,41,158,6,1
2017-18,1610612744,GSW,Golden State Warriors,0041700317,2018-05-28T00:00:00,GSW @ HOU,W,52.7,19.8,8.8,25.3,30.8,15.4,15.4,6.6,61.5,0,0,0,1,9,38,124,9,159,77,119,28,152,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700307,2018-05-27T00:00:00,CLE @ BOS,W,55.2,5.7,9.2,18.4,43.7,17.2,13.8,3.4,36.8,0,0,0,1,9,157,120,32,96,100,104,12,31,1
2017-18,1610612738,BOS,Boston Celtics,0041700307,2018-05-27T00:00:00,BOS vs. CLE,L,55.8,17.4,14.0,3.5,37.2,5.8,9.3,18.6,44.2,0,0,0,83,9,63,57,153,131,8,46,134,70,1
2017-18,1610612745,HOU,Houston Rockets,0041700316,2018-05-26T00:00:00,HOU @ GSW,L,51.6,12.9,7.5,25.8,34.4,24.7,11.8,17.2,43.0,0,0,0,83,9,111,136,7,148,154,82,124,63,1
2017-18,1610612744,GSW,Golden State Warriors,0041700316,2018-05-26T00:00:00,GSW vs. HOU,W,50.0,24.0,11.5,16.7,41.7,12.5,7.3,25.0,33.3,0,0,0,1,9,11,87,44,108,49,27,156,12,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700306,2018-05-25T00:00:00,CLE vs. BOS,W,52.7,7.7,19.8,15.4,50.5,12.1,7.7,9.9,46.2,0,0,0,1,9,148,15,52,49,42,31,51,85,1
2017-18,1610612738,BOS,Boston Celtics,0041700306,2018-05-25T00:00:00,BOS @ CLE,L,53.9,12.4,7.9,10.1,47.2,7.9,20.2,15.7,51.7,0,0,0,83,9,118,130,109,73,17,154,114,123,1
2017-18,1610612744,GSW,Golden State Warriors,0041700315,2018-05-24T00:00:00,GSW @ HOU,L,50.0,10.4,4.2,12.5,35.4,18.8,10.4,2.1,33.3,0,0,0,83,9,140,160,79,143,113,65,3,12,1
2017-18,1610612745,HOU,Houston Rockets,0041700315,2018-05-24T00:00:00,HOU vs. GSW,W,51.1,19.1,10.6,2.1,34.0,10.6,4.3,12.8,36.2,0,0,0,1,9,45,97,160,149,26,5,87,26,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700305,2018-05-23T00:00:00,CLE @ BOS,L,51.1,10.6,5.3,2.1,36.2,16.0,16.0,19.1,27.7,0,0,0,83,9,138,151,160,138,83,123,135,4,1
2017-18,1610612738,BOS,Boston Celtics,0041700305,2018-05-23T00:00:00,BOS vs. CLE,W,51.1,16.0,16.0,19.1,27.7,10.6,5.3,2.1,36.2,0,0,0,1,9,82,42,29,161,26,12,5,26,1
2017-18,1610612744,GSW,Golden State Warriors,0041700314,2018-05-22T00:00:00,GSW vs. HOU,L,51.1,19.1,24.5,8.5,38.3,21.3,10.6,13.8,36.2,0,0,0,83,9,45,2,122,126,140,69,99,26,1
2017-18,1610612745,HOU,Houston Rockets,0041700314,2018-05-22T00:00:00,HOU @ GSW,W,51.6,21.5,10.8,14.0,36.6,19.4,24.7,8.6,38.7,0,0,0,1,9,23,95,62,136,122,163,43,40,1
2017-18,1610612738,BOS,Boston Celtics,0041700304,2018-05-21T00:00:00,BOS @ CLE,L,49.0,19.4,7.1,10.2,38.8,12.2,16.3,10.2,51.0,0,0,0,83,9,42,139,103,125,45,125,59,117,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700304,2018-05-21T00:00:00,CLE vs. BOS,W,48.0,12.0,16.0,10.0,50.0,19.0,7.0,10.0,38.0,0,0,0,1,9,124,41,111,52,117,25,52,37,1
2017-18,1610612745,HOU,Houston Rockets,0041700313,2018-05-20T00:00:00,HOU @ GSW,L,49.0,8.2,11.2,10.2,40.8,28.6,13.3,23.5,57.1,0,0,0,83,9,145,90,103,113,159,99,153,148,1
2017-18,1610612744,GSW,Golden State Warriors,0041700313,2018-05-20T00:00:00,GSW vs. HOU,W,49.0,28.6,13.3,23.5,57.1,8.2,11.2,10.2,40.8,0,0,0,1,9,5,66,13,20,20,73,59,51,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700303,2018-05-19T00:00:00,CLE vs. BOS,W,50.0,14.6,14.6,3.1,39.6,14.6,13.5,4.2,35.4,0,0,0,1,9,95,50,155,123,69,101,16,20,1
2017-18,1610612738,BOS,Boston Celtics,0041700303,2018-05-19T00:00:00,BOS @ CLE,L,51.1,14.9,13.8,4.3,36.2,14.9,14.9,3.2,40.4,0,0,0,83,9,92,58,148,138,71,116,11,47,1
2017-18,1610612744,GSW,Golden State Warriors,0041700312,2018-05-16T00:00:00,GSW @ HOU,L,48.5,12.1,13.1,7.1,50.5,15.2,14.1,12.1,56.6,0,0,0,83,9,123,67,133,51,74,112,80,144,1
2017-18,1610612745,HOU,Houston Rockets,0041700312,2018-05-16T00:00:00,HOU vs. GSW,W,46.6,14.6,13.6,11.7,54.4,11.7,12.6,6.8,48.5,0,0,0,1,9,96,62,89,27,37,93,32,104,1
2017-18,1610612738,BOS,Boston Celtics,0041700302,2018-05-15T00:00:00,BOS vs. CLE,W,50.5,13.7,11.6,12.6,52.6,5.3,10.5,9.5,44.2,0,0,0,1,9,107,86,77,36,6,68,48,71,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700302,2018-05-15T00:00:00,CLE @ BOS,L,50.5,5.3,10.5,9.5,44.2,13.7,11.6,12.6,52.6,0,0,0,83,9,159,99,117,94,57,79,86,126,1
2017-18,1610612744,GSW,Golden State Warriors,0041700311,2018-05-14T00:00:00,GSW @ HOU,W,47.1,16.7,4.9,17.6,43.1,8.8,6.9,2.9,43.1,0,0,0,1,9,72,156,40,98,21,22,8,65,1
2017-18,1610612745,HOU,Houston Rockets,0041700311,2018-05-14T00:00:00,HOU vs. GSW,L,47.1,8.8,6.9,2.9,43.1,16.7,4.9,17.6,43.1,0,0,0,83,9,144,142,156,98,91,9,127,65,1
2017-18,1610612738,BOS,Boston Celtics,0041700301,2018-05-13T00:00:00,BOS vs. CLE,W,51.6,18.3,14.0,11.8,64.5,12.9,16.1,7.5,40.9,0,0,0,1,9,55,56,87,5,54,124,36,53,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700301,2018-05-13T00:00:00,CLE @ BOS,L,51.6,12.9,16.1,7.5,40.9,18.3,14.0,11.8,64.5,0,0,0,83,9,111,40,128,112,108,107,76,159,1
2017-18,1610612755,PHI,Philadelphia 76ers,0041700215,2018-05-09T00:00:00,PHI @ BOS,L,46.6,11.7,6.8,11.7,52.4,15.5,14.6,14.6,46.6,0,0,0,83,9,126,143,89,38,79,114,106,89,1
2017-18,1610612738,BOS,Boston Celtics,0041700215,2018-05-09T00:00:00,BOS vs. PHI,W,47.5,15.8,14.9,14.9,47.5,11.9,6.9,11.9,53.5,0,0,0,1,9,84,48,57,71,41,24,77,133,1
2017-18,1610612740,NOP,New Orleans Pelicans,0041700235,2018-05-08T00:00:00,NOP @ GSW,L,44.9,12.1,4.7,17.8,52.3,22.4,11.2,24.3,39.3,0,0,0,83,9,122,158,39,39,146,72,155,42,1
2017-18,1610612744,GSW,Golden State Warriors,0041700235,2018-05-08T00:00:00,GSW vs. NOP,W,45.3,22.6,11.3,24.5,39.6,12.3,4.7,17.9,52.8,0,0,0,1,9,18,89,10,122,46,7,128,127,1
2017-18,1610612762,UTA,Utah Jazz,0041700225,2018-05-08T00:00:00,UTA @ HOU,L,52.2,15.2,12.0,9.8,54.3,20.7,14.1,13.0,37.0,0,0,0,83,9,90,79,114,28,136,110,90,32,1
2017-18,1610612745,HOU,Houston Rockets,0041700225,2018-05-08T00:00:00,HOU vs. UTA,W,52.2,20.7,14.1,13.0,37.0,15.2,12.0,9.8,54.3,0,0,0,1,9,28,54,75,133,75,85,50,137,1
2017-18,1610612738,BOS,Boston Celtics,0041700214,2018-05-07T00:00:00,BOS @ PHI,L,50.0,3.1,9.4,6.3,31.3,16.7,18.8,3.1,54.2,0,0,0,83,9,163,117,138,158,91,142,10,135,1
2017-18,1610612739,CLE,Cleveland Cavaliers,0041700204,2018-05-07T00:00:00,CLE vs. TOR,W,51.1,20.2,13.8,13.8,68.1,10.6,11.7,4.3,55.3,0,0,0,1,9,31,58,65,2,26,80,18,139,1
2017-18,1610612755,PHI,Philadelphia 76ers,0041700214,2018-05-07T00:00:00,PHI vs. BOS,W,50.5,16.8,18.9,3.2,54.7,3.2,9.5,6.3,31.6,0,0,0,1,9,68,21,154,26,2,50,27,8,1
