close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1626167,Myles Turner,1610612754,IND,C,22.0,7,7,1.0,42,89,0.472,0.491,-0.019
201152,Thaddeus Young,1610612754,IND,F,30.0,7,7,1.0,29,84,0.345,0.464,-0.118
203506,Victor Oladipo,1610612754,IND,G,26.0,7,7,1.0,37,83,0.446,0.45,-0.004
202711,Bojan Bogdanović,1610612754,IND,F-G,29.0,7,7,1.0,35,80,0.438,0.497,-0.06
1627734,Domantas Sabonis,1610612754,IND,C-F,22.0,7,7,1.0,39,72,0.542,0.493,0.049
201954,Darren Collison,1610612754,IND,G,30.0,7,7,1.0,15,51,0.294,0.459,-0.165
202362,Lance Stephenson,1610612754,IND,G,27.0,7,7,1.0,22,41,0.537,0.493,0.044
202709,Cory Joseph,1610612754,IND,G,26.0,7,7,1.0,15,34,0.441,0.458,-0.017
202344,Trevor Booker,1610612754,IND,F,30.0,7,7,1.0,16,30,0.533,0.468,0.066
1628388,T.J. Leaf,1610612754,IND,F,21.0,1,1,1.0,2,5,0.4,0.501,-0.101
1626202,Joe Young,1610612754,IND,G,26.0,1,1,1.0,1,1,1.0,0.701,0.299
