player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
1628499,Antonius Cleveland,Antonius,1610612742,DAL,26.0,2,0,2,0.0,9.0,0.227,0.333,0.294,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.25,182,165,40,165,189,45,8,9,162,189,169,172,1,201,154,187,1,8,140,1,212,183,40,DAL
1626246,Boban Marjanović,Boban,1610612742,DAL,31.0,6,2,4,0.333,82.0,0.184,0.218,0.208,0.0,0.021,0.184,0.161,0.429,0.433,0.432,0.125,0.15,0.0,0.25,0.333,0.29,0.244,0.192,98,109,77,135,133,86,68,76,162,179,74,95,21,5,7,115,111,165,55,178,179,49,88,DAL
1626153,Delon Wright,Delon,1610612742,DAL,28.0,4,1,3,0.25,53.0,0.133,0.133,0.105,0.1,0.061,0.125,0.161,0.143,0.061,0.075,0.304,0.333,0.385,0.0,0.0,0.069,0.179,0.129,132,131,55,146,146,157,145,191,147,174,111,94,95,198,195,41,203,19,140,1,29,92,157,DAL
1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,27.0,6,2,4,0.333,191.0,0.138,0.143,0.148,0.196,0.194,0.063,0.057,0.364,0.15,0.189,0.226,0.167,0.269,0.231,0.214,0.247,0.087,0.138,98,109,77,135,77,149,134,144,98,105,148,154,36,134,103,68,121,46,65,137,153,158,140,DAL
200826,J.J. Barea,J.J.,1610612742,DAL,36.0,1,1,0,1.0,5.0,0.231,0.0,0.143,0.0,0.0,0.5,0.429,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.2,0.2,0.273,199,131,1,1,200,40,197,149,162,189,8,15,163,201,202,187,203,165,140,1,109,67,27,DAL
1629729,Josh Reaves,Josh,1610612742,DAL,23.0,2,0,2,0.0,9.0,0.227,0.167,0.176,0.0,0.2,0.5,0.333,0.0,0.286,0.25,0.333,1.0,0.0,1.0,0.0,0.5,0.25,0.25,182,165,40,165,189,45,113,106,162,102,8,26,163,40,63,31,216,165,1,1,212,42,40,DAL
1628382,Justin Jackson,Justin,1610612742,DAL,25.0,3,1,2,0.333,16.0,0.211,0.111,0.222,0.0,0.429,0.2,0.308,0.0,0.333,0.3,0.0,0.0,0.0,0.0,0.0,0.111,0.2,0.138,163,131,40,135,182,63,166,63,162,3,64,32,163,23,43,187,1,165,140,1,36,67,141,DAL
204001,Kristaps Porziņģis,Kristaps,1610612742,DAL,24.0,3,1,2,0.333,94.0,0.23,0.256,0.234,0.29,0.221,0.444,0.377,0.2,0.324,0.302,0.043,0.115,0.0,0.6,0.167,0.191,0.3,0.296,163,131,40,135,127,43,34,53,35,87,15,20,72,31,42,181,82,165,10,111,106,30,19,DAL
1629029,Luka Dončić,Luka,1610612742,DAL,21.0,6,2,4,0.333,215.0,0.365,0.35,0.328,0.262,0.259,0.568,0.615,0.114,0.333,0.295,0.553,0.508,0.269,0.214,0.333,0.183,0.514,0.371,98,109,77,135,68,2,6,4,50,53,5,4,116,23,44,5,214,46,69,178,95,3,5,DAL
1628467,Maxi Kleber,Maxi,1610612742,DAL,28.0,6,2,4,0.333,203.0,0.103,0.078,0.105,0.094,0.159,0.115,0.113,0.323,0.2,0.222,0.108,0.077,0.08,0.5,0.067,0.213,0.16,0.086,98,109,77,135,74,190,187,194,148,129,121,127,47,93,79,132,55,155,13,80,127,104,185,DAL
203077,Michael Kidd-Gilchrist,Michael,1610612742,DAL,26.0,6,2,4,0.333,55.0,0.14,0.085,0.151,0.167,0.257,0.182,0.222,0.286,0.105,0.133,0.143,0.077,0.143,0.167,0.0,0.286,0.24,0.109,98,109,77,135,143,147,184,141,116,55,75,62,56,171,149,105,55,125,82,1,177,52,170,DAL
203552,Seth Curry,Seth,1610612742,DAL,29.0,6,2,4,0.333,173.0,0.15,0.19,0.167,0.189,0.156,0.057,0.042,0.071,0.076,0.075,0.099,0.186,0.273,0.0,0.222,0.184,0.093,0.165,98,109,77,135,82,132,95,117,106,132,153,165,138,194,196,141,137,44,140,139,98,152,113,DAL
203501,Tim Hardaway Jr.,Tim,1610612742,DAL,28.0,6,2,4,0.333,204.0,0.213,0.227,0.249,0.333,0.327,0.121,0.116,0.1,0.123,0.119,0.126,0.057,0.087,0.0,0.313,0.167,0.124,0.225,98,109,77,135,73,61,60,39,21,20,116,123,123,160,163,114,46,148,140,176,77,131,57,DAL
203504,Trey Burke,Trey,1610612742,DAL,27.0,6,2,4,0.333,156.0,0.191,0.214,0.204,0.16,0.137,0.111,0.128,0.074,0.156,0.14,0.164,0.176,0.364,0.154,0.077,0.189,0.082,0.193,98,109,77,135,93,79,73,80,121,150,122,113,134,129,140,94,127,21,89,84,103,161,84,DAL
