player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
1628499,Antonius Cleveland,Antonius,1610612742,DAL,26.0,2,0,2,0.0,4.6,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,5,0.4,182,165,40,165,189,1,189,1,122,162,4,169,5,1,95,76,159,92,138,52,173,176,131,DAL
1626246,Boban Marjanović,Boban,1610612742,DAL,31.0,6,2,4,0.333,13.7,0.967,0.033,0.829,0.049,0.0,0.0,0.171,0.146,0.78,0.765,0.235,0.0,0.0,0.765,0.235,17,30,0.567,98,109,77,135,129,23,183,18,93,162,141,80,81,16,42,143,159,92,74,123,110,121,26,DAL
1626153,Delon Wright,Delon,1610612742,DAL,28.0,4,1,3,0.25,13.3,0.8,0.2,0.625,0.0,0.188,0.125,0.187,0.0,0.625,0.6,0.4,1.0,0.0,0.667,0.333,6,10,0.6,132,131,55,146,134,34,171,41,122,147,51,66,157,29,81,103,1,92,103,85,143,158,12,DAL
1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,27.0,6,2,4,0.333,31.8,0.423,0.577,0.393,0.0,0.541,0.164,0.066,0.23,0.393,0.667,0.333,1.0,0.0,0.826,0.174,23,52,0.442,98,109,77,135,56,149,57,124,122,59,30,152,21,86,64,113,1,92,58,139,87,92,96,DAL
200826,J.J. Barea,J.J.,1610612742,DAL,36.0,1,1,0,1.0,5.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,199,131,1,1,184,1,189,185,122,162,141,1,157,180,172,166,159,92,190,170,197,199,197,DAL
1629729,Josh Reaves,Josh,1610612742,DAL,23.0,2,0,2,0.0,4.6,0.667,0.333,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,182,165,40,165,189,57,144,77,122,162,141,8,157,47,172,1,159,92,190,1,181,189,167,DAL
1628382,Justin Jackson,Justin,1610612742,DAL,25.0,3,1,2,0.333,5.3,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,1,6,0.167,163,131,40,135,183,114,84,77,122,162,141,8,157,47,1,166,159,92,1,170,181,174,195,DAL
204001,Kristaps Porziņģis,Kristaps,1610612742,DAL,24.0,3,1,2,0.333,31.5,0.575,0.425,0.338,0.113,0.38,0.0,0.282,0.0,0.225,0.833,0.167,1.0,0.0,0.905,0.095,21,40,0.525,163,131,40,135,59,94,112,139,54,101,141,27,157,143,29,156,1,92,41,156,95,108,38,DAL
1629029,Luka Dončić,Luka,1610612742,DAL,21.0,6,2,4,0.333,35.8,0.656,0.344,0.516,0.032,0.258,0.043,0.226,0.07,0.484,0.063,0.938,0.188,0.813,0.094,0.906,64,128,0.5,98,109,77,135,30,63,143,69,101,138,123,42,143,51,171,14,158,4,189,8,29,33,48,DAL
1628467,Maxi Kleber,Maxi,1610612742,DAL,28.0,6,2,4,0.333,33.9,0.333,0.667,0.4,0.0,0.375,0.0,0.225,0.05,0.4,0.875,0.125,1.0,0.0,0.923,0.077,13,39,0.333,98,109,77,135,43,169,32,114,122,103,141,43,150,83,25,160,1,92,35,161,120,110,167,DAL
203077,Michael Kidd-Gilchrist,Michael,1610612742,DAL,26.0,6,2,4,0.333,9.1,0.357,0.643,0.286,0.0,0.429,0.0,0.285,0.071,0.286,0.5,0.5,1.0,0.0,0.75,0.25,4,14,0.286,98,109,77,135,155,162,44,150,122,80,141,25,140,121,95,76,1,92,77,116,154,143,180,DAL
203552,Seth Curry,Seth,1610612742,DAL,29.0,6,2,4,0.333,28.8,0.604,0.396,0.545,0.286,0.39,0.065,0.065,0.182,0.26,0.476,0.524,0.9,0.1,0.613,0.387,31,53,0.585,98,109,77,135,73,76,130,62,7,96,102,153,45,129,110,75,87,70,121,76,68,91,17,DAL
203501,Tim Hardaway Jr.,Tim,1610612742,DAL,28.0,6,2,4,0.333,33.9,0.432,0.568,0.393,0.187,0.533,0.093,0.074,0.075,0.206,0.238,0.762,0.842,0.158,0.525,0.475,40,95,0.421,98,109,77,135,42,145,61,125,27,60,83,149,138,151,150,35,105,57,136,61,54,50,114,DAL
203504,Trey Burke,Trey,1610612742,DAL,27.0,6,2,4,0.333,26.1,0.712,0.288,0.595,0.243,0.324,0.108,0.081,0.23,0.351,0.227,0.773,0.75,0.25,0.367,0.633,30,59,0.508,98,109,77,135,83,49,157,51,15,121,68,144,20,102,153,32,117,43,165,32,72,80,44,DAL
