season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612738,BOS,Boston Celtics,22101223,2022-04-10,BOS @ MEM,W,48.0,54,99,0.545,18,48,0.375,13,13,1.0,14,42,56,34,15.0,5,2,6,20,16,139,29.0,1,1,1,1,117,14,136,162,141,55,914,1747,2186,1,348,152,90,79,1475,1895,2043,1637,1233,1918,32,80,1,2021,2022,False,MEM,BOS,APR
2021-22,1610612738,BOS,Boston Celtics,22101198,2022-04-07,BOS @ MIL,L,48.0,43,87,0.494,21,50,0.42,14,19,0.737,8,36,44,30,16.0,8,4,5,15,19,121,-6.0,1,1231,1231,1231,117,688,1278,702,36,30,503,1581,1505,1607,1616,781,1190,304,1716,840,1206,1256,234,1229,472,1540,1,2021,2022,False,MIL,BOS,APR
2021-22,1610612738,BOS,Boston Celtics,22101193,2022-04-06,BOS @ CHI,W,48.0,43,88,0.489,17,37,0.459,14,22,0.636,8,34,42,29,13.0,11,6,4,18,22,117,23.0,1,1,1,1,117,688,1135,774,223,872,258,1581,1079,2235,1616,1133,1479,405,949,240,532,831,724,570,708,155,1,2021,2022,False,CHI,BOS,APR
2021-22,1610612738,BOS,Boston Celtics,22101166,2022-04-03,BOS vs. WAS,W,48.0,56,91,0.615,23,44,0.523,9,13,0.692,7,32,39,39,8.0,6,5,2,20,14,144,42.0,1,1,1,1,117,7,720,10,9,210,63,2239,2186,1942,1851,1494,1895,5,86,1551,825,179,1233,2228,11,10,1,2021,2022,True,BOS,WAS,APR
2021-22,1610612738,BOS,Boston Celtics,22101153,2022-04-01,BOS vs. IND,W,48.0,45,83,0.542,12,33,0.364,26,28,0.929,11,29,40,29,16.0,7,4,3,19,30,128,5.0,1,1,1,1,117,440,1815,188,1139,1454,1048,122,425,140,875,1984,1766,405,1716,1188,1206,419,960,17,206,922,1,2021,2022,True,BOS,IND,APR
2021-22,1610612738,BOS,Boston Celtics,22101139,2022-03-30,BOS vs. MIA,L,48.0,35,85,0.412,11,37,0.297,17,23,0.739,8,36,44,27,18.0,9,1,6,22,23,98,-8.0,1,1231,1231,1231,117,2048,1554,1990,1427,872,1840,1073,952,1589,1616,781,1190,670,2072,592,2283,1637,1701,413,2029,1679,1,2021,2022,True,BOS,MIA,MAR
2021-22,1610612738,BOS,Boston Celtics,22101127,2022-03-28,BOS @ TOR,L,53.0,39,95,0.411,12,40,0.3,22,28,0.786,16,41,57,23,17.0,5,7,11,15,28,112,-3.0,1,1231,1231,1231,15,1426,358,2016,1139,517,1803,405,425,1155,152,213,66,1407,1899,1895,323,2417,234,46,1081,1321,1,2021,2022,False,TOR,BOS,MAR
2021-22,1610612738,BOS,Boston Celtics,22101116,2022-03-27,BOS vs. MIN,W,48.0,49,87,0.563,17,39,0.436,19,21,0.905,10,35,45,27,13.0,7,5,3,20,21,134,22.0,1,1,1,1,117,119,1278,77,223,628,385,793,1217,242,1109,951,1039,670,949,1188,825,419,1233,761,79,170,1,2021,2022,True,BOS,MIN,MAR
2021-22,1610612738,BOS,Boston Celtics,22101087,2022-03-23,BOS vs. UTA,W,48.0,50,84,0.595,19,36,0.528,6,7,0.857,8,31,39,37,13.0,8,10,1,20,14,125,28.0,1,1,1,1,117,82,1690,24,89,1006,57,2396,2436,512,1616,1670,1895,27,949,840,45,37,1233,2228,293,94,1,2021,2022,True,BOS,UTA,MAR
2021-22,1610612738,BOS,Boston Celtics,22101078,2022-03-21,BOS @ OKC,W,48.0,44,86,0.512,15,40,0.375,29,34,0.853,6,36,42,22,9.0,8,7,4,18,26,132,9.0,1,1,1,1,117,555,1400,481,504,517,914,48,105,567,2077,781,1479,1607,167,840,323,831,724,108,115,651,1,2021,2022,False,OKC,BOS,MAR
2021-22,1610612738,BOS,Boston Celtics,22101068,2022-03-20,BOS @ DEN,W,48.0,47,82,0.573,19,40,0.475,11,11,1.0,5,33,38,29,9.0,4,6,3,18,15,124,20.0,1,1,1,1,117,244,1938,47,89,517,182,2034,2318,1,2239,1307,2008,405,167,2166,532,419,724,2086,328,210,1,2021,2022,False,DEN,BOS,MAR
