group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1629021,Moritz Wagner,Moritz,1610612764,WAS,23.0,8,4,4,0.5,2.2,0.1,0.1,1.0,0.0,0.0,0.0,0.3,0.4,0.667,0.1,0.3,0.4,0.3,0.0,0.1,0.1,0.0,0.6,0.6,0.5,-1.6,2.1,0,0,1.6,285,261,278,177,278,305,383,1,224,312,224,171,164,219,160,243,232,100,254,79,66,205,42,54,294,364,193,193,21,239,WAS
Players,1629010,Jerome Robinson,Jerome,1610612764,WAS,23.0,11,4,7,0.364,1.1,0.1,0.1,1.0,0.1,0.1,1.0,0.4,0.4,1.0,0.0,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.3,0.2,0.6,-0.4,0.9,0,0,1.0,245,261,204,322,381,322,393,1,170,293,1,132,167,1,273,328,353,151,186,235,181,205,235,228,261,238,343,193,21,313,WAS
Players,1628394,Anžejs Pasečņiks,Anžejs,1610612764,WAS,24.0,3,2,1,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.3,0.7,0,0,0.7,364,321,376,77,395,340,394,340,224,312,224,53,82,1,273,346,365,285,254,235,181,205,363,133,254,167,366,193,21,362,WAS
Players,1626170,Jerian Grant,Jerian,1610612764,WAS,27.0,1,0,1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,414,415,376,415,390,340,394,340,224,312,224,297,301,297,273,346,365,285,254,235,181,205,363,319,365,383,406,193,21,406,WAS
Players,1629678,Admiral Schofield,Admiral,1610612764,WAS,23.0,2,0,2,0.0,2.1,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,-4.5,2.0,0,0,1.5,383,415,341,415,284,340,252,340,224,104,224,85,38,255,273,346,365,285,254,7,181,205,62,6,294,447,202,193,21,256,WAS
Players,1628418,Thomas Bryant,Thomas,1610612764,WAS,22.0,19,7,12,0.368,2.0,0.2,0.4,0.375,0.0,0.0,0.0,0.3,0.5,0.6,0.2,0.3,0.5,0.1,0.1,0.1,0.0,0.1,0.5,0.4,0.6,-1.6,1.4,6,0,1.3,166,198,101,318,293,283,288,223,224,312,224,143,117,247,131,213,190,266,228,189,181,159,89,105,264,360,291,47,21,294,WAS
Players,1629060,Rui Hachimura,Rui,1610612764,WAS,22.0,20,6,14,0.3,2.6,0.2,0.7,0.231,0.1,0.2,0.333,0.3,0.3,1.0,0.4,0.2,0.6,0.1,0.1,0.1,0.0,0.1,0.3,0.2,0.6,-2.5,1.5,2,0,1.4,150,210,71,362,219,291,217,315,206,264,127,171,203,1,35,272,129,269,231,197,181,162,250,251,272,408,279,103,21,273,WAS
Players,202397,Ish Smith,Ish,1610612764,WAS,31.0,27,11,16,0.407,2.9,0.4,0.7,0.55,0.1,0.2,0.4,0.1,0.1,0.667,0.1,0.4,0.4,0.2,0.1,0.0,0.1,0.1,0.1,0.1,1.0,-1.1,2.0,0,0,1.9,84,119,48,284,191,149,195,79,190,248,94,281,276,219,223,178,204,147,155,216,113,123,359,308,202,326,206,193,21,210,WAS
Players,202738,Isaiah Thomas,Isaiah,1610612764,WAS,31.0,9,1,8,0.111,2.1,0.0,0.6,0.0,0.0,0.2,0.0,0.2,0.2,1.0,0.1,0.1,0.2,0.3,0.1,0.1,0.0,0.1,0.7,0.1,0.2,-3.0,1.2,1,0,1.0,272,358,179,411,281,340,244,340,224,229,224,189,213,1,172,314,309,69,155,94,181,76,33,274,350,421,304,139,21,313,WAS
Players,101139,CJ Miles,CJ,1610612764,WAS,33.0,1,0,1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0,0,0.0,414,415,376,415,425,340,394,340,224,312,224,297,301,297,273,346,365,285,254,235,181,205,363,319,365,450,406,193,21,406,WAS
Players,1629067,Isaac Bonga,Isaac,1610612764,WAS,20.0,10,5,5,0.5,1.8,0.1,0.2,0.5,0.0,0.0,0.0,0.2,0.2,1.0,0.2,0.6,0.8,0.0,0.0,0.1,0.1,0.0,0.5,0.5,0.4,0.5,2.0,0,0,1.6,259,231,250,177,319,316,361,96,224,312,224,200,227,1,95,73,79,285,254,109,88,205,62,79,321,151,211,193,21,242,WAS
Players,101133,Ian Mahinmi,Ian,1610612764,WAS,33.0,12,5,7,0.417,2.6,0.3,0.4,0.6,0.0,0.0,0.0,0.1,0.1,1.0,0.3,0.6,0.9,0.3,0.0,0.1,0.1,0.1,0.3,0.2,0.6,-0.7,2.6,1,0,2.1,232,231,204,277,225,220,289,58,224,312,224,275,289,1,47,79,64,100,254,133,102,106,169,238,277,274,150,139,21,183,WAS
Players,1628972,Troy Brown Jr.,Troy,1610612764,WAS,20.0,20,8,12,0.4,1.7,0.1,0.7,0.154,0.0,0.4,0.0,0.3,0.4,0.857,0.1,0.4,0.5,0.2,0.0,0.1,0.1,0.1,0.5,0.2,0.5,-0.7,1.8,2,0,1.5,150,180,101,287,343,316,217,336,224,164,224,152,170,116,181,152,164,179,254,109,143,162,107,214,294,279,235,103,21,265,WAS
Players,203894,Shabazz Napier,Shabazz,1610612764,WAS,28.0,20,3,17,0.15,2.8,0.3,1.1,0.227,0.1,0.5,0.1,0.2,0.2,1.0,0.2,0.1,0.3,0.4,0.3,0.2,0.0,0.0,0.5,0.2,0.7,-2.3,1.7,1,1,1.7,150,284,32,408,200,220,113,316,206,104,220,232,260,1,136,320,293,66,37,63,181,205,62,251,249,403,247,139,11,236,WAS
Players,1627780,Gary Payton II,Gary,1610612764,WAS,27.0,5,3,2,0.6,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,-0.8,0.0,1,0,0.0,331,284,341,118,397,340,361,340,224,312,224,297,301,297,273,346,365,285,254,235,181,26,283,319,365,288,406,139,21,406,WAS
Players,1629726,Garrison Mathews,Garrison,1610612764,WAS,23.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,414,358,430,1,456,340,394,340,224,312,224,297,301,297,273,346,365,285,254,235,181,205,363,319,365,195,406,193,21,406,WAS
Players,202722,Dāvis Bertāns,Dāvis,1610612764,WAS,27.0,26,10,16,0.385,3.0,0.3,1.0,0.346,0.3,0.8,0.364,0.2,0.3,0.857,0.1,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.2,0.2,1.2,-1.4,2.0,1,0,2.2,98,139,48,304,176,177,128,247,42,42,113,186,195,116,215,165,195,205,244,235,157,185,295,223,153,346,200,139,21,171,WAS
Players,1627784,Jarrod Uthoff,Jarrod,1610612764,WAS,27.0,1,1,0,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,414,358,430,1,405,340,394,340,224,312,224,297,301,297,273,346,365,285,254,235,181,205,363,319,365,50,406,193,21,406,WAS
Players,203078,Bradley Beal,Bradley,1610612764,WAS,27.0,29,11,18,0.379,3.0,0.9,2.3,0.368,0.2,0.8,0.304,0.9,1.0,0.897,0.1,0.2,0.3,0.4,0.4,0.0,0.0,0.3,0.2,0.6,2.9,-1.9,3.4,4,0,3.8,71,119,29,309,164,35,16,230,67,51,157,31,38,104,230,270,286,57,21,235,181,11,266,57,33,377,95,72,21,63,WAS
