group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1629021,Moritz Wagner,Moritz,1610612764,WAS,23.0,8,4,4,0.5,2.2,101.1,97.4,97.4,127.3,128.2,128.2,-26.2,-30.8,-30.8,0.222,0.0,66.7,0.053,0.125,0.086,0.0,0.0,1.0,0.862,0.022,0.056,105.18,106.73,88.94,106.73,0.066,38,1,1,0.1,0.1,1.0,285,261,148,177,278,312,314,314,355,394,394,351,367,367,69,219,4,128,173,169,1,1,10,35,401,393,148,202,202,237,283,350,305,383,1,WAS
Players,1629010,Jerome Robinson,Jerome,1610612764,WAS,23.0,11,4,7,0.364,1.1,121.4,103.4,103.4,127.8,113.3,113.3,-6.5,-9.9,-9.9,0.333,2.0,33.3,0.0,0.077,0.033,16.7,17.4,1.5,1.268,0.108,0.119,98.0,112.66,93.89,112.66,0.135,29,1,1,0.1,0.1,1.0,245,261,232,322,381,115,247,247,360,290,290,241,283,283,25,63,25,273,274,339,402,411,1,4,291,287,310,124,124,114,283,350,322,393,1,WAS
Players,1628394,Anžejs Pasečņiks,Anžejs,1610612764,WAS,24.0,3,2,1,0.667,1.0,60.1,55.6,55.6,75.2,50.0,50.0,-15.1,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.136,0.083,0.094,110.53,137.76,114.8,137.76,0.444,9,0,0,0.0,0.0,0.0,364,321,28,77,395,424,425,425,25,15,15,304,158,158,285,219,285,273,346,365,1,1,340,9,345,333,81,34,34,9,340,394,340,394,340,WAS
Players,1626170,Jerian Grant,Jerian,1610612764,WAS,27.0,1,0,1,0.0,1.1,0.0,0.0,0.0,200.0,100.0,100.0,-200.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.57,91.43,76.19,91.43,0.0,2,0,0,0.0,0.0,0.0,414,415,28,415,390,437,437,437,449,138,138,452,443,443,285,219,285,273,346,365,1,1,340,365,403,404,450,442,442,343,340,394,340,394,340,WAS
Players,1629678,Admiral Schofield,Admiral,1610612764,WAS,23.0,2,0,2,0.0,2.1,84.1,77.8,77.8,147.6,133.3,133.3,-63.5,-55.6,-55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.222,0.226,108.07,118.45,98.71,118.45,-0.071,9,0,1,0.0,0.5,0.0,383,415,82,415,284,393,394,394,411,405,405,423,416,416,285,219,285,273,346,365,1,1,340,346,86,100,108,86,86,426,340,350,340,252,340,WAS
Players,1628418,Thomas Bryant,Thomas,1610612764,WAS,22.0,19,7,12,0.368,2.0,108.5,105.3,105.3,135.7,123.6,123.6,-27.3,-18.3,-18.3,0.048,1.0,6.7,0.075,0.158,0.115,6.7,6.9,0.375,0.484,0.163,0.162,96.14,102.47,85.39,102.47,0.018,76,3,8,0.2,0.4,0.375,166,198,341,318,293,241,231,231,385,373,373,355,332,332,242,128,250,94,108,102,263,269,271,269,176,200,364,291,291,332,200,210,283,288,223,WAS
Players,1629060,Rui Hachimura,Rui,1610612764,WAS,22.0,20,6,14,0.3,2.6,105.1,102.7,102.7,136.9,133.9,133.9,-31.8,-31.2,-31.2,0.037,1.0,5.6,0.131,0.083,0.11,5.6,5.8,0.269,0.395,0.132,0.134,104.27,106.67,88.89,106.67,0.03,110,3,13,0.2,0.7,0.231,150,210,367,362,219,277,256,256,392,413,413,364,368,368,258,128,261,35,261,115,248,254,315,307,237,248,171,205,205,307,200,160,291,217,315,WAS
Players,202397,Ish Smith,Ish,1610612764,WAS,31.0,27,11,16,0.407,2.9,99.0,95.5,95.5,113.5,109.9,109.9,-14.5,-14.4,-14.4,0.139,1.67,17.2,0.022,0.12,0.069,10.3,10.2,0.6,0.61,0.131,0.142,95.43,98.77,82.31,98.77,0.117,155,11,20,0.4,0.7,0.55,84,119,396,284,191,326,324,324,242,263,263,302,310,310,122,91,123,232,186,229,329,325,92,134,238,236,376,377,377,139,92,120,149,195,79,WAS
Players,202738,Isaiah Thomas,Isaiah,1610612764,WAS,31.0,9,1,8,0.111,2.1,95.9,88.1,88.1,152.8,130.6,130.6,-57.0,-42.5,-42.5,0.3,3.0,30.0,0.045,0.059,0.051,10.0,10.1,0.0,0.17,0.143,0.158,100.09,113.17,94.31,113.17,-0.059,42,0,5,0.0,0.6,0.0,272,358,254,411,281,347,367,367,420,399,399,412,397,397,43,25,44,147,305,283,324,324,340,357,214,206,259,117,117,422,340,246,340,244,340,WAS
Players,101139,CJ Miles,CJ,1610612764,WAS,33.0,1,0,1,0.0,0.6,0.0,0.0,0.0,181.2,125.0,125.0,-181.2,-125.0,-125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.68,250.43,208.7,250.43,0.0,2,0,0,0.0,0.0,0.0,414,415,28,415,425,437,437,437,446,376,376,450,448,448,285,219,285,273,346,365,1,1,340,365,403,404,10,11,11,343,340,394,340,394,340,WAS
