season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2018-19,1626149,Montrezl Harrell,Montrezl,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,17.433333333333334,8.3,14.5,0.571,0.0,0.0,0.0,4.1,4.1,1.0,10.3,2.1,12.4,2.1,4.1,2.1,0.0,0.0,10.3,4.1,20.7,-39.2,40.7,0,0,39.2,1,883,1,883,1107,332,564,366,875,1297,875,439,563,1,25,1318,213,942,214,322,525,560,77,485,417,1643,401,157,16,383,1,17:26,2018,2019
2018-19,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,2.4166666666666665,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,14.9,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,62.6,0,0,44.7,1,883,1,883,1659,1436,31,1436,875,1297,875,937,995,937,11,1456,128,1186,1012,754,4,560,1388,1218,1488,816,53,157,16,222,1,2:25,2018,2019
2018-19,1629010,Jerome Robinson,Jerome,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,14.133333333333333,5.1,12.7,0.4,5.1,12.7,0.4,5.1,5.1,1.0,0.0,5.1,5.1,0.0,0.0,0.0,0.0,0.0,2.5,5.1,20.4,5.1,26.5,0,0,30.6,1,883,1,883,1237,798,742,882,91,65,441,331,465,1,870,756,1012,1186,1012,754,525,560,1010,336,432,649,1024,157,16,743,1,14:08,2018,2019
2018-19,201568,Danilo Gallinari,Danilo,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,32.95,12.0,26.2,0.458,3.3,7.6,0.429,4.4,6.6,0.667,3.3,2.2,5.5,0.0,1.1,2.2,1.1,1.1,3.3,4.4,31.7,-14.2,47.0,0,0,47.0,1,883,1,883,455,87,53,718,272,334,401,403,309,661,285,1297,940,1186,918,287,419,432,805,440,101,1305,226,157,16,170,1,32:57,2018,2019
2018-19,202066,Garrett Temple,Garrett,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,7.666666666666667,0.0,4.7,0.0,0.0,4.7,0.0,9.4,9.4,1.0,0.0,9.4,9.4,0.0,0.0,0.0,0.0,0.0,4.7,4.7,9.4,-51.7,20.7,0,0,18.8,1,883,1,883,1454,1436,1545,1436,875,794,875,84,146,1,870,239,433,1186,1012,754,525,560,463,393,1138,1681,1299,157,16,1338,1,7:40,2018,2019
2018-19,1629013,Landry Shamet,Landry,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,30.656666666666663,3.5,9.4,0.375,1.2,5.9,0.2,3.5,3.5,1.0,0.0,2.3,2.3,1.2,2.3,1.2,0.0,1.2,3.5,2.3,11.7,-11.7,17.5,0,0,18.8,1,883,1,883,567,1105,1135,965,753,595,789,505,646,1,870,1272,1401,1110,518,562,525,400,733,878,974,1236,1414,157,16,1337,1,30:39,2018,2019
2018-19,1628983,Shai Gilgeous-Alexander,Shai,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,34.22666666666667,8.4,14.7,0.571,2.1,4.2,0.5,4.2,6.3,0.667,2.1,3.2,5.3,6.3,0.0,0.0,1.1,2.1,2.1,5.3,23.1,6.3,42.1,0,0,38.9,1,883,1,883,376,313,533,366,522,864,215,427,337,661,483,1120,977,253,1012,754,436,195,1125,315,318,605,356,157,16,391,1,34:14,2018,2019
2018-19,201976,Patrick Beverley,Patrick,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,40.75666666666667,3.5,5.3,0.667,0.9,1.8,0.5,1.8,2.6,0.667,2.6,9.7,12.4,6.2,2.6,0.9,1.8,0.0,4.4,4.4,9.7,-8.8,39.1,1,0,34.4,1,883,1,883,109,1104,1525,166,853,1224,215,767,763,661,377,221,214,265,444,707,260,560,508,434,1116,1151,450,1,16,579,1,40:45,2018,2019
2018-19,203210,JaMychal Green,JaMychal,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,30.49333333333333,2.4,8.3,0.286,1.2,4.7,0.25,2.4,2.4,1.0,1.2,8.3,9.4,0.0,3.5,1.2,0.0,2.4,4.7,1.2,8.3,-14.2,19.6,0,0,21.3,1,883,1,883,575,1294,1277,1211,751,789,696,660,811,1,712,335,431,1186,289,557,525,164,459,1146,1224,1302,1338,157,16,1220,1,30:30,2018,2019
2018-19,101150,Lou Williams,Lou,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,26.738333333333333,4.0,28.3,0.143,0.0,4.0,0.0,2.7,2.7,1.0,1.3,1.3,2.7,9.4,4.0,1.3,0.0,4.0,2.7,2.7,10.8,-37.7,28.1,0,0,25.6,1,883,1,883,752,987,41,1408,875,888,875,600,754,1,657,1409,1363,80,224,501,525,42,970,806,1042,1637,938,157,16,1018,1,26:44,2018,2019
2018-19,1628414,Sindarius Thornwell,Sindarius,1610612746,LAC,LA Clippers,41800146,2019-04-26T00:00:00,LAC vs. GSW,L,2.5283333333333333,14.2,14.2,1.0,14.2,14.2,1.0,0.0,0.0,0.0,0.0,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.7,0.0,76.9,0,0,85.4,1,883,1,883,1649,43,589,1,5,44,1,937,995,937,870,8,12,1186,1012,754,525,560,1388,1218,22,816,22,157,16,10,1,2:32,2018,2019
