group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,203109,Jae Crowder,Jae,1610612748,MIA,29.0,29,13,16,0.448,3.5,0.0,0.2,0.1,0.2,1.6,1.3,0.9,3.7,0.1,0.0,0.5,0.1,2.8,71,91,396,249,95,210,137,137,236,431,385,416,37,119,265,369,265,134,MIA
Players,1629130,Duncan Robinson,Duncan,1610612748,MIA,26.0,33,17,16,0.515,2.4,0.3,0.3,0.1,0.0,0.5,0.8,0.3,2.2,0.0,0.0,0.2,0.3,1.3,32,40,396,174,248,74,64,110,296,151,257,187,216,170,1,177,162,298,MIA
Players,1627884,Derrick Jones Jr.,Derrick,1610612748,MIA,23.0,23,16,7,0.696,3.0,0.3,0.1,0.1,0.3,0.6,1.1,0.0,3.4,0.2,0.0,0.4,0.2,2.5,122,49,232,62,171,85,196,117,172,178,339,1,63,39,279,337,235,157,MIA
Players,1629639,Tyler Herro,Tyler,1610612748,MIA,20.0,20,12,8,0.6,3.3,0.5,0.3,0.3,0.4,0.4,0.9,0.4,3.1,0.0,0.1,0.1,0.1,3.0,150,102,254,118,116,28,80,32,155,126,287,249,87,181,291,109,283,125,MIA
Players,203482,Kelly Olynyk,Kelly,1610612748,MIA,29.0,12,6,6,0.5,2.0,0.0,0.0,0.0,0.0,0.2,0.6,0.6,1.8,0.1,0.0,0.4,0.2,0.6,232,210,208,177,300,210,223,157,296,89,191,336,283,102,1,329,238,375,MIA
Players,1628389,Bam Adebayo,Bam,1610612748,MIA,22.0,35,18,17,0.514,4.1,0.3,0.4,0.1,1.4,1.0,1.3,0.6,4.2,0.2,0.1,0.4,0.5,4.5,15,31,410,176,27,69,55,122,21,331,393,362,12,32,302,320,87,42,MIA
Players,203524,Solomon Hill,Solomon,1610612748,MIA,29.0,16,10,6,0.625,2.1,0.2,0.1,0.0,0.4,0.7,0.8,0.4,1.6,0.0,0.1,0.2,0.2,1.7,194,139,208,106,279,116,165,157,166,217,241,239,305,181,312,157,224,237,MIA
Players,1629134,Kendrick Nunn,Kendrick,1610612748,MIA,24.0,24,14,10,0.583,3.4,0.0,0.2,0.0,0.3,0.8,1.3,0.2,3.3,0.0,0.0,0.2,0.2,1.6,113,76,297,139,105,210,139,157,211,230,368,144,75,181,1,141,211,254,MIA
Players,1629735,Chris Silva,Chris,1610612748,MIA,23.0,1,0,1,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,414,415,28,415,67,210,223,157,296,1,451,1,419,181,1,1,6,48,MIA
Players,203086,Meyers Leonard,Meyers,1610612748,MIA,28.0,10,6,4,0.6,0.9,0.0,0.0,0.0,0.0,0.3,0.7,0.3,0.8,0.0,0.0,0.1,0.1,0.3,259,210,148,118,409,210,223,157,296,107,228,199,379,181,1,109,283,393,MIA
Players,201609,Goran Dragic,Goran,1610612748,MIA,34.0,22,11,11,0.5,3.5,0.2,0.1,0.0,0.5,1.1,1.5,0.9,3.7,0.0,0.0,0.3,0.7,2.6,133,119,320,177,90,121,158,157,147,350,421,414,36,149,1,218,40,147,MIA
Players,2738,Andre Iguodala,Andre,1610612748,MIA,36.0,11,3,8,0.273,1.6,0.0,0.0,0.0,0.0,1.1,0.7,1.0,2.4,0.1,0.0,0.1,0.1,1.1,245,284,254,372,351,210,223,157,296,350,234,419,189,95,1,104,293,320,MIA
Players,202710,Jimmy Butler III,Jimmy,1610612748,MIA,30.0,24,14,10,0.583,4.4,0.2,0.2,0.0,0.9,1.3,1.3,0.5,4.1,0.1,0.1,0.5,1.5,5.7,113,76,297,139,13,107,139,150,66,399,387,314,13,102,386,371,2,16,MIA
Players,1629216,Gabe Vincent,Gabe,1610612748,MIA,24.0,1,0,1,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,414,415,28,415,67,210,223,157,296,1,451,1,419,181,454,1,319,406,MIA
