close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
201599,DeAndre Jordan,1610612746,LAC,C,28.0,81,81,1.0,6.36,13.99,0.455,0.478,-0.024
201933,Blake Griffin,1610612746,LAC,F,28.0,61,61,1.0,5.62,12.79,0.44,0.465,-0.026
101108,Chris Paul,1610612746,LAC,G,32.0,61,61,1.0,4.8,10.16,0.473,0.45,0.022
201601,Luc Mbah a Moute,1610612746,LAC,F,30.0,80,80,1.0,3.69,8.8,0.419,0.46,-0.041
203085,Austin Rivers,1610612746,LAC,G,24.0,74,74,1.0,3.74,8.36,0.447,0.443,0.005
200755,JJ Redick,1610612746,LAC,G,33.0,78,78,1.0,3.95,8.17,0.484,0.453,0.031
201578,Marreese Speights,1610612746,LAC,F-C,29.0,82,82,1.0,3.7,7.76,0.476,0.471,0.005
101109,Raymond Felton,1610612746,LAC,G,33.0,80,80,1.0,2.98,7.25,0.41,0.438,-0.027
2037,Jamal Crawford,1610612746,LAC,G,37.0,82,82,1.0,2.74,6.07,0.452,0.444,0.008
202325,Wesley Johnson,1610612746,LAC,F,29.0,65,65,1.0,2.31,5.11,0.452,0.443,0.009
1718,Paul Pierce,1610612746,LAC,F,39.0,25,25,1.0,2.08,4.96,0.419,0.45,-0.031
101138,Brandon Bass,1610612746,LAC,F,32.0,48,48,1.0,2.1,4.38,0.481,0.456,0.025
101187,Alan Anderson,1610612746,LAC,F-G,34.0,29,29,1.0,1.76,3.59,0.49,0.434,0.056
1627754,Diamond Stone,1610612746,LAC,C,20.0,5,5,1.0,1.6,2.8,0.571,0.446,0.125
1627744,Brice Johnson,1610612746,LAC,F,23.0,3,3,1.0,1.33,2.67,0.5,0.507,-0.007
