team_id,team_name,gp,w,l,w_pct,min,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_tov,opp_stl,opp_blk,opp_blka,opp_pf,opp_pfd,opp_pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,opp_fgm_rank,opp_fga_rank,opp_fg_pct_rank,opp_fg3m_rank,opp_fg3a_rank,opp_fg3_pct_rank,opp_ftm_rank,opp_fta_rank,opp_ft_pct_rank,opp_oreb_rank,opp_dreb_rank,opp_reb_rank,opp_ast_rank,opp_tov_rank,opp_stl_rank,opp_blk_rank,opp_blka_rank,opp_pf_rank,opp_pfd_rank,opp_pts_rank,plus_minus_rank,team
1610612738,Boston Celtics,19,11,8,0.579,922.0,27.8,60.4,0.461,6.8,20.4,0.335,12.2,16.6,0.734,6.3,25.6,31.9,15.7,10.0,4.4,4.1,3.0,15.9,15.1,74.7,-0.5,3,3,15,3,3,5,2,10,1,4,4,5,8,3,4,8,6,6,11,1,11,12,12,11,2,5,BOSTON CELTICS
1610612739,Cleveland Cavaliers,22,12,10,0.545,1066.0,28.5,61.0,0.467,7.6,21.9,0.347,11.9,15.3,0.775,6.1,23.7,29.8,16.6,8.8,4.8,3.2,3.3,16.2,14.5,76.4,1.3,1,2,16,5,1,7,3,12,6,8,7,3,3,10,3,3,3,11,14,3,5,9,14,13,5,8,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,21,16,5,0.762,1013.0,27.6,65.2,0.423,7.6,24.3,0.313,12.1,15.7,0.771,7.7,24.4,32.1,15.2,10.1,5.6,2.7,4.3,14.5,14.7,74.9,-7.5,2,1,10,1,2,4,13,1,7,14,1,4,5,9,12,7,8,4,10,9,2,4,4,12,3,1,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,17,11,6,0.647,816.0,28.9,62.0,0.465,8.0,20.9,0.382,11.6,15.5,0.75,6.4,26.3,32.7,16.0,10.5,5.1,3.3,4.1,14.6,14.3,77.3,-1.4,4,3,12,2,4,9,6,11,10,5,13,1,4,5,7,10,11,8,5,6,6,5,6,15,6,4,HOUSTON ROCKETS
1610612754,Indiana Pacers,7,3,4,0.429,336.0,24.9,57.2,0.434,7.8,24.3,0.322,13.6,17.9,0.76,6.9,22.2,29.0,12.9,10.8,4.9,2.7,2.0,15.2,16.4,71.1,-4.3,9,9,1,8,10,1,1,2,8,15,2,12,11,7,10,1,1,1,3,5,1,16,9,5,1,2,INDIANA PACERS
1610612748,Miami Heat,5,1,4,0.2,240.0,29.4,65.6,0.449,8.6,23.6,0.363,18.3,23.9,0.767,9.9,27.6,37.5,20.0,12.0,6.8,3.2,4.8,18.0,21.9,85.7,8.1,13,13,1,13,13,11,14,7,14,10,10,16,16,8,16,15,16,15,1,14,4,2,15,1,15,16,MIAMI HEAT
1610612749,Milwaukee Bucks,7,3,4,0.429,341.0,27.3,61.8,0.443,7.5,21.4,0.35,13.5,17.9,0.753,7.9,24.0,31.9,15.9,9.6,4.9,3.1,5.0,14.4,16.9,75.7,0.4,9,9,1,8,9,2,5,4,4,7,8,11,12,6,14,5,7,7,12,4,3,1,3,3,4,6,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,5,1,4,0.2,240.0,29.4,66.0,0.445,11.3,32.6,0.346,12.8,17.1,0.746,6.8,25.7,32.4,15.6,6.3,5.1,4.7,2.4,13.2,13.7,82.8,6.6,13,13,1,13,13,11,15,5,16,16,6,6,10,4,9,9,9,5,16,7,15,14,1,16,12,13,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,9,5,4,0.556,432.0,31.8,69.3,0.458,7.8,23.9,0.328,11.8,14.8,0.792,7.6,27.5,35.1,19.2,10.3,6.9,3.7,3.8,14.3,14.5,83.1,0.6,8,5,1,4,8,15,16,9,9,12,3,2,1,12,11,14,13,13,7,15,8,7,2,14,14,7,NEW ORLEANS PELICANS
1610612760,Oklahoma City Thunder,6,2,4,0.333,288.0,28.6,63.1,0.453,8.5,23.6,0.36,13.4,19.5,0.686,8.5,26.6,35.1,15.0,11.4,6.5,4.1,3.1,15.5,16.3,79.1,3.3,11,11,1,11,11,8,10,8,13,11,9,10,14,1,15,11,14,3,2,13,10,10,10,6,9,11,OKLAHOMA CITY THUNDER
