group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,202738,Isaiah Thomas,Isaiah,1610612766,CHA,33.0,3,1,2,0.333,1.7,127.8,120.0,120.0,122.2,108.3,108.3,5.7,11.7,11.7,0.2,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.124,116.48,127.23,106.02,127.23,-0.048,15,0,2,0.0,0.7,0.0,383,375,100,378,370,68,76,76,370,268,268,184,131,131,85,233,33,290,380,406,1,1,364,382,310,303,42,47,47,451,364,335,364,231,364,CHA
Players,1630550,JT Thor,JT,1610612766,CHA,19.0,3,1,2,0.333,1.5,150.6,111.1,111.1,153.7,143.8,143.8,-3.1,-32.6,-32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.694,0.111,0.217,112.61,130.34,108.62,130.34,0.0,9,1,1,0.3,0.3,1.0,383,375,100,378,383,24,163,163,465,465,465,260,408,408,307,233,307,290,380,406,1,1,9,94,310,121,59,44,44,356,299,364,194,352,1,CHA
Players,1629023,P.J. Washington,P.J.,1610612766,CHA,23.0,22,11,11,0.5,4.6,114.9,113.7,113.7,112.9,109.1,109.1,2.0,4.7,4.7,0.177,3.67,22.4,0.064,0.09,0.077,6.1,6.2,0.636,0.647,0.16,0.166,96.81,98.97,82.47,98.97,0.107,211,18,33,0.8,1.5,0.545,152,136,349,206,15,165,130,130,280,279,279,211,185,185,101,30,85,109,275,224,283,283,98,118,212,220,317,332,332,159,56,82,41,63,100,CHA
Players,203486,Mason Plumlee,Mason,1610612766,CHA,32.0,24,12,12,0.5,2.6,101.0,97.6,97.6,122.8,115.0,115.0,-21.8,-17.5,-17.5,0.029,1.0,7.7,0.032,0.145,0.088,7.7,7.8,0.9,0.827,0.09,0.096,95.37,100.34,83.61,100.34,0.062,123,9,10,0.4,0.4,0.9,128,113,365,206,265,325,325,325,373,355,355,372,350,350,290,149,258,210,155,190,318,324,38,48,356,354,356,294,294,263,119,208,175,331,34,CHA
Players,1629667,Jalen McDaniels,Jalen,1610612766,CHA,24.0,6,3,3,0.5,1.5,90.1,88.9,88.9,77.6,76.5,76.5,12.5,12.4,12.4,0.0,0.0,0.0,0.0,0.25,0.13,25.0,25.0,0.333,0.333,0.2,0.213,91.97,93.25,77.71,93.25,0.136,18,1,3,0.2,0.5,0.333,326,304,139,206,389,393,384,384,48,54,54,132,125,125,307,233,307,290,37,77,463,463,304,344,124,129,422,448,448,106,299,311,302,291,267,CHA
Players,1630163,LaMelo Ball,LaMelo,1610612766,CHA,20.0,31,16,15,0.516,4.0,106.4,108.4,108.4,119.5,113.6,113.6,-13.1,-5.2,-5.2,0.367,4.83,30.9,0.021,0.126,0.069,6.4,6.4,0.306,0.418,0.224,0.23,94.43,95.86,79.88,95.86,0.083,251,13,49,0.4,1.6,0.265,55,57,420,202,45,269,198,198,359,334,334,324,273,273,21,15,50,249,199,249,291,289,321,309,91,104,373,401,401,219,88,38,153,57,324,CHA
Players,1626179,Terry Rozier,Terry,1610612766,CHA,28.0,29,14,15,0.483,4.2,114.7,116.6,116.6,119.7,117.0,117.0,-5.0,-0.4,-0.4,0.127,4.5,11.3,0.016,0.092,0.053,2.5,2.5,0.508,0.55,0.257,0.264,94.9,95.15,79.29,95.15,0.103,241,25,62,0.9,2.1,0.403,70,82,420,260,26,169,105,105,360,374,374,268,231,231,156,17,218,265,267,310,225,226,175,209,68,71,365,414,414,169,26,21,38,25,222,CHA
Players,1628998,Cody Martin,Cody,1610612766,CHA,26.0,26,17,9,0.654,2.3,121.5,114.3,114.3,108.8,103.1,103.1,12.7,11.2,11.2,0.098,0.0,26.7,0.0,0.094,0.048,0.0,0.0,0.786,0.856,0.081,0.083,95.81,101.5,84.58,101.5,0.079,126,4,7,0.2,0.3,0.571,101,43,298,84,296,105,121,121,234,211,211,127,133,133,190,233,56,290,263,334,1,1,60,44,374,381,342,253,253,227,204,240,316,384,88,CHA
Players,1626149,Montrezl Harrell,Montrezl,1610612766,CHA,28.0,23,13,10,0.565,3.2,102.0,100.0,100.0,109.2,101.9,101.9,-7.3,-1.9,-1.9,0.053,0.67,6.3,0.153,0.145,0.149,9.4,9.0,0.636,0.639,0.175,0.191,94.5,98.84,82.37,98.84,0.142,148,14,22,0.6,1.0,0.636,137,97,322,167,142,314,279,279,238,194,194,284,241,241,255,194,276,24,156,59,353,348,98,127,176,164,371,334,334,99,81,120,78,160,71,CHA
Players,1628970,Miles Bridges,Miles,1610612766,CHA,24.0,34,17,17,0.5,4.4,105.1,106.2,106.2,115.7,110.7,110.7,-10.6,-4.5,-4.5,0.159,2.17,14.0,0.036,0.196,0.111,6.5,6.4,0.492,0.572,0.232,0.24,97.7,99.33,82.78,99.33,0.145,306,27,62,0.8,1.8,0.435,32,43,454,206,19,280,223,223,308,296,296,310,260,260,118,70,179,188,76,121,294,290,212,186,87,93,286,316,316,97,19,21,43,43,187,CHA
