group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,1628998,Cody Martin,Cody,1610612766,CHA,26.0,26,17,9,0.654,2.3,0.2,0.3,0.571,0.1,0.2,0.5,0.3,0.3,0.875,0.0,0.2,0.2,0.2,0.0,0.1,0.0,0.0,0.4,0.2,0.7,0.4,1.5,0,0,1.4,101,43,176,84,296,316,384,88,154,246,37,175,191,110,290,289,343,201,275,99,199,200,145,200,266,167,289,206,28,287
Players,202330,Gordon Hayward,Gordon,1610612766,CHA,32.0,20,10,10,0.5,3.7,0.3,1.3,0.24,0.2,0.3,0.6,0.4,0.4,0.875,0.1,0.2,0.3,0.5,0.2,0.1,0.1,0.2,0.1,0.3,1.1,-0.8,2.4,0,0,2.3,171,156,149,206,67,214,88,334,124,235,33,126,151,110,197,342,331,44,82,114,155,25,386,159,175,311,171,206,28,169
Players,202738,Isaiah Thomas,Isaiah,1610612766,CHA,33.0,3,1,2,0.333,1.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.5,0,0,0.3,383,375,359,378,370,364,231,364,252,184,252,305,316,305,290,380,406,91,275,247,199,200,388,344,382,60,410,206,28,422
Players,1630550,JT Thor,JT,1610612766,CHA,19.0,3,1,2,0.333,1.5,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,-4.3,0.7,0,0,0.7,383,375,359,378,383,194,352,1,252,333,252,305,177,305,290,380,406,307,275,247,199,200,185,138,271,483,393,206,28,391
Players,1629667,Jalen McDaniels,Jalen,1610612766,CHA,24.0,6,3,3,0.5,1.5,0.2,0.5,0.333,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.5,1.3,0,0,1.2,326,304,321,206,389,302,291,267,252,280,252,305,316,305,290,105,174,307,103,49,199,200,388,344,348,160,329,206,28,327
Players,1630547,James Bouknight,James,1610612766,CHA,21.0,2,1,1,0.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6,0,0,0.5,408,375,398,206,373,364,419,364,252,333,252,305,316,305,290,105,174,307,275,247,199,200,388,344,382,332,397,206,28,405
Players,1626162,Kelly Oubre Jr.,Kelly,1610612766,CHA,26.0,22,8,14,0.364,3.3,0.5,1.3,0.414,0.3,0.7,0.438,0.0,0.1,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.1,0.4,0.1,1.5,-0.2,2.0,1,0,2.2,152,200,78,364,134,95,79,216,24,59,71,296,302,260,269,258,295,289,275,210,199,54,125,284,127,255,218,133,28,182
Players,1630163,LaMelo Ball,LaMelo,1610612766,CHA,20.0,31,16,15,0.516,4.0,0.4,1.6,0.265,0.1,0.8,0.16,0.6,0.7,0.864,0.1,0.5,0.6,0.9,0.2,0.1,0.1,0.1,0.6,0.5,1.6,-0.1,4.0,12,3,3.5,55,57,60,202,45,153,57,324,143,47,235,65,74,114,206,136,153,9,90,125,136,87,46,88,110,250,62,32,9,69
Players,203486,Mason Plumlee,Mason,1610612766,CHA,32.0,24,12,12,0.5,2.6,0.4,0.4,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.8,-1.4,1.6,4,0,1.4,128,113,118,206,265,175,331,34,252,333,252,305,306,305,223,185,207,293,259,217,169,200,61,320,250,377,286,67,28,289
Players,1628970,Miles Bridges,Miles,1610612766,CHA,24.0,34,17,17,0.5,4.4,0.8,1.8,0.435,0.2,0.9,0.241,0.7,0.8,0.857,0.2,0.9,1.0,0.4,0.2,0.1,0.1,0.1,0.4,0.6,2.5,-0.5,4.5,10,0,4.4,32,43,31,206,19,43,43,187,74,41,195,50,55,115,116,27,34,78,98,184,141,98,174,55,38,278,39,38,28,36
