player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
202692,Alec Burks,Alec,1610612752,NYK,32.0,6,2,4,0.333,120.55166666666666,13,13,6,18,26,28,33,138,1,4,6,21,128.0,95,101,84,113,113,57,49,83,89,84,100,111,122,104,142,71,54,84,NYK
202711,Bojan Bogdanović,Bojan,1610612752,NYK,35.0,4,3,1,0.75,50.77,5,5,6,2,5,13,5,40,1,3,3,5,46.4,141,86,7,19,148,111,98,83,156,41,71,42,64,104,126,54,116,138,NYK
1629610,DaQuan Jeffries,DaQuan,1610612752,NYK,26.0,4,1,3,0.25,20.04833333333333,0,2,3,2,4,0,6,12,0,0,2,0,15.8,141,136,53,147,171,157,127,112,156,32,1,45,32,142,1,43,183,168,NYK
1628978,Donte DiVincenzo,Donte,1610612752,NYK,27.0,13,7,6,0.538,465.62,24,34,43,62,162,126,133,480,12,15,29,30,412.4,35,37,172,70,23,32,14,7,41,200,195,200,192,15,203,180,32,27,NYK
1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,26.0,13,7,6,0.538,387.5516666666667,10,26,4,78,133,115,115,386,12,5,41,18,330.4,35,37,172,70,35,73,23,99,34,185,190,187,186,15,152,196,59,38,NYK
1628973,Jalen Brunson,Jalen,1610612752,NYK,27.0,13,7,6,0.538,517.4983333333333,46,52,31,188,163,139,134,480,2,16,26,109,619.1,35,37,172,70,19,10,2,17,7,201,201,201,192,87,208,172,2,9,NYK
1630579,Jericho Sims,Jericho,1610612752,NYK,25.0,5,1,4,0.2,27.343333333333334,0,2,0,4,6,0,6,24,1,0,1,3,27.1,122,136,84,157,165,157,127,145,135,43,1,45,56,104,1,28,133,152,NYK
1628404,Josh Hart,Josh,1610612752,NYK,29.0,13,7,6,0.538,547.79,18,38,36,80,178,157,149,536,10,14,41,40,492.5,35,37,172,70,15,48,12,11,30,204,206,207,201,22,202,196,20,16,NYK
1629603,Mamadi Diakite,Mamadi,1610612752,NYK,27.0,4,1,3,0.25,14.893333333333333,0,2,0,0,4,0,4,8,1,1,3,1,12.1,141,136,53,147,177,157,127,145,183,32,1,27,17,104,68,54,162,174,NYK
1630540,Miles McBride,Miles,1610612752,NYK,23.0,13,7,6,0.538,347.39666666666665,25,13,36,44,108,92,83,350,2,7,30,10,231.3,35,37,172,70,43,27,49,11,54,179,172,173,180,87,170,183,82,52,NYK
1629011,Mitchell Robinson,Mitchell,1610612752,NYK,26.0,6,4,2,0.667,114.65166666666669,2,7,2,14,34,26,19,92,7,1,15,8,106.7,95,80,25,26,116,137,85,120,105,98,96,78,94,35,68,136,91,98,NYK
1628384,OG Anunoby,OG,1610612752,NYK,26.0,9,6,3,0.667,324.37333333333333,20,23,14,62,104,79,89,274,9,7,15,14,256.8,73,51,53,26,47,43,28,49,41,176,166,176,167,25,170,136,67,46,NYK
1630173,Precious Achiuwa,Precious,1610612752,NYK,24.0,9,4,5,0.444,184.435,10,14,4,42,49,50,58,204,12,8,20,13,144.1,73,80,161,93,76,73,47,99,56,130,136,144,151,15,178,154,73,76,NYK
1629003,Shake Milton,Shake,1610612752,NYK,27.0,4,1,3,0.25,22.076666666666668,3,0,2,0,4,0,6,16,0,1,0,3,12.2,141,136,53,147,169,129,153,120,183,32,1,45,42,142,68,1,133,173,NYK
