season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2024-25,1610612754,IND,Indiana Pacers,42400401,2025-06-05,IND @ OKC,W,48.0,39,82,0.476,18,39,0.462,15,21,0.714,13,43,56,24,25.0,1,7,6,22,19,111,1.0,1,1,1,1,11,69,107,55,10,45,16,93,87,111,34,2,3,57,156,156,25,96,90,96,71,74,1,2024,2025,False,OKC,IND,JUN
2024-25,1610612754,IND,Indiana Pacers,42400306,2025-05-31,IND vs. NYK,W,48.0,46,85,0.541,17,33,0.515,16,19,0.842,6,30,36,30,13.0,10,9,6,23,16,125,17.0,1,1,1,1,11,16,83,10,18,91,4,86,109,39,139,89,134,9,59,27,5,96,108,131,16,23,1,2024,2025,True,IND,NYK,MAY
2024-25,1610612754,IND,Indiana Pacers,42400305,2025-05-29,IND @ NYK,L,48.0,30,74,0.405,10,30,0.333,24,29,0.828,8,32,40,20,20.0,10,7,3,22,22,94,-17.0,1,79,79,79,11,151,153,130,108,115,92,29,35,44,114,65,97,103,140,27,25,26,90,50,129,132,1,2024,2025,False,NYK,IND,MAY
2024-25,1610612754,IND,Indiana Pacers,42400304,2025-05-27,IND vs. NYK,W,48.0,45,88,0.511,13,32,0.406,27,32,0.844,5,28,33,29,11.0,11,4,4,27,27,130,9.0,1,1,1,1,11,19,48,26,62,97,44,16,25,37,146,115,148,17,31,17,81,48,142,8,9,39,1,2024,2025,True,IND,NYK,MAY
2024-25,1610612754,IND,Indiana Pacers,42400303,2025-05-25,IND vs. NYK,L,48.0,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,14.0,9,4,4,27,25,100,-6.0,1,79,79,79,11,120,145,89,153,148,150,16,17,48,139,65,111,95,74,41,81,48,142,20,115,101,1,2024,2025,True,IND,NYK,MAY
2024-25,1610612754,IND,Indiana Pacers,42400302,2025-05-23,IND @ NYK,W,48.0,43,83,0.518,13,30,0.433,15,21,0.714,7,25,32,26,10.0,6,3,4,23,19,114,5.0,1,1,1,1,11,34,98,22,62,115,27,93,87,111,126,141,152,33,19,97,110,48,108,96,58,57,1,2024,2025,False,NYK,IND,MAY
2024-25,1610612754,IND,Indiana Pacers,42400301,2025-05-21,IND @ NYK,W,53.0,51,100,0.51,15,37,0.405,21,28,0.75,11,28,39,26,7.0,6,3,8,24,23,138,3.0,1,1,1,1,1,2,4,29,36,56,45,41,38,93,71,115,103,33,1,97,110,133,126,32,3,60,1,2024,2025,False,NYK,IND,MAY
2024-25,1610612754,IND,Indiana Pacers,42400205,2025-05-13,IND @ CLE,W,48.0,41,82,0.5,15,35,0.429,17,22,0.773,5,42,47,26,14.0,8,8,3,27,23,114,9.0,1,1,1,1,11,51,107,34,36,72,33,76,75,82,146,4,33,33,74,59,14,26,142,32,58,39,1,2024,2025,False,CLE,IND,MAY
2024-25,1610612754,IND,Indiana Pacers,42400204,2025-05-11,IND vs. CLE,W,48.0,49,93,0.527,15,35,0.429,16,20,0.8,8,29,37,37,11.0,6,2,4,27,28,129,20.0,1,1,1,1,11,7,20,13,36,72,33,86,99,59,114,104,128,1,31,97,132,48,142,5,10,19,1,2024,2025,True,IND,CLE,MAY
2024-25,1610612754,IND,Indiana Pacers,42400203,2025-05-09,IND vs. CLE,L,48.0,35,80,0.438,9,30,0.3,25,34,0.735,4,33,37,26,13.0,6,8,7,29,26,104,-22.0,1,79,79,79,11,113,126,91,122,115,110,26,15,100,154,46,128,33,59,97,14,115,153,16,98,140,1,2024,2025,True,IND,CLE,MAY
2024-25,1610612754,IND,Indiana Pacers,42400202,2025-05-06,IND @ CLE,W,48.0,44,85,0.518,11,28,0.393,21,29,0.724,11,33,44,28,18.0,7,9,5,26,21,120,1.0,1,1,1,1,11,24,83,23,91,136,56,41,35,105,71,46,53,21,131,77,5,77,138,68,29,74,1,2024,2025,False,CLE,IND,MAY
