season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2023-24,1610612742,22300073,2023-10-25,DAL,SAS,SAS,1610612759,1,126,119,W,7
2023-24,1610612742,22300084,2023-10-27,BKN,DAL,BKN,1610612751,2,125,120,W,5
2023-24,1610612742,22300106,2023-10-30,DAL,MEM,MEM,1610612763,3,125,110,W,15
2023-24,1610612742,22300124,2023-11-01,CHI,DAL,CHI,1610612741,4,114,105,W,9
2023-24,1610612742,22300006,2023-11-03,DAL,DEN,DEN,1610612743,5,114,125,L,-11
2023-24,1610612742,22300143,2023-11-05,CHA,DAL,CHA,1610612766,6,124,118,W,6
2023-24,1610612742,22300147,2023-11-06,DAL,ORL,ORL,1610612753,7,117,102,W,15
2023-24,1610612742,22300168,2023-11-08,TOR,DAL,TOR,1610612761,8,116,127,L,-11
2023-24,1610612742,22300014,2023-11-10,LAC,DAL,LAC,1610612746,9,144,126,W,18
2023-24,1610612742,22300183,2023-11-12,DAL,NOP,NOP,1610612740,10,136,124,W,12
2023-24,1610612742,22300022,2023-11-14,DAL,NOP,NOP,1610612740,11,110,131,L,-21
2023-24,1610612742,22300192,2023-11-15,DAL,WAS,WAS,1610612764,12,130,117,W,13
2023-24,1610612742,22300205,2023-11-18,DAL,MIL,MIL,1610612749,13,125,132,L,-7
2023-24,1610612742,22300212,2023-11-19,SAC,DAL,SAC,1610612758,14,113,129,L,-16
2023-24,1610612742,22300238,2023-11-22,DAL,LAL,LAL,1610612747,15,104,101,W,3
2023-24,1610612742,22300244,2023-11-25,DAL,LAC,LAC,1610612746,16,88,107,L,-19
2023-24,1610612742,22300059,2023-11-28,HOU,DAL,HOU,1610612745,17,121,115,W,6
2023-24,1610612742,22300277,2023-12-01,MEM,DAL,MEM,1610612763,18,94,108,L,-14
2023-24,1610612742,22300287,2023-12-02,OKC,DAL,OKC,1610612760,19,120,126,L,-6
2023-24,1610612742,22301213,2023-12-06,UTA,DAL,UTA,1610612762,20,147,97,W,50
2023-24,1610612742,22301226,2023-12-08,DAL,POR,POR,1610612757,21,125,112,W,13
2023-24,1610612742,22300299,2023-12-11,DAL,MEM,MEM,1610612763,22,120,113,W,7
2023-24,1610612742,22300306,2023-12-12,LAL,DAL,LAL,1610612747,23,127,125,W,2
2023-24,1610612742,22300321,2023-12-14,MIN,DAL,MIN,1610612750,24,101,119,L,-18
2023-24,1610612742,22300341,2023-12-16,DAL,POR,POR,1610612757,25,131,120,W,11
2023-24,1610612742,22300356,2023-12-18,DAL,DEN,DEN,1610612743,26,104,130,L,-26
2023-24,1610612742,22300372,2023-12-20,LAC,DAL,LAC,1610612746,27,111,120,L,-9
2023-24,1610612742,22300385,2023-12-22,DAL,HOU,HOU,1610612745,28,96,122,L,-26
2023-24,1610612742,22300398,2023-12-23,SAS,DAL,SAS,1610612759,29,144,119,W,25
2023-24,1610612742,22300405,2023-12-25,DAL,PHX,PHX,1610612756,30,128,114,W,14
2023-24,1610612742,22300420,2023-12-27,CLE,DAL,CLE,1610612739,31,110,113,L,-3
2023-24,1610612742,22300423,2023-12-28,DAL,MIN,MIN,1610612750,32,110,118,L,-8
2023-24,1610612742,22300444,2023-12-30,DAL,GSW,GSW,1610612744,33,132,122,W,10
2023-24,1610612742,22300457,2024-01-01,DAL,UTA,UTA,1610612762,34,90,127,L,-37
2023-24,1610612742,22300472,2024-01-03,POR,DAL,POR,1610612757,35,126,97,W,29
2023-24,1610612742,22300487,2024-01-05,POR,DAL,POR,1610612757,36,139,103,W,36
2023-24,1610612742,22300501,2024-01-07,MIN,DAL,MIN,1610612750,37,115,108,W,7
2023-24,1610612742,22300515,2024-01-09,MEM,DAL,MEM,1610612763,38,103,120,L,-17
2023-24,1610612742,22300530,2024-01-11,NYK,DAL,NYK,1610612752,39,128,124,W,4
2023-24,1610612742,22300547,2024-01-13,NOP,DAL,NOP,1610612740,40,108,118,L,-10
2023-24,1610612742,22300556,2024-01-15,NOP,DAL,NOP,1610612740,41,125,120,W,5
2023-24,1610612742,22300577,2024-01-17,DAL,LAL,LAL,1610612747,42,110,127,L,-17
2023-24,1610612742,22300611,2024-01-22,BOS,DAL,BOS,1610612738,43,110,119,L,-9
2023-24,1610612742,22300625,2024-01-24,PHX,DAL,PHX,1610612756,44,109,132,L,-23
2023-24,1610612742,22300634,2024-01-26,DAL,ATL,ATL,1610612737,45,148,143,W,5
2023-24,1610612742,22300651,2024-01-27,SAC,DAL,SAC,1610612758,46,115,120,L,-5
2023-24,1610612742,22300666,2024-01-29,ORL,DAL,ORL,1610612753,47,131,129,W,2
2023-24,1610612742,22300680,2024-01-31,DAL,MIN,MIN,1610612750,48,87,121,L,-34
2023-24,1610612742,22300702,2024-02-03,MIL,DAL,MIL,1610612749,49,117,129,L,-12
2023-24,1610612742,22300715,2024-02-05,DAL,PHI,PHI,1610612755,50,118,102,W,16
2023-24,1610612742,22300720,2024-02-06,DAL,BKN,BKN,1610612751,51,119,107,W,12
2023-24,1610612742,22300736,2024-02-08,DAL,NYK,NYK,1610612752,52,122,108,W,14
2023-24,1610612742,22300748,2024-02-10,OKC,DAL,OKC,1610612760,53,146,111,W,35
2023-24,1610612742,22300768,2024-02-12,WAS,DAL,WAS,1610612764,54,112,104,W,8
2023-24,1610612742,22300785,2024-02-14,SAS,DAL,SAS,1610612759,55,116,93,W,23
2023-24,1610612742,22300796,2024-02-22,PHX,DAL,PHX,1610612756,56,123,113,W,10
2023-24,1610612742,22300819,2024-02-25,DAL,IND,IND,1610612754,57,111,133,L,-22
2023-24,1610612742,22300832,2024-02-27,DAL,CLE,CLE,1610612739,58,119,121,L,-2
2023-24,1610612742,22300844,2024-02-28,DAL,TOR,TOR,1610612761,59,136,125,W,11
2023-24,1610612742,22300859,2024-03-01,DAL,BOS,BOS,1610612738,60,110,138,L,-28
2023-24,1610612742,22300871,2024-03-03,PHI,DAL,PHI,1610612755,61,116,120,L,-4
2023-24,1610612742,22300892,2024-03-05,IND,DAL,IND,1610612754,62,120,137,L,-17
2023-24,1610612742,22300904,2024-03-07,MIA,DAL,MIA,1610612748,63,114,108,W,6
2023-24,1610612742,22300919,2024-03-09,DAL,DET,DET,1610612765,64,142,124,W,18
2023-24,1610612742,22300935,2024-03-11,DAL,CHI,CHI,1610612741,65,127,92,W,35
2023-24,1610612742,22300952,2024-03-13,GSW,DAL,GSW,1610612744,66,109,99,W,10
2023-24,1610612742,22300959,2024-03-14,DAL,OKC,OKC,1610612760,67,119,126,L,-7
