player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
1627742,Brandon Ingram,Brandon,1610612747,LAL,19.0,28,8,20,0.286,2.3,108.8,106.2,106.2,135.3,128.7,128.7,-26.5,-22.5,-22.5,0.045,2.0,12.5,0.045,0.014,0.029,0.063,0.063,0.005,0.00579,0.1,0.105,98.8,102.63,85.52,102.63,0.018,129,4,9,0.1,0.3,0.444,127,211,390,381,264,200,179,179,388,399,399,372,371,371,244,58,169,153,351,345,204,205,137,140,310,315,240,213,213,325,201,205,294,332,152
201147,Corey Brewer,Corey,1610612747,LAL,31.0,10,5,5,0.5,0.8,153.1,123.5,123.5,123.7,116.7,116.7,29.4,6.9,6.9,0.0,0.0,0.0,0.143,0.111,0.125,0.0,0.0,0.00333,0.00515,0.2,0.232,113.63,128.13,106.77,128.13,0.077,17,1,3,0.1,0.3,0.333,277,265,136,185,402,12,39,39,354,348,348,41,156,156,291,246,291,30,206,82,1,1,294,207,111,95,31,28,28,195,287,294,324,335,254
1626156,D'Angelo Russell,D'Angelo,1610612747,LAL,21.0,27,10,17,0.37,3.1,114.9,113.3,113.3,125.1,119.4,119.4,-10.2,-6.1,-6.1,0.277,2.17,18.3,0.012,0.092,0.052,0.085,0.087,0.0034100000000000003,0.00458,0.309,0.308,98.81,101.94,84.95,101.94,0.089,166,12,41,0.4,1.5,0.293,138,175,356,325,166,135,105,105,361,366,366,289,262,262,33,54,106,260,238,274,247,250,291,272,33,40,239,226,226,173,89,52,125,60,299
1628021,David Nwaba,David,1610612747,LAL,24.0,6,2,4,0.333,2.6,115.5,116.1,116.1,99.2,103.0,103.0,16.3,13.1,13.1,0.0,0.0,0.0,0.067,0.105,0.088,0.0,0.0,0.01,0.00753,0.088,0.1,102.08,99.84,83.2,99.84,0.115,31,2,2,0.3,0.3,1.0,322,333,116,343,231,130,80,80,109,189,189,89,96,96,291,246,291,100,221,164,1,1,6,45,335,323,157,281,281,127,248,325,168,314,1
1627826,Ivica Zubac,Ivica,1610612747,LAL,20.0,4,1,3,0.25,2.8,138.3,142.1,142.1,135.7,129.2,129.2,2.6,12.9,12.9,0.0,0.0,0.0,0.0,0.286,0.182,0.0,0.0,0.01,0.00868,0.143,0.14,92.25,93.65,78.04,93.65,0.061,19,2,2,0.5,0.5,1.0,348,361,96,391,207,24,15,15,390,401,401,175,97,97,291,246,291,277,21,27,1,1,6,32,222,243,378,392,392,234,248,325,100,262,1
203903,Jordan Clarkson,Jordan,1610612747,LAL,25.0,34,10,24,0.294,2.7,106.1,106.1,106.1,127.3,121.0,121.0,-21.2,-14.8,-14.8,0.024,0.5,2.4,0.02,0.063,0.041,0.048,0.047,0.0060799999999999995,0.00625,0.199,0.205,98.44,101.16,84.3,101.16,0.093,180,20,37,0.6,1.1,0.541,68,175,421,379,212,236,182,182,375,371,371,358,342,342,276,205,288,230,304,315,181,182,80,103,123,125,247,252,252,167,50,63,80,106,83
203944,Julius Randle,Julius,1610612747,LAL,22.0,34,11,23,0.324,2.8,105.6,105.1,105.1,119.3,114.2,114.2,-13.7,-9.0,-9.0,0.118,0.86,11.3,0.084,0.296,0.185,0.132,0.133,0.0057399999999999994,0.00604,0.211,0.215,99.37,101.85,84.88,101.85,0.109,195,15,27,0.4,0.8,0.556,68,162,416,372,198,242,199,199,328,334,334,312,287,287,137,185,182,74,16,26,336,336,99,120,104,109,226,228,228,137,67,106,127,178,73
1626204,Larry Nance Jr.,Larry,1610612747,LAL,24.0,19,9,10,0.474,2.7,117.5,117.6,117.6,114.4,111.3,111.3,3.1,6.3,6.3,0.091,0.0,14.3,0.105,0.196,0.15,0.0,0.0,0.005,0.00567,0.148,0.148,102.13,103.5,86.25,103.5,0.127,108,7,15,0.4,0.8,0.467,203,191,237,243,211,109,70,70,296,318,318,173,160,160,165,246,143,51,68,53,1,1,137,152,215,229,155,194,194,105,151,171,159,180,138
2736,Luol Deng,Luol,1610612747,LAL,32.0,19,4,15,0.211,2.3,93.3,91.2,91.2,130.1,126.4,126.4,-36.8,-35.2,-35.2,0.0,0.0,0.0,0.055,0.102,0.077,0.4,0.368,0.00333,0.00436,0.048,0.054,103.56,106.28,88.57,106.28,0.026,91,1,3,0.1,0.2,0.333,203,280,323,398,263,351,348,348,383,391,391,390,395,395,291,246,291,125,228,193,420,420,294,282,382,380,121,139,139,314,287,294,350,375,254
1626273,Marcelo Huertas,Marcelo,1610612747,LAL,34.0,1,0,1,0.0,2.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2,0.2,108.0,108.0,90.0,108.0,-0.111,4,0,0,0.0,0.0,0.0,406,407,25,407,301,296,267,267,116,148,148,193,199,199,291,246,291,277,353,370,431,431,355,368,111,135,64,109,109,419,355,386,355,386,355
