season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,203457,Nerlens Noel,Nerlens,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,47.1,0.0,0.0,0.0,6.7,23.3,16.7,0.0,26.7,0.0,0.0,6.7,3.3,12.3,1,853,853,853,1042,745,608,570,781,1402,1311,1,1399,511,1,1294,779,1542,1,14:07,2019,2020
2019-20,101108,Chris Paul,Chris,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,47.5,2.4,0.0,3.6,4.8,31.0,14.3,6.0,28.6,0.0,0.0,2.4,4.8,59.8,1,853,853,853,978,698,608,367,941,1588,1166,560,1329,511,1,512,549,260,1,39:52,2019,2020
2019-20,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,47.7,3.5,2.4,0.0,4.7,30.6,14.1,5.9,23.5,0.0,1.2,2.4,7.1,37.2,1,853,853,853,940,533,561,570,945,1581,1164,551,1470,511,1193,508,311,925,1,40:31,2019,2020
2019-20,203471,Dennis Schröder,Dennis,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,49.5,2.8,0.0,5.6,5.6,16.9,14.1,2.8,25.4,0.0,1.4,2.8,2.8,36.2,1,853,853,853,614,622,608,191,862,1005,1156,372,1434,511,1300,614,873,956,1,35:09,2019,2020
2019-20,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,48.4,1.4,2.9,0.0,11.4,30.0,12.9,7.1,25.7,1.4,0.0,0.0,2.9,41.1,1,853,853,853,798,734,477,570,405,1561,1079,669,1423,389,1,1,860,774,1,33:53,2019,2020
2019-20,1629647,Darius Bazley,Darius,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,55.5,0.0,0.0,0.0,0.0,7.4,7.4,0.0,29.6,7.4,0.0,0.0,0.0,54.1,1,853,853,853,39,745,608,570,1152,325,619,1,1303,20,1,1,1171,375,1,14:59,2019,2020
2019-20,1629652,Luguentz Dort,Luguentz,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,50.4,5.8,5.8,0.0,11.6,30.4,15.9,4.3,23.2,1.4,7.2,7.2,7.2,51.2,1,853,853,853,454,290,231,570,395,1577,1286,453,1476,383,1676,1381,281,447,1,34:45,2019,2020
2019-20,201568,Danilo Gallinari,Danilo,1610612760,OKC,Oklahoma City Thunder,41900177,2020-09-02T00:00:00,OKC @ HOU,L,44.6,0.0,0.0,0.0,0.0,41.7,15.0,8.3,30.0,0.0,0.0,5.0,6.7,20.5,1,853,853,853,1416,745,608,570,1152,1666,1225,783,1287,511,1,1020,341,1416,1,26:44,2019,2020
2019-20,203471,Dennis Schröder,Dennis,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,44.7,2.4,0.0,2.4,9.6,20.5,6.0,18.1,45.8,0.0,2.4,2.4,4.8,29.6,1,1,1,1,1399,695,608,520,531,1262,523,1408,580,511,1481,520,547,1184,1,37:06,2019,2020
2019-20,1629647,Darius Bazley,Darius,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,46.9,0.0,0.0,0.0,0.0,19.1,4.3,23.4,46.8,0.0,0.0,0.0,6.4,47.4,1,1,1,1,1078,745,608,570,1152,1185,384,1559,530,511,1,1,371,540,1,22:02,2019,2020
2019-20,201568,Danilo Gallinari,Danilo,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,44.3,10.9,4.7,4.7,3.1,21.9,4.7,17.2,40.6,0.0,1.6,1.6,3.1,60.2,1,1,1,1,1453,70,314,278,1068,1332,416,1376,801,511,1343,394,817,251,1,28:19,2019,2020
2019-20,1629652,Luguentz Dort,Luguentz,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,44.6,17.8,0.0,0.0,13.3,24.4,0.0,11.1,40.0,2.2,0.0,8.9,4.4,42.4,1,1,1,1,1413,13,608,570,295,1445,1,1013,823,249,1,1491,604,713,1,20:04,2019,2020
2019-20,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,45.5,0.0,2.9,0.0,5.8,24.6,7.2,23.2,40.6,0.0,1.4,1.4,4.3,33.8,1,1,1,1,1306,745,471,570,843,1451,610,1553,811,511,1314,379,613,1053,1,31:24,2019,2020
2019-20,101108,Chris Paul,Chris,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,44.7,2.2,3.4,0.0,6.7,7.9,5.6,15.7,36.0,0.0,0.0,1.1,4.5,56.1,1,1,1,1,1395,714,424,570,780,351,479,1321,1045,511,1,314,598,329,1,39:48,2019,2020
2019-20,203457,Nerlens Noel,Nerlens,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,44.7,0.0,0.0,0.0,5.4,10.8,0.0,10.8,48.6,2.7,0.0,5.4,0.0,33.5,1,1,1,1,1394,745,608,570,884,561,1,996,455,180,1,1113,1171,1065,1,16:33,2019,2020
2019-20,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,45.8,3.5,3.5,0.0,4.7,24.4,5.8,23.3,44.2,1.2,1.2,4.7,1.2,23.7,1,1,1,1,1262,542,410,570,948,1444,504,1556,653,490,1188,963,1163,1345,1,39:24,2019,2020
2019-20,1628390,Terrance Ferguson,Terrance,1610612760,OKC,Oklahoma City Thunder,41900176,2020-08-31T00:00:00,OKC vs. HOU,W,41.1,0.0,0.0,0.0,0.0,38.5,0.0,30.8,76.9,0.0,0.0,7.7,0.0,1.5,1,1,1,1,1619,745,608,570,1152,1649,1,1647,34,511,1,1399,1171,1599,1,5:20,2019,2020
2019-20,203488,Mike Muscala,Mike,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,45.2,0.0,0.0,0.0,0.0,18.8,0.0,0.0,37.5,0.0,0.0,6.3,0.0,24.4,1,853,853,853,1341,745,608,570,1152,1148,1,1,968,511,1,1251,1171,1329,1,7:14,2019,2020
2019-20,203457,Nerlens Noel,Nerlens,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,42.2,0.0,0.0,0.0,6.5,0.0,12.9,0.0,12.9,3.2,3.2,3.2,0.0,51.0,1,853,853,853,1593,745,608,570,798,1,1083,1,1594,141,1572,686,1171,451,1,13:04,2019,2020
2019-20,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,45.4,0.0,10.7,3.6,21.4,30.4,12.5,10.7,53.6,0.0,0.0,1.8,3.6,51.4,1,853,853,853,1312,745,69,367,95,1576,1048,991,271,511,1,435,740,433,1,25:26,2019,2020
2019-20,1628977,Hamidou Diallo,Hamidou,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,45.2,0.0,6.3,0.0,25.0,18.8,0.0,0.0,37.5,12.5,0.0,0.0,18.8,91.3,1,853,853,853,1341,745,212,570,46,1148,1,1,968,6,1,1,8,26,1,7:14,2019,2020
2019-20,201568,Danilo Gallinari,Danilo,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,45.0,0.0,0.0,0.0,0.0,30.6,14.3,12.2,61.2,0.0,0.0,0.0,4.1,14.7,1,853,853,853,1365,745,608,570,1152,1582,1166,1114,124,511,1,1,649,1518,1,22:04,2019,2020
2019-20,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,45.3,0.0,0.0,0.0,2.6,19.7,14.5,7.9,42.1,0.0,0.0,5.3,1.3,12.6,1,853,853,853,1334,745,608,570,1121,1221,1188,737,738,511,1,1080,1143,1536,1,34:24,2019,2020
2019-20,1629652,Luguentz Dort,Luguentz,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,46.8,4.0,0.0,0.0,12.0,14.0,12.0,0.0,44.0,0.0,2.0,6.0,0.0,11.0,1,853,853,853,1095,470,608,570,369,798,1018,1,659,511,1425,1220,1171,1555,1,23:23,2019,2020
2019-20,101108,Chris Paul,Chris,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,44.4,3.0,0.0,0.0,3.0,25.4,9.0,9.0,47.8,1.5,0.0,0.0,10.4,39.9,1,853,853,853,1433,600,608,570,1081,1476,757,846,499,372,1,1,108,820,1,29:46,2019,2020
2019-20,1628390,Terrance Ferguson,Terrance,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,46.5,0.0,0.0,0.0,0.0,13.2,13.2,0.0,36.8,0.0,0.0,2.6,0.0,3.2,1,853,853,853,1153,745,608,570,1152,728,1096,1,1004,511,1,563,1171,1594,1,17:41,2019,2020
2019-20,1629647,Darius Bazley,Darius,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,45.5,0.0,0.0,0.0,0.0,8.8,10.5,0.0,24.6,1.8,0.0,0.0,3.5,48.9,1,853,853,853,1305,745,608,570,1152,415,884,1,1450,303,1,1,754,503,1,25:56,2019,2020
2019-20,203471,Dennis Schröder,Dennis,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,45.4,10.9,6.5,6.5,13.0,21.7,21.7,13.0,47.8,2.2,2.2,2.2,10.9,55.9,1,853,853,853,1316,72,196,148,312,1328,1501,1166,496,255,1458,480,91,332,1,20:53,2019,2020
2019-20,1627846,Abdel Nader,Abdel,1610612760,OKC,Oklahoma City Thunder,41900175,2020-08-29T00:00:00,OKC @ HOU,L,43.1,0.0,0.0,0.0,0.0,10.0,10.0,0.0,26.7,6.7,0.0,0.0,3.3,47.3,1,853,853,853,1556,745,608,570,1152,494,844,1,1399,24,1,1,779,544,1,12:55,2019,2020
2019-20,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,41900174,2020-08-24T00:00:00,OKC vs. HOU,W,48.2,0.0,4.4,0.0,8.8,15.4,7.7,7.7,33.0,0.0,0.0,2.2,2.2,44.4,1,1,1,1,824,745,337,570,593,878,633,716,1174,511,1,484,990,643,1,43:54,2019,2020
2019-20,1629652,Luguentz Dort,Luguentz,1610612760,OKC,Oklahoma City Thunder,41900174,2020-08-24T00:00:00,OKC vs. HOU,W,45.1,0.0,0.0,0.0,0.0,14.1,5.1,3.8,35.9,0.0,0.0,6.4,6.4,24.4,1,1,1,1,1358,745,608,570,1152,805,448,420,1047,511,1,1275,368,1330,1,35:11,2019,2020
2019-20,101108,Chris Paul,Chris,1610612760,OKC,Oklahoma City Thunder,41900174,2020-08-24T00:00:00,OKC vs. HOU,W,47.0,5.1,3.8,2.5,10.1,21.5,8.9,8.9,35.4,0.0,0.0,3.8,6.3,55.3,1,1,1,1,1047,361,388,502,493,1323,749,836,1073,511,1,803,374,347,1,37:10,2019,2020
2019-20,203500,Steven Adams,Steven,1610612760,OKC,Oklahoma City Thunder,41900174,2020-08-24T00:00:00,OKC vs. HOU,W,48.7,0.0,14.8,0.0,14.8,22.2,3.7,13.0,40.7,0.0,1.9,1.9,5.6,37.2,1,1,1,1,735,745,23,570,249,1346,360,1164,797,511,1402,442,456,923,1,26:19,2019,2020
2019-20,1629647,Darius Bazley,Darius,1610612760,OKC,Oklahoma City Thunder,41900174,2020-08-24T00:00:00,OKC vs. HOU,W,49.1,0.0,0.0,0.0,10.5,13.2,7.9,5.3,21.1,0.0,0.0,0.0,0.0,31.6,1,1,1,1,669,745,608,570,460,728,667,507,1510,511,1,1,1171,1124,1,18:40,2019,2020
