TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612738,Boston Celtics,19,16,3,0.842,917.0,29.5,63.6,0.464,8.1,24.4,0.333,8.0,10.5,0.757,6.0,23.2,29.2,16.4,8.7,3.8,1.6,4.0,13.4,11.7,75.1,-6.0,2,1,1,1,2,10,10,7,5,6,4,1,1,8,2,7,2,5,9,2,1,4,5,16,3,1
1610612739,Cleveland Cavaliers,12,5,7,0.417,576.0,27.9,62.4,0.447,8.9,26.4,0.336,13.1,16.5,0.795,8.3,25.2,33.5,15.5,9.9,4.9,3.8,3.4,13.8,14.8,77.8,4.2,6,8,13,9,6,3,7,5,9,14,6,12,12,10,11,13,11,2,4,8,7,8,7,8,6,12
1610612742,Dallas Mavericks,22,13,9,0.591,1056.0,28.1,63.5,0.443,9.2,26.1,0.351,12.1,15.1,0.8,7.5,23.0,30.5,16.9,8.7,5.1,3.7,4.0,14.8,14.2,77.5,-1.9,1,2,15,3,1,5,9,4,10,12,9,10,7,13,7,6,4,7,8,11,6,5,11,9,5,5
1610612743,Denver Nuggets,12,7,5,0.583,576.0,29.5,61.6,0.479,7.6,23.0,0.332,11.6,15.3,0.755,6.3,25.1,31.4,18.3,8.6,5.0,3.8,3.2,13.7,13.5,78.2,1.6,6,5,11,4,6,9,5,14,2,3,3,6,8,6,4,12,7,12,11,9,9,11,6,11,7,9
1610612754,Indiana Pacers,17,8,9,0.471,826.0,30.4,64.6,0.471,9.2,25.4,0.363,13.6,17.0,0.797,8.3,22.4,30.6,17.2,8.4,4.8,3.1,3.6,12.9,15.2,83.6,-0.8,3,4,15,7,3,12,13,10,12,8,10,14,13,12,10,2,5,11,12,7,4,7,4,6,15,6
1610612746,LA Clippers,6,2,4,0.333,288.0,28.6,61.6,0.465,8.8,26.1,0.335,14.3,19.6,0.726,9.0,22.8,31.8,15.9,8.6,5.4,4.8,2.4,15.1,17.1,80.3,5.0,10,10,2,10,12,6,6,8,7,13,5,15,15,2,13,4,8,3,10,13,15,14,13,2,10,13
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,31.7,68.4,0.463,8.0,25.8,0.308,10.2,11.9,0.861,8.4,26.1,34.5,20.7,8.4,4.8,2.4,3.0,12.3,12.5,81.5,1.7,13,13,2,13,13,15,16,6,3,11,2,4,2,16,12,14,15,15,13,6,3,13,3,15,12,10
1610612748,Miami Heat,5,1,4,0.2,240.0,29.0,61.1,0.474,11.3,29.3,0.385,11.7,15.5,0.757,6.8,27.5,34.2,17.1,8.4,4.4,3.9,1.1,11.7,12.6,80.9,11.7,13,13,2,13,13,7,3,11,16,15,14,7,9,7,6,16,14,10,13,4,10,16,1,14,11,15
1610612749,Milwaukee Bucks,6,2,4,0.333,293.0,31.8,66.5,0.479,10.3,30.0,0.344,9.3,13.1,0.71,7.6,24.7,32.3,22.2,7.2,3.3,3.3,2.3,14.3,13.8,83.3,2.1,10,10,2,10,10,16,15,13,15,16,7,2,4,1,9,9,10,16,16,1,5,15,9,10,13,11
1610612750,Minnesota Timberwolves,16,9,7,0.563,768.0,28.1,59.7,0.471,8.1,22.0,0.367,13.3,16.3,0.816,6.6,22.4,28.9,16.2,9.8,5.0,3.8,3.4,15.0,15.6,77.5,-3.1,4,3,13,5,4,4,1,9,4,1,12,13,11,14,5,3,1,4,5,10,8,9,12,5,4,4
1610612740,New Orleans Pelicans,4,0,4,0.0,192.0,29.6,61.5,0.482,9.9,25.7,0.387,9.8,13.1,0.743,5.6,26.6,32.3,17.1,9.8,6.0,3.9,3.4,12.0,15.0,78.9,11.8,15,15,2,15,15,11,4,15,14,10,15,3,3,5,1,15,9,9,6,15,11,10,2,7,8,16
1610612752,New York Knicks,13,7,6,0.538,629.0,31.0,63.0,0.492,9.5,23.7,0.401,11.9,14.9,0.797,7.6,21.9,29.5,19.9,8.8,4.4,4.7,4.0,15.7,13.3,83.3,1.5,5,5,12,6,5,14,8,16,13,5,16,9,6,11,8,1,3,14,7,5,14,3,14,12,14,8
1610612760,Oklahoma City Thunder,10,6,4,0.6,480.0,27.5,63.7,0.431,8.9,25.5,0.347,10.8,14.9,0.727,9.2,24.8,34.0,17.0,11.9,5.2,4.2,4.7,14.7,13.3,74.6,-4.7,8,7,2,2,8,2,11,1,8,9,8,5,5,3,14,11,13,8,1,12,12,2,10,13,2,2
1610612753,Orlando Magic,7,3,4,0.429,336.0,26.8,60.9,0.44,6.4,22.4,0.287,11.9,15.6,0.76,6.1,24.8,30.9,15.4,11.0,6.1,4.5,3.9,16.3,16.2,71.9,-3.3,9,9,2,8,9,1,2,2,1,2,1,8,10,9,3,10,6,1,2,16,13,6,15,3,1,3
1610612755,Philadelphia 76ers,6,2,4,0.333,293.0,29.1,66.0,0.441,8.7,23.6,0.37,12.9,17.7,0.729,10.7,22.9,33.5,16.6,8.0,3.9,5.3,4.7,14.1,15.8,79.9,0.1,10,10,2,10,10,8,14,3,6,4,13,11,14,4,16,5,12,6,15,3,16,1,8,4,9,7
1610612756,Phoenix Suns,4,0,4,0.0,192.0,30.6,64.1,0.477,9.2,25.1,0.366,18.4,21.4,0.86,10.3,24.4,34.7,18.4,10.3,5.6,2.1,3.2,18.2,17.4,88.7,11.3,15,15,2,15,15,13,12,12,11,7,11,16,16,15,15,8,16,13,3,14,2,11,16,1,16,14
