TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
1610612738,Boston Celtics,19,16,3,0.842,917.0,11.0,8.2,8.6,31.6,10.0,7.1,7.3,35.5,2,1,1,1,2,7,11,11,10,6,3,3,12
1610612739,Cleveland Cavaliers,12,5,7,0.417,576.0,11.0,6.5,9.5,35.9,9.6,9.9,9.5,29.9,6,8,13,9,6,6,15,6,4,4,9,9,1
1610612742,Dallas Mavericks,22,13,9,0.591,1056.0,11.3,10.0,8.8,34.4,11.1,8.1,8.8,31.2,1,2,15,3,1,4,4,10,6,9,6,8,4
1610612743,Denver Nuggets,12,7,5,0.583,576.0,9.5,8.3,9.1,36.4,11.0,8.1,10.8,37.5,6,5,11,4,6,14,10,8,3,8,5,12,14
1610612754,Indiana Pacers,17,8,9,0.471,826.0,10.5,9.8,9.6,38.0,10.2,10.9,8.2,34.9,3,4,15,7,3,9,5,5,2,7,13,5,11
1610612746,LA Clippers,6,2,4,0.333,288.0,10.4,9.0,9.5,31.5,13.5,10.4,11.6,32.5,10,10,2,10,12,10,8,6,11,14,12,15,6
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,10.1,7.5,11.6,42.9,8.1,10.1,11.3,41.4,13,13,2,13,13,12,13,1,1,1,10,13,16
1610612748,Miami Heat,5,1,4,0.2,240.0,9.9,3.9,5.6,31.2,12.2,8.9,6.6,30.6,13,13,2,13,13,13,16,15,12,13,7,1,2
1610612749,Milwaukee Bucks,6,2,4,0.333,293.0,8.0,9.6,4.7,32.2,9.2,10.1,8.7,33.9,10,10,2,10,10,15,7,16,8,3,11,7,9
1610612750,Minnesota Timberwolves,16,9,7,0.563,768.0,11.2,9.8,8.6,34.6,11.8,7.2,8.2,33.0,4,3,13,5,4,5,6,13,5,12,4,6,7
1610612740,New Orleans Pelicans,4,0,4,0.0,192.0,6.9,11.8,7.3,29.3,14.8,6.4,13.3,33.0,15,15,2,15,15,16,2,14,14,15,1,16,7
1610612752,New York Knicks,13,7,6,0.538,629.0,10.1,13.2,10.7,34.1,11.2,9.4,9.6,34.8,5,5,12,6,5,11,1,3,7,11,8,10,10
1610612760,Oklahoma City Thunder,10,6,4,0.6,480.0,14.5,7.7,10.7,32.1,8.6,12.0,7.7,30.9,8,7,2,2,8,1,12,2,9,2,14,4,3
1610612753,Orlando Magic,7,3,4,0.429,336.0,11.4,11.0,9.9,28.3,11.1,7.1,10.5,36.2,9,9,2,8,9,3,3,4,15,10,2,11,13
1610612755,Philadelphia 76ers,6,2,4,0.333,293.0,10.7,9.0,8.6,26.8,10.0,14.1,11.5,31.7,10,10,2,10,10,8,9,12,16,5,16,14,5
1610612756,Phoenix Suns,4,0,4,0.0,192.0,12.6,7.5,9.0,29.6,14.8,12.9,7.1,37.9,15,15,2,15,15,2,13,9,13,15,15,2,15
