close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203991,Clint Capela,1610612745,HOU,C,25.0,11,11,0.689,4.73,10.27,0.46,0.553,-0.092
201935,James Harden,1610612745,HOU,G,29.0,11,11,0.63,4.82,9.45,0.51,0.554,-0.044
200782,P.J. Tucker,1610612745,HOU,F,34.0,11,11,0.576,5.55,9.27,0.598,0.56,0.038
101108,Chris Paul,1610612745,HOU,G,34.0,11,11,0.662,4.64,8.18,0.567,0.553,0.013
201569,Eric Gordon,1610612745,HOU,G,30.0,11,11,0.635,3.64,7.91,0.46,0.535,-0.075
203085,Austin Rivers,1610612745,HOU,G,26.0,10,10,0.63,2.7,5.8,0.466,0.523,-0.057
1627863,Danuel House Jr.,1610612745,HOU,F-G,26.0,7,7,0.478,2.43,4.57,0.531,0.559,-0.028
202702,Kenneth Faried,1610612745,HOU,F-C,29.0,6,6,0.826,1.5,3.17,0.474,0.567,-0.094
202697,Iman Shumpert,1610612745,HOU,G,29.0,8,8,0.556,2.0,3.13,0.64,0.563,0.077
2403,Nene,1610612745,HOU,C-F,36.0,7,7,0.625,1.0,2.14,0.467,0.563,-0.096
101123,Gerald Green,1610612745,HOU,G-F,33.0,11,10,0.543,1.0,1.73,0.579,0.563,0.016
1629109,Gary Clark,1610612745,HOU,F,24.0,1,1,0.5,1.0,1.0,1.0,0.519,0.481
1628392,Isaiah Hartenstein,1610612745,HOU,F-C,21.0,1,1,1.0,1.0,1.0,1.0,0.446,0.554
