close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
200782,P.J. Tucker,1610612745,HOU,F,34.0,11,11,0.424,2.09,6.82,0.307,0.357,-0.051
201935,James Harden,1610612745,HOU,G,29.0,11,11,0.37,2.0,5.55,0.361,0.372,-0.011
1627863,Danuel House Jr.,1610612745,HOU,F-G,26.0,7,7,0.522,0.86,5.0,0.171,0.373,-0.201
203991,Clint Capela,1610612745,HOU,C,25.0,11,11,0.311,1.73,4.64,0.373,0.387,-0.015
201569,Eric Gordon,1610612745,HOU,G,30.0,11,11,0.365,0.82,4.55,0.18,0.382,-0.202
101108,Chris Paul,1610612745,HOU,G,34.0,11,11,0.338,1.09,4.18,0.261,0.374,-0.114
203085,Austin Rivers,1610612745,HOU,G,26.0,10,10,0.37,1.5,3.4,0.441,0.385,0.056
202697,Iman Shumpert,1610612745,HOU,G,29.0,8,6,0.444,1.0,2.5,0.4,0.381,0.019
101123,Gerald Green,1610612745,HOU,G-F,33.0,11,9,0.457,0.55,1.45,0.375,0.397,-0.022
2403,Nene,1610612745,HOU,C-F,36.0,7,4,0.375,0.71,1.29,0.556,0.407,0.149
1629109,Gary Clark,1610612745,HOU,F,24.0,1,1,0.5,1.0,1.0,1.0,0.384,0.616
202702,Kenneth Faried,1610612745,HOU,F-C,29.0,6,3,0.174,0.17,0.67,0.25,0.357,-0.107
