close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
203991,Clint Capela,1610612745,HOU,C,25.0,66,66,1.0,8.14,17.76,0.458,0.474,-0.016
201935,James Harden,1610612745,HOU,G,29.0,77,77,1.0,6.62,14.65,0.452,0.468,-0.015
200782,P.J. Tucker,1610612745,HOU,F,34.0,81,81,1.0,5.49,12.48,0.44,0.465,-0.025
2546,Carmelo Anthony,1610612745,HOU,F,35.0,10,10,1.0,5.8,11.9,0.487,0.459,0.028
101108,Chris Paul,1610612745,HOU,G,34.0,57,57,1.0,5.25,10.96,0.478,0.454,0.025
202702,Kenneth Faried,1610612745,HOU,F-C,29.0,36,36,1.0,4.97,10.03,0.496,0.467,0.029
1627863,Danuel House Jr.,1610612745,HOU,F-G,26.0,39,39,1.0,4.9,9.92,0.494,0.454,0.039
203085,Austin Rivers,1610612745,HOU,G,26.0,75,75,1.0,4.47,9.51,0.47,0.447,0.023
201569,Eric Gordon,1610612745,HOU,G,30.0,67,67,1.0,4.24,9.19,0.461,0.454,0.007
202697,Iman Shumpert,1610612745,HOU,G,29.0,61,61,1.0,4.03,7.82,0.516,0.457,0.058
101123,Gerald Green,1610612745,HOU,G-F,33.0,72,72,1.0,3.25,6.88,0.473,0.444,0.029
2403,Nene,1610612745,HOU,C-F,36.0,42,42,1.0,2.93,6.48,0.452,0.47,-0.018
1629109,Gary Clark,1610612745,HOU,F,24.0,45,45,1.0,2.82,5.44,0.518,0.456,0.062
1628392,Isaiah Hartenstein,1610612745,HOU,F-C,21.0,28,28,1.0,2.04,5.0,0.407,0.456,-0.049
1629053,Vincent Edwards,1610612745,HOU,F,23.0,1,1,1.0,0.0,3.0,0.0,0.418,-0.418
1629185,Chris Chiozza,1610612745,HOU,G,23.0,6,6,1.0,0.67,2.33,0.286,0.414,-0.129
203263,James Nunnally,1610612745,HOU,F,28.0,13,13,1.0,1.23,2.0,0.615,0.456,0.159
1628979,Trevon Duval,1610612745,HOU,G,20.0,2,2,1.0,1.0,2.0,0.5,0.406,0.094
203093,Terrence Jones,1610612745,HOU,F,27.0,1,1,1.0,1.0,2.0,0.5,0.286,0.214
