team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,29,53,0.354,46.0,113.1,32.7,0.718,7.8,4.8,20.0,13.9,15.6,46.8,1,26,26,26,30,28,26,24,13,20,30,26,28,9,ATLANTA HAWKS
1610612738,Boston Celtics,82,49,33,0.598,47.8,107.0,34.4,0.728,8.5,5.3,14.7,13.4,13.0,45.5,1,9,9,9,15,6,16,15,5,7,3,16,11,5,BOSTON CELTICS
1610612751,Brooklyn Nets,82,42,40,0.512,47.3,109.0,34.5,0.72,6.4,4.0,16.8,14.0,11.5,49.7,1,14,14,14,20,15,15,23,29,29,21,27,3,24,BROOKLYN NETS
1610612766,Charlotte Hornets,82,39,43,0.476,48.4,112.0,33.9,0.731,7.2,4.9,13.7,13.4,13.3,49.0,1,17,17,17,11,23,22,12,19,18,1,17,13,18,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,22,60,0.268,48.4,112.8,34.0,0.727,7.3,4.3,16.5,13.3,13.0,48.9,1,27,27,27,10,25,20,16,16,26,18,14,10,17,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,19,63,0.232,49.3,116.8,32.7,0.732,6.7,2.4,17.1,13.0,14.3,51.2,1,28,28,28,2,30,27,11,25,30,24,12,22,28,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,33,49,0.402,48.1,110.1,35.1,0.734,6.5,4.3,15.6,12.9,16.6,47.6,1,22,22,22,12,18,9,10,28,25,11,11,30,14,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,54,28,0.659,48.7,108.1,35.0,0.744,7.8,4.5,15.1,12.3,12.4,49.5,1,4,4,4,5,10,11,5,12,23,8,8,7,22,DENVER NUGGETS
1610612765,Detroit Pistons,82,41,41,0.5,49.0,108.7,34.0,0.745,7.0,4.1,16.2,11.4,12.1,50.5,1,16,16,16,3,12,21,4,22,28,14,3,6,27,DETROIT PISTONS
1610612744,Golden State Warriors,82,57,25,0.695,47.2,108.6,35.6,0.727,7.4,6.3,17.0,13.5,14.7,46.0,1,3,3,3,21,11,7,17,15,1,23,18,24,6,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,53,29,0.646,48.8,110.1,32.1,0.7,8.6,5.0,16.5,13.8,14.0,52.2,1,5,5,5,4,17,28,29,4,16,17,23,18,30,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,48,34,0.585,48.7,106.0,34.2,0.722,8.8,5.0,15.1,13.5,14.1,45.4,1,11,11,11,6,3,17,22,2,15,7,20,20,4,INDIANA PACERS
