TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,GP,G,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT
1610612749,Milwaukee Bucks,MIL,82,82,0.319,11.68,29.71,0.393,0.464,0.19,7.46,17.7,0.422,0.129,4.22,12.01,0.351
1610612738,Boston Celtics,BOS,82,82,0.303,10.84,27.37,0.396,0.465,0.178,7.1,16.02,0.443,0.126,3.74,11.34,0.33
1610612747,Los Angeles Lakers,LAL,82,82,0.279,10.34,26.09,0.396,0.462,0.166,6.9,15.56,0.444,0.112,3.44,10.52,0.327
1610612746,LA Clippers,LAC,82,82,0.272,9.34,24.04,0.389,0.459,0.157,5.94,13.9,0.427,0.115,3.4,10.13,0.336
1610612752,New York Knicks,NYK,82,82,0.271,9.56,23.91,0.4,0.47,0.161,6.22,14.16,0.439,0.111,3.34,9.76,0.343
1610612744,Golden State Warriors,GSW,81,81,0.264,9.17,23.88,0.384,0.453,0.154,5.86,13.91,0.421,0.11,3.31,9.96,0.332
1610612753,Orlando Magic,ORL,82,82,0.267,9.06,23.2,0.391,0.461,0.149,5.8,12.94,0.449,0.118,3.26,10.26,0.317
1610612759,San Antonio Spurs,SAS,79,79,0.256,9.66,23.19,0.416,0.483,0.154,6.56,13.96,0.47,0.102,3.1,9.23,0.336
1610612762,Utah Jazz,UTA,82,82,0.252,9.57,23.11,0.414,0.493,0.14,5.95,12.8,0.465,0.112,3.62,10.3,0.351
1610612742,Dallas Mavericks,DAL,82,82,0.267,9.16,23.04,0.398,0.454,0.167,6.57,14.38,0.457,0.101,2.59,8.66,0.299
1610612750,Minnesota Timberwolves,MIN,81,81,0.26,8.77,23.04,0.38,0.448,0.156,5.65,13.84,0.409,0.104,3.11,9.2,0.338
1610612756,Phoenix Suns,PHX,82,82,0.266,8.65,22.85,0.378,0.445,0.162,5.6,13.88,0.403,0.104,3.05,8.98,0.34
1610612755,Philadelphia 76ers,PHI,82,82,0.267,8.89,22.78,0.39,0.456,0.161,5.91,13.78,0.429,0.105,2.98,9.0,0.331
1610612739,Cleveland Cavaliers,CLE,82,82,0.271,8.54,22.66,0.377,0.439,0.162,5.71,13.55,0.421,0.109,2.83,9.11,0.311
1610612751,Brooklyn Nets,BKN,82,82,0.256,8.49,22.57,0.376,0.447,0.148,5.3,13.0,0.408,0.109,3.18,9.57,0.332
1610612737,Atlanta Hawks,ATL,82,82,0.247,8.94,22.24,0.402,0.469,0.147,5.94,13.23,0.449,0.1,3.0,9.01,0.333
1610612764,Washington Wizards,WAS,82,82,0.245,8.73,21.99,0.397,0.472,0.144,5.45,12.89,0.423,0.101,3.28,9.1,0.361
1610612740,New Orleans Pelicans,NOP,82,82,0.251,7.82,21.78,0.359,0.429,0.138,4.78,11.93,0.401,0.114,3.04,9.85,0.308
1610612765,Detroit Pistons,DET,81,81,0.248,8.65,21.75,0.398,0.478,0.137,5.17,12.06,0.429,0.11,3.48,9.69,0.359
1610612766,Charlotte Hornets,CHA,82,82,0.242,8.87,21.74,0.408,0.468,0.148,6.26,13.32,0.47,0.094,2.61,8.43,0.31
1610612745,Houston Rockets,HOU,82,82,0.246,8.66,21.63,0.4,0.497,0.125,4.46,11.02,0.405,0.12,4.2,10.61,0.395
1610612758,Sacramento Kings,SAC,82,82,0.243,8.82,21.62,0.408,0.479,0.148,5.72,13.18,0.434,0.095,3.1,8.44,0.367
1610612763,Memphis Grizzlies,MEM,82,82,0.239,8.1,21.43,0.378,0.449,0.136,5.04,12.21,0.413,0.103,3.06,9.22,0.332
1610612743,Denver Nuggets,DEN,82,82,0.245,8.16,21.39,0.381,0.443,0.148,5.54,12.93,0.428,0.097,2.62,8.46,0.31
1610612741,Chicago Bulls,CHI,81,81,0.242,8.11,21.01,0.386,0.459,0.135,5.04,11.75,0.429,0.106,3.07,9.26,0.332
1610612754,Indiana Pacers,IND,82,82,0.234,8.2,20.87,0.393,0.471,0.133,4.93,11.9,0.414,0.1,3.27,8.96,0.365
1610612760,Oklahoma City Thunder,OKC,82,82,0.23,8.3,20.34,0.408,0.476,0.137,5.54,12.11,0.457,0.093,2.77,8.23,0.336
1610612748,Miami Heat,MIA,82,82,0.241,7.96,20.07,0.397,0.472,0.137,4.95,11.37,0.436,0.105,3.01,8.71,0.346
1610612757,Portland Trail Blazers,POR,81,81,0.229,7.59,20.0,0.38,0.453,0.132,4.65,11.52,0.404,0.097,2.94,8.48,0.346
1610612761,Toronto Raptors,TOR,82,82,0.231,7.65,19.0,0.402,0.48,0.133,4.68,10.91,0.429,0.098,2.96,8.09,0.367
