player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
202704,Reggie Jackson,1610612765,DET,28.0,45,45,0.478,2.33,5.84,0.399,0.00445,0.331,1.8,4.04,0.445,0.147,0.53,1.8,0.296
202397,Ish Smith,1610612765,DET,29.0,82,81,0.475,1.99,4.37,0.455,0.00482,0.406,1.76,3.73,0.471,0.069,0.23,0.63,0.365
201933,Blake Griffin,1610612765,DET,29.0,58,58,0.26,1.24,4.26,0.291,0.00377,0.122,0.52,2.0,0.259,0.138,0.72,2.26,0.321
202779,Dwight Buycks,1610612765,DET,29.0,29,22,0.509,1.17,3.03,0.386,0.00449,0.341,0.79,2.03,0.39,0.168,0.38,1.0,0.379
1627770,Kay Felder,1610612765,DET,23.0,16,14,0.636,0.69,2.63,0.262,0.0027400000000000002,0.439,0.63,1.81,0.345,0.197,0.06,0.81,0.077
2749,Jameer Nelson,1610612765,DET,36.0,50,43,0.472,0.76,2.22,0.342,0.0040999999999999995,0.251,0.46,1.18,0.39,0.221,0.3,1.04,0.288
1628379,Luke Kennard,1610612765,DET,22.0,73,66,0.348,0.86,2.11,0.409,0.00442,0.269,0.73,1.63,0.445,0.079,0.14,0.48,0.286
1626169,Stanley Johnson,1610612765,DET,22.0,69,59,0.275,0.62,2.09,0.299,0.00313,0.218,0.57,1.65,0.342,0.057,0.06,0.43,0.133
203493,Reggie Bullock Jr.,1610612765,DET,27.0,62,41,0.212,0.77,1.76,0.44,0.00523,0.134,0.48,1.11,0.435,0.078,0.29,0.65,0.45
204038,Langston Galloway,1610612765,DET,26.0,58,40,0.293,0.72,1.67,0.433,0.00505,0.196,0.48,1.12,0.431,0.097,0.24,0.55,0.438
203516,James Ennis III,1610612765,DET,27.0,72,39,0.147,0.26,0.74,0.358,0.00396,0.1,0.21,0.5,0.417,0.047,0.06,0.24,0.235
1627740,Henry Ellenson,1610612765,DET,21.0,38,15,0.161,0.18,0.61,0.304,0.0032600000000000003,0.133,0.16,0.5,0.316,0.028,0.03,0.11,0.25
203083,Andre Drummond,1610612765,DET,24.0,78,27,0.04,0.1,0.42,0.242,0.00242,0.033,0.1,0.35,0.296,0.007,0.0,0.08,0.0
203687,Reggie Hearn,1610612765,DET,26.0,3,1,0.5,0.0,0.33,0.0,0.0,0.0,0.0,0.0,,0.5,0.0,0.33,0.0
202720,Jon Leuer,1610612765,DET,29.0,8,2,0.061,0.0,0.25,0.0,0.0,0.061,0.0,0.25,0.0,0.0,0.0,0.0,
201229,Anthony Tolliver,1610612765,DET,33.0,79,15,0.035,0.08,0.2,0.375,0.00438,0.015,0.05,0.09,0.571,0.02,0.03,0.11,0.222
203961,Eric Moreland,1610612765,DET,26.0,67,7,0.08,0.04,0.13,0.333,0.00333,0.08,0.04,0.13,0.333,0.0,0.0,0.0,
203186,Willie Reed,1610612765,DET,28.0,42,4,0.037,0.02,0.1,0.25,0.00375,0.019,0.0,0.05,0.0,0.019,0.02,0.05,0.5
