TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,FIVE_SEC,EIGHT_SEC,SHOT_CLOCK,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DELAY_OF_GAME,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,FIVE_SEC_RANK,EIGHT_SEC_RANK,SHOT_CLOCK_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DELAY_OF_GAME_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
1610612737,Atlanta Hawks,82,40,42,0.488,72.0,2.0,1.0,3.0,3.0,1.0,63.0,0.0,8.0,7.0,1.0,84.0,12.0,23.0,24.0,9.0,1.0,0.0,39.0,1,16,16,16,2,11,11,14,8,19,10,18,15,3,20,28,8,20,4,29,15,10,7
1610612738,Boston Celtics,82,61,21,0.744,40.0,1.0,0.0,3.0,2.0,0.0,40.0,0.0,12.0,3.0,1.0,114.0,7.0,23.0,21.0,15.0,1.0,0.0,20.0,1,3,3,3,22,22,23,14,12,25,30,18,5,20,20,18,24,20,8,18,15,10,28
1610612751,Brooklyn Nets,82,26,56,0.317,58.0,2.0,3.0,8.0,0.0,5.0,101.0,2.0,5.0,3.0,4.0,140.0,20.0,31.0,24.0,33.0,4.0,1.0,37.0,1,25,25,25,10,11,5,2,26,1,1,3,26,20,4,1,1,8,4,2,1,2,8
1610612766,Charlotte Hornets,82,19,63,0.232,66.0,4.0,2.0,1.0,2.0,3.0,47.0,0.0,6.0,4.0,0.0,137.0,14.0,17.0,19.0,25.0,0.0,0.0,26.0,1,28,28,28,6,4,7,26,12,7,28,18,23,15,23,2,6,29,11,7,26,10,20
1610612741,Chicago Bulls,82,39,43,0.476,72.0,4.0,1.0,3.0,3.0,3.0,54.0,2.0,13.0,5.0,2.0,84.0,3.0,27.0,18.0,12.0,1.0,0.0,28.0,1,18,18,18,2,4,11,14,8,7,20,3,2,9,13,28,29,11,14,25,15,10,19
1610612739,Cleveland Cavaliers,82,64,18,0.78,66.0,2.0,1.0,1.0,2.0,2.0,50.0,1.0,10.0,4.0,3.0,83.0,15.0,16.0,18.0,7.0,0.0,0.0,35.0,1,2,2,2,6,11,11,26,12,13,24,8,13,15,5,30,3,30,14,30,26,10,10
1610612742,Dallas Mavericks,82,39,43,0.476,51.0,2.0,2.0,4.0,1.0,0.0,59.0,2.0,6.0,1.0,3.0,115.0,11.0,34.0,10.0,26.0,0.0,0.0,33.0,1,18,18,18,15,11,7,11,19,25,14,3,23,27,5,17,10,6,26,6,26,10,12
1610612743,Denver Nuggets,82,50,32,0.61,43.0,2.0,0.0,0.0,0.0,0.0,58.0,1.0,7.0,6.0,0.0,109.0,3.0,37.0,19.0,17.0,1.0,0.0,29.0,1,6,6,6,21,11,23,29,26,25,15,8,19,7,23,21,29,3,11,16,15,10,18
1610612765,Detroit Pistons,82,44,38,0.537,38.0,6.0,4.0,2.0,0.0,1.0,62.0,1.0,11.0,1.0,2.0,133.0,15.0,26.0,15.0,22.0,1.9999999999999998,0.0,16.0,1,14,14,14,26,2,2,19,26,19,12,8,8,27,13,5,3,14,18,11,14,10,30
1610612744,Golden State Warriors,82,48,34,0.585,34.0,0.0,1.0,1.0,2.0,4.0,64.0,0.0,7.0,0.0,0.0,131.0,12.0,26.0,22.0,12.0,1.0,0.0,25.0,1,11,11,11,27,30,11,26,12,2,8,18,19,30,23,6,8,14,6,25,15,10,23
