player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
2405,Amar'e Stoudemire,Amar'e,1610612748,MIA,33.0,9,4,5,0.444,9.1,93.8,95.5,95.5,104.1,105.7,105.7,-10.3,-10.2,-10.2,0.0,0.0,0.0,0.038,0.127,0.083,0.29,0.28600000000000003,0.00579,0.00666,0.175,0.179,93.05,91.52,76.27,91.52,0.08,156,11,19,1.2,2.1,0.579,84,75,142,99,157,155,138,138,107,127,127,145,148,148,194,179,194,87,98,97,211,211,38,21,110,111,125,173,173,122,125,143,148,166,25
1627362,Briante Weber,Briante,1610612748,MIA,23.0,2,1,1,0.5,3.0,131.6,107.7,107.7,42.9,46.2,46.2,88.7,61.5,61.5,0.25,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.094,98.29,103.71,86.43,103.71,0.0,13,0,1,0.0,0.5,0.0,197,148,4,60,203,6,53,53,2,2,2,2,2,2,25,179,1,176,205,206,1,1,207,207,208,204,53,15,15,195,207,208,207,207,207
2748,Dorell Wright,Dorell,1610612748,MIA,30.0,5,2,3,0.4,3.8,101.0,90.0,90.0,91.6,92.1,92.1,9.4,-2.1,-2.1,0.286,0.0,14.3,0.0,0.261,0.136,0.0,0.0,0.006,0.0068000000000000005,0.273,0.304,93.72,99.0,82.5,99.0,0.246,40,5,10,1.0,2.0,0.5,129,122,37,121,196,103,172,172,23,25,25,33,97,97,18,179,94,176,16,32,1,1,34,18,32,22,114,52,52,5,159,164,154,167,46
2548,Dwyane Wade,Dwyane,1610612748,MIA,34.0,14,7,7,0.5,33.8,104.2,104.5,104.5,100.5,103.2,103.2,3.7,1.3,1.3,0.244,1.58,15.7,0.028,0.134,0.085,0.099,0.1,0.00492,0.00532,0.318,0.321,93.37,92.01,76.68,92.01,0.165,906,119,254,8.5,18.1,0.469,39,44,184,60,34,81,79,79,74,104,104,69,79,79,33,83,86,111,89,93,120,120,104,89,10,12,118,161,161,20,9,10,7,13,70
101123,Gerald Green,Gerald,1610612748,MIA,30.0,12,5,7,0.417,9.2,97.5,94.0,94.0,83.6,80.9,80.9,13.9,13.1,13.1,0.016,0.5,1.9,0.018,0.138,0.076,0.037000000000000005,0.037000000000000005,0.00367,0.00391,0.214,0.226,91.22,94.41,78.68,94.41,0.044,217,16,49,1.3,4.1,0.327,49,63,184,120,156,138,152,152,8,10,10,13,17,17,193,159,193,138,86,105,34,34,172,174,64,60,181,124,124,169,108,91,144,123,176
201609,Goran Dragic,Goran,1610612748,MIA,30.0,14,7,7,0.5,33.7,99.9,100.2,100.2,95.1,97.0,97.0,4.8,3.2,3.2,0.213,1.74,17.5,0.024,0.119,0.073,0.10099999999999999,0.1,0.00481,0.0051400000000000005,0.251,0.257,93.16,92.09,76.74,92.09,0.115,908,91,206,6.5,14.7,0.442,39,44,184,60,36,112,107,107,32,42,42,61,65,65,44,74,70,119,109,110,121,121,111,111,44,44,123,160,160,55,12,14,22,23,101
202355,Hassan Whiteside,Hassan,1610612748,MIA,27.0,10,5,5,0.5,29.1,106.4,107.5,107.5,95.9,97.7,97.7,10.4,9.9,9.9,0.016,0.23,2.9,0.101,0.267,0.192,0.125,0.125,0.00681,0.006790000000000001,0.166,0.168,92.06,90.75,75.62,90.75,0.165,546,47,69,4.7,6.9,0.681,61,63,142,60,60,63,56,56,38,47,47,28,30,30,192,177,192,24,13,9,159,159,14,19,124,124,152,192,192,21,39,67,45,85,11
2207,Joe Johnson,Joe,1610612748,MIA,35.0,14,7,7,0.5,35.2,103.6,103.4,103.4,98.7,101.4,101.4,4.9,2.0,2.0,0.111,1.94,15.8,0.015,0.114,0.068,0.081,0.081,0.004719999999999999,0.00504,0.178,0.183,92.8,91.63,76.36,91.63,0.092,945,68,158,4.9,11.3,0.43,39,44,184,60,25,87,88,88,58,82,82,59,74,74,99,57,85,147,114,123,92,93,120,120,104,106,137,169,169,96,23,23,41,44,113
201177,Josh McRoberts,Josh,1610612748,MIA,29.0,10,5,5,0.5,13.4,104.6,103.4,103.4,92.0,93.0,93.0,12.5,10.5,10.5,0.105,2.25,18.0,0.053,0.152,0.101,0.08,0.081,0.00471,0.00519,0.141,0.146,93.02,93.05,77.54,93.05,0.089,262,16,34,1.6,3.4,0.471,61,63,142,60,131,77,87,87,24,30,30,18,25,25,104,37,63,64,72,69,89,91,121,105,148,150,128,142,142,105,108,118,136,136,69
1626196,Josh Richardson,Josh,1610612748,MIA,22.0,14,7,7,0.5,27.6,107.0,107.6,107.6,101.1,102.3,102.3,5.9,5.3,5.3,0.083,1.83,17.1,0.028,0.105,0.068,0.09300000000000001,0.09300000000000001,0.00466,0.00489,0.129,0.132,91.82,90.99,75.83,90.99,0.055,735,33,89,2.4,6.4,0.371,39,44,184,60,68,59,54,54,77,91,91,54,53,53,132,64,75,110,132,124,110,110,126,138,166,168,161,188,188,159,61,47,103,93,154
