TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,6,1,5,0.167,26.375,34.6,89.2,0.388,12.7,34.6,0.368,18.2,27.3,0.667,14.6,40.0,54.6,20.0,16.4,9.1,10.9,7.3,21.8,18.2,100.1,27.3,6,10,14,13,6,12,14,8,12,11,10,6,8,2,14,15,13,13,4,11,15,8,6,10,10,11
1610612738,Boston Celtics,3,2,1,0.667,17.658333333333335,21.7,81.5,0.267,8.2,32.6,0.25,24.5,32.6,0.75,8.2,48.9,57.1,13.6,16.3,10.9,8.2,10.9,21.7,29.9,76.1,-19.0,9,6,2,3,9,4,11,2,7,9,5,10,10,8,5,16,14,10,5,13,13,2,5,4,3,3
1610612766,Charlotte Hornets,3,2,1,0.667,11.16,30.1,73.1,0.412,8.6,30.1,0.286,17.2,21.5,0.8,12.9,34.4,47.3,4.3,12.9,0.0,8.6,8.6,12.9,17.2,86.0,-4.3,9,6,2,3,10,8,5,11,9,8,8,4,4,10,11,9,11,1,7,1,14,5,1,12,6,8
1610612739,Cleveland Cavaliers,8,7,1,0.875,29.458333333333332,21.2,60.3,0.351,1.6,21.2,0.077,14.7,21.2,0.692,4.9,26.1,31.0,11.4,4.9,9.8,6.5,6.5,14.7,17.9,58.7,-29.3,4,1,2,2,5,2,2,6,1,5,1,3,3,4,2,5,3,6,14,12,9,9,2,11,1,2
1610612742,Dallas Mavericks,2,1,1,0.5,5.6,25.7,120.0,0.214,8.6,51.4,0.167,8.6,8.6,1.0,51.4,34.3,85.7,8.6,17.1,8.6,17.1,8.6,17.1,17.1,68.6,-17.1,13,10,2,7,14,5,16,1,8,14,2,1,1,14,16,8,16,4,3,10,16,6,3,13,2,4
1610612765,Detroit Pistons,3,0,3,0.0,10.683333333333334,31.5,76.4,0.412,18.0,53.9,0.333,18.0,22.5,0.8,13.5,22.5,35.9,13.5,18.0,0.0,4.5,0.0,22.5,13.5,98.8,49.4,9,14,9,14,11,10,7,11,15,16,9,5,5,10,12,2,5,9,2,1,6,14,7,14,9,14
1610612744,Golden State Warriors,9,6,3,0.667,35.586666666666666,21.6,74.2,0.291,6.7,16.2,0.417,27.0,37.8,0.714,10.8,31.0,41.8,8.1,14.8,2.7,6.7,9.4,17.5,31.0,76.9,-39.1,2,2,9,3,3,3,6,3,6,2,12,13,13,5,8,7,9,2,6,5,10,4,4,3,4,1
1610612745,Houston Rockets,1,1,0,1.0,3.8333333333333335,37.6,100.2,0.375,12.5,50.1,0.25,12.5,12.5,1.0,25.0,37.6,62.6,25.0,12.5,12.5,0.0,12.5,50.1,12.5,100.2,-12.5,15,10,1,1,15,15,15,7,11,13,5,2,2,14,15,14,15,15,9,15,1,1,16,15,11,7
1610612754,Indiana Pacers,3,1,2,0.333,7.916666666666667,18.2,54.6,0.333,12.1,24.3,0.5,48.5,60.6,0.8,12.1,18.2,30.3,12.1,6.1,12.1,0.0,6.1,24.3,36.4,97.0,30.3,9,10,7,12,13,1,1,4,10,6,14,16,15,10,10,1,2,7,13,14,1,10,8,1,8,13
1610612746,LA Clippers,2,0,2,0.0,8.341666666666667,34.5,80.6,0.429,17.3,34.5,0.5,40.3,63.3,0.636,5.8,34.5,40.3,17.3,11.5,5.8,0.0,0.0,34.5,34.5,126.6,57.5,13,14,7,14,12,11,10,14,13,10,14,15,16,1,3,10,6,12,12,8,1,14,15,2,16,16
1610612763,Memphis Grizzlies,1,0,1,0.0,1.8666666666666667,25.7,77.1,0.333,25.7,51.4,0.5,25.7,25.7,1.0,0.0,25.7,25.7,25.7,0.0,0.0,0.0,0.0,25.7,0.0,102.9,51.4,15,14,2,14,16,5,8,4,16,14,14,11,6,14,1,3,1,16,16,1,1,14,11,16,13,15
1610612748,Miami Heat,8,3,5,0.375,44.02,30.5,78.5,0.389,6.5,16.4,0.4,26.2,36.0,0.727,10.9,29.4,40.3,8.7,12.0,5.5,3.3,7.6,25.1,24.0,93.8,2.2,4,5,14,11,2,9,9,9,5,3,11,12,12,6,9,6,7,5,10,7,5,7,10,8,7,9
1610612760,Oklahoma City Thunder,10,5,5,0.5,31.636666666666667,36.4,86.5,0.421,6.1,25.8,0.235,34.9,45.5,0.767,9.1,25.8,34.9,12.1,4.6,16.7,4.6,10.6,24.3,28.8,113.8,28.8,1,4,14,7,4,13,12,13,4,7,4,14,14,9,6,4,4,8,15,16,7,3,9,5,14,12
1610612757,Portland Trail Blazers,5,2,3,0.4,24.925,42.4,88.6,0.478,17.3,38.5,0.45,19.3,28.9,0.667,13.5,34.7,48.1,23.1,11.6,5.8,7.7,1.9,32.7,23.1,121.3,23.1,7,6,9,9,7,16,13,15,14,12,13,7,9,2,13,11,12,14,11,9,11,13,14,9,15,10
1610612759,San Antonio Spurs,5,2,3,0.4,18.0,37.3,72.0,0.519,2.7,16.0,0.167,24.0,26.7,0.9,10.7,34.7,45.3,16.0,21.3,2.7,8.0,2.7,32.0,26.7,101.3,-16.0,7,6,9,9,8,14,4,16,2,1,2,8,7,13,7,12,10,11,1,4,12,11,13,6,12,5
1610612761,Toronto Raptors,9,6,3,0.667,45.568333333333335,27.4,67.4,0.406,5.3,21.1,0.25,24.2,32.7,0.742,6.3,34.8,41.1,8.4,12.6,5.3,6.3,2.1,30.5,25.3,84.3,-12.6,2,2,9,3,1,7,3,10,3,4,5,9,11,7,4,13,8,3,8,6,8,12,12,7,5,6
