season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,101107,Marvin Williams,Marvin,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,20.523333333333333,2,2,0,4,6,3,9,12,0,0,2,0,21.1,1,853,853,853,1036,414,294,570,534,646,518,1335,446,511,1,661,1171,747,1,20:31,2019,2020
2019-20,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,36.76166666666666,4,2,2,14,0,2,14,24,1,0,4,3,34.8,1,853,853,853,293,193,294,291,59,1,333,1570,989,149,1,1326,389,316,1,36:46,2019,2020
2019-20,202339,Eric Bledsoe,Eric,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,35.99,2,0,2,2,2,5,10,24,2,2,2,5,35.9,1,853,853,853,328,414,608,291,787,205,808,1400,989,37,1553,661,179,294,1,35:59,2019,2020
2019-20,202083,Wesley Matthews,Wesley,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,28.69333333333333,6,0,0,6,4,0,6,20,2,0,1,4,25.7,1,853,853,853,677,77,608,570,353,449,1,984,831,37,1,307,276,572,1,28:42,2019,2020
2019-20,203114,Khris Middleton,Khris,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,41.825,7,0,4,2,6,5,15,30,0,3,6,5,37.4,1,853,853,853,86,41,608,98,787,646,808,1608,1273,511,1668,1667,179,261,1,41:50,2019,2020
2019-20,2594,Kyle Korver,Kyle,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,6.2716666666666665,0,0,0,0,2,0,5,2,0,0,1,0,2.0,1,853,853,853,1501,745,608,570,1152,205,1,847,85,511,1,307,1171,1546,1,6:16,2019,2020
2019-20,201588,George Hill,George,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,28.031666666666663,0,0,0,2,6,3,13,20,0,1,1,2,8.6,1,853,853,853,709,745,608,570,787,646,518,1538,831,511,1166,307,541,1253,1,28:02,2019,2020
2019-20,1626192,Pat Connaughton,Pat,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,13.983333333333333,0,0,0,0,2,5,7,10,0,0,0,0,8.4,1,853,853,853,1252,745,608,570,1152,205,808,1129,362,511,1,1,1171,1265,1,13:59,2019,2020
2019-20,1628978,Donte DiVincenzo,Donte,1610612749,MIL,Milwaukee Bucks,41900205,2020-09-08T00:00:00,MIL vs. MIA,L,27.92,2,2,2,4,2,2,11,18,0,1,6,2,24.3,1,853,853,853,715,414,294,291,534,205,333,1460,722,511,1166,1667,541,632,1,27:55,2019,2020
2019-20,201588,George Hill,George,1610612749,MIL,Milwaukee Bucks,41900204,2020-09-06T00:00:00,MIL @ MIA,W,36.70666666666666,0,0,0,6,11,12,6,28,0,0,1,0,22.5,1,1,1,1,296,745,608,570,353,1199,1506,984,1193,511,1,307,1171,688,1,36:42,2019,2020
