season,team_id,game_id,game_date,away_team,home_team,opponent_id,pf,opp_pf,wl,round,game_no_in_series
2015-16,1610612745,41500141,2016-04-16,HOU,GSW,1610612744,78,104,L,rnd1,1
2015-16,1610612745,41500142,2016-04-18,HOU,GSW,1610612744,106,115,L,rnd1,2
2015-16,1610612745,41500143,2016-04-21,GSW,HOU,1610612744,97,96,W,rnd1,3
2015-16,1610612745,41500144,2016-04-24,GSW,HOU,1610612744,94,121,L,rnd1,4
2015-16,1610612745,41500145,2016-04-27,HOU,GSW,1610612744,81,114,L,rnd1,5
