close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203999,Nikola Jokić,1610612743,DEN,C,23.0,75,75,0.407,3.13,7.68,0.408,0.374,0.034
200794,Paul Millsap,1610612743,DEN,F,33.0,38,38,0.41,2.26,6.08,0.372,0.372,0.0
201163,Wilson Chandler,1610612743,DEN,F,31.0,74,74,0.525,2.19,5.39,0.406,0.375,0.031
1627750,Jamal Murray,1610612743,DEN,G,21.0,81,80,0.442,2.02,5.0,0.405,0.376,0.029
203914,Gary Harris,1610612743,DEN,G,23.0,67,65,0.519,1.73,4.63,0.374,0.385,-0.011
203486,Mason Plumlee,1610612743,DEN,C-F,28.0,74,72,0.408,1.84,4.49,0.41,0.369,0.04
203115,Will Barton,1610612743,DEN,F-G,27.0,81,80,0.438,1.65,4.27,0.387,0.376,0.011
1626168,Trey Lyles,1610612743,DEN,F,22.0,66,58,0.431,1.26,3.64,0.346,0.363,-0.017
1628470,Torrey Craig,1610612743,DEN,G-F,27.0,39,36,0.524,1.21,3.36,0.359,0.376,-0.017
1627823,Juancho Hernangomez,1610612743,DEN,F,22.0,22,22,0.527,1.09,3.14,0.348,0.36,-0.012
2734,Devin Harris,1610612743,DEN,G,35.0,71,69,0.509,1.27,3.06,0.415,0.372,0.043
1628420,Monté Morris,1610612743,DEN,G,23.0,2,2,0.667,0.5,3.0,0.167,0.378,-0.211
202702,Kenneth Faried,1610612743,DEN,F,28.0,32,29,0.434,1.19,2.78,0.427,0.366,0.061
2210,Richard Jefferson,1610612743,DEN,F,38.0,16,15,0.619,1.06,2.44,0.436,0.364,0.072
1627736,Malik Beasley,1610612743,DEN,G,21.0,43,34,0.51,0.74,1.7,0.438,0.372,0.067
201589,Darrell Arthur,1610612743,DEN,F,30.0,15,9,0.288,0.4,1.13,0.353,0.374,-0.021
1628399,Tyler Lydon,1610612743,DEN,F,22.0,1,1,0.5,1.0,1.0,1.0,0.344,0.656
