group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,24.0,45,20,25,0.444,163.0,0.144,0.173,0.176,0.108,0.168,0.078,0.083,0.152,0.167,0.163,0.123,0.085,0.105,0.0,0.154,0.247,0.085,0.141,1,12,496,309,3,219,193,187,240,212,263,267,213,247,271,253,239,240,208,329,357,287,254,MIN
Players,1630568,Luka Garza,Luka,1610612750,MIN,26.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439,375,1,1,496,435,369,419,265,347,307,313,302,382,400,337,1,263,208,1,1,339,392,MIN
Players,201144,Mike Conley,Mike,1610612750,MIN,37.0,28,14,14,0.5,86.0,0.105,0.062,0.111,0.12,0.132,0.133,0.103,0.2,0.078,0.113,0.387,0.143,0.273,0.0,0.0,0.196,0.156,0.085,76,77,410,212,91,328,350,335,231,259,203,248,168,361,355,60,291,109,208,1,277,206,345,MIN
Players,204060,Joe Ingles,Joe,1610612750,MIN,37.0,7,5,2,0.714,4.0,0.071,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,243,105,58,422,396,369,304,265,347,307,313,302,382,400,16,1,263,208,1,1,339,392,MIN
Players,1628978,Donte DiVincenzo,Donte,1610612750,MIN,28.0,24,10,14,0.417,58.0,0.161,0.179,0.194,0.4,0.314,0.114,0.151,0.133,0.214,0.193,0.348,0.133,0.182,0.5,0.0,0.314,0.143,0.188,114,154,410,330,160,189,188,161,50,70,224,197,226,175,220,71,282,185,33,1,423,210,174,MIN
Players,1629675,Naz Reid,Naz,1610612750,MIN,25.0,32,11,21,0.344,65.0,0.236,0.25,0.243,0.154,0.213,0.217,0.236,0.385,0.156,0.207,0.043,0.333,0.222,0.375,0.143,0.154,0.189,0.23,36,135,492,371,139,95,104,103,194,164,130,120,84,274,201,330,422,150,76,321,213,170,124,MIN
Players,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,26.0,33,14,19,0.424,84.0,0.109,0.153,0.136,0.158,0.164,0.095,0.093,0.179,0.108,0.129,0.1,0.056,0.2,0.0,0.429,0.173,0.125,0.14,30,77,481,327,92,321,232,277,192,220,239,256,185,339,330,278,214,163,208,440,251,240,258,MIN
Players,203944,Julius Randle,Julius,1610612750,MIN,30.0,34,17,17,0.5,125.0,0.164,0.169,0.152,0.074,0.061,0.25,0.221,0.194,0.141,0.156,0.238,0.22,0.308,0.167,0.111,0.125,0.21,0.18,21,38,465,212,20,185,197,238,255,327,106,129,176,297,282,131,364,97,161,305,169,146,185,MIN
Players,203497,Rudy Gobert,Rudy,1610612750,MIN,32.0,35,16,19,0.457,112.0,0.112,0.101,0.07,0.0,0.0,0.244,0.323,0.324,0.266,0.283,0.091,0.194,0.0,0.429,0.5,0.27,0.271,0.118,16,55,481,299,42,310,307,390,265,347,115,63,110,116,115,288,339,263,62,448,395,97,299,MIN
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,42,19,23,0.452,160.0,0.388,0.438,0.441,0.525,0.508,0.432,0.387,0.087,0.36,0.281,0.236,0.294,0.25,0.333,0.143,0.161,0.395,0.446,2,21,495,306,4,10,18,9,13,9,29,45,262,56,116,134,412,117,82,321,220,37,13,MIN
Players,1630545,Terrence Shannon Jr.,Terrence,1610612750,MIN,24.0,4,2,2,0.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333,0.364,0.333,0.0,0.333,0.0,0.0,0.143,0.0,0.0,359,335,105,212,354,435,369,419,265,347,307,313,32,66,59,74,1,78,208,1,194,339,392,MIN
Players,1642265,Rob Dillingham,Rob,1610612750,MIN,20.0,5,2,3,0.4,11.0,0.143,0.167,0.15,0.0,0.143,0.0,0.0,0.25,0.083,0.125,0.667,0.333,0.0,0.0,0.0,0.1,0.167,0.091,342,335,148,340,342,220,199,247,265,238,307,313,135,356,332,8,422,263,208,1,151,191,340,MIN
Players,1641740,Jaylen Clark,Jaylen,1610612750,MIN,23.0,7,3,4,0.429,5.0,0.125,0.0,0.133,0.0,0.0,0.0,0.0,0.75,0.333,0.571,0.0,0.0,0.667,0.0,1.0,0.25,0.0,0.0,309,304,181,324,391,270,369,285,265,347,307,313,12,66,10,337,1,22,208,485,358,339,392,MIN
Players,1630538,Bones Hyland,Bones,1610612750,MIN,24.0,2,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,410,450,105,450,457,435,369,419,265,347,17,14,302,382,400,337,1,263,208,1,1,339,203,MIN
