team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,41,21,20,0.512,46.0,35.9,79.6,0.451,10.6,31.3,0.339,33.0,40.5,0.816,11.2,31.6,42.8,22.7,12.4,6.3,4.9,4.6,23.0,28.4,115.5,8.3,7,8,17,15,27,14,21,10,18,22,11,8,9,5,15,13,13,5,16,16,18,13,7,9,9,10,ATLANTA HAWKS
1610612738,Boston Celtics,35,24,11,0.686,46.6,39.6,82.6,0.48,16.8,44.3,0.379,26.5,34.9,0.76,11.1,28.2,39.3,22.8,10.7,5.7,6.7,2.3,23.2,27.9,122.5,19.8,21,4,2,1,24,4,10,3,1,1,6,22,20,22,17,25,24,3,7,24,4,2,8,10,3,3,BOSTON CELTICS
1610612751,Brooklyn Nets,38,17,21,0.447,49.3,33.2,79.3,0.419,13.2,37.6,0.351,23.4,29.2,0.802,11.9,31.9,43.7,20.3,18.0,4.7,4.1,6.8,36.3,22.0,103.1,-16.6,12,19,22,23,8,23,23,21,6,7,9,25,26,11,11,11,10,13,30,29,24,26,30,27,26,28,BROOKLYN NETS
1610612766,Charlotte Hornets,38,14,24,0.368,47.7,32.6,82.8,0.394,11.6,37.9,0.306,29.5,37.0,0.797,17.2,34.2,51.4,18.5,17.2,5.6,6.0,7.5,32.6,27.0,106.3,-11.6,12,25,27,27,12,24,8,27,11,6,20,12,15,13,2,3,1,19,28,25,9,28,29,13,21,22,CHARLOTTE HORNETS
1610612741,Chicago Bulls,34,17,17,0.5,47.5,36.9,80.7,0.458,13.3,34.9,0.379,26.5,33.7,0.786,11.6,33.3,45.0,23.7,14.5,7.6,5.6,4.8,14.5,22.9,113.7,8.4,23,19,9,16,15,10,18,7,5,13,4,23,24,14,12,4,8,2,24,9,11,14,1,24,11,9,CHICAGO BULLS
1610612739,Cleveland Cavaliers,38,26,12,0.684,46.7,37.0,83.7,0.442,13.8,38.1,0.364,36.3,47.8,0.761,15.2,32.9,48.1,19.4,11.8,6.2,5.5,6.6,26.0,34.6,124.2,22.8,12,1,3,2,22,9,5,13,4,5,8,1,1,21,5,7,5,16,13,18,12,23,12,2,2,1,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,40,20,20,0.5,44.9,34.5,80.1,0.431,11.1,38.6,0.287,31.6,39.2,0.806,12.0,25.9,38.0,21.2,12.7,7.6,7.0,5.1,25.9,26.6,111.7,6.3,9,12,17,16,30,17,20,19,14,4,26,10,12,8,10,29,26,9,19,10,3,18,11,14,13,12,DALLAS MAVERICKS
1610612743,Denver Nuggets,37,21,16,0.568,47.7,43.0,80.8,0.532,11.4,25.7,0.443,29.3,39.4,0.744,12.4,28.7,41.0,30.0,11.7,9.8,4.9,4.6,21.5,27.7,126.7,16.6,16,8,6,9,13,1,17,1,13,30,1,13,11,24,8,23,17,1,12,2,17,10,3,12,1,5,DENVER NUGGETS
1610612765,Detroit Pistons,44,21,23,0.477,46.5,34.4,75.2,0.457,10.8,29.4,0.368,27.6,39.6,0.695,11.1,29.1,40.2,19.2,16.4,5.6,6.5,6.5,27.2,25.7,107.1,-14.2,3,8,25,18,25,18,29,8,17,24,7,19,10,29,16,21,22,17,26,26,6,21,19,17,16,23,DETROIT PISTONS
1610612744,Golden State Warriors,45,25,20,0.556,45.4,31.9,80.9,0.394,10.9,35.6,0.307,35.6,43.4,0.82,16.3,31.9,48.1,18.1,12.5,6.3,4.7,8.1,25.3,27.8,110.3,6.3,2,3,17,10,28,26,16,28,15,12,19,2,6,3,3,10,4,21,17,17,21,29,10,11,15,13,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,44,26,18,0.591,47.2,31.3,82.2,0.381,9.3,34.0,0.274,34.6,45.5,0.762,13.3,27.4,40.7,16.3,12.7,5.4,5.7,6.6,27.1,34.9,106.6,3.6,3,1,12,6,17,28,11,30,23,16,27,4,2,20,7,26,19,26,18,27,10,24,18,1,18,17,HOUSTON ROCKETS
1610612754,Indiana Pacers,38,24,14,0.632,47.1,37.7,78.8,0.479,12.3,32.4,0.379,31.6,39.1,0.807,7.8,32.4,40.2,20.7,10.3,8.4,5.0,3.1,26.5,29.6,119.3,20.1,12,4,5,4,19,6,24,4,7,19,4,11,13,7,28,8,23,12,5,7,15,5,15,5,5,2,INDIANA PACERS
1610612746,LA Clippers,37,19,18,0.514,49.7,32.3,74.2,0.435,8.6,28.7,0.3,33.0,44.4,0.742,12.2,31.2,43.4,17.9,17.6,6.1,7.9,5.0,29.7,29.0,106.1,-3.2,16,14,12,13,4,25,30,17,26,26,21,9,4,25,9,15,11,22,29,21,1,16,24,8,22,19,LA CLIPPERS
1610612747,Los Angeles Lakers,39,23,16,0.59,46.6,38.0,78.0,0.487,14.1,36.9,0.383,27.1,35.3,0.767,8.2,26.7,34.9,22.7,11.4,6.7,6.7,2.7,22.0,25.9,117.3,11.8,11,7,6,7,23,5,26,2,3,8,3,21,19,18,26,27,29,4,9,14,5,3,6,16,7,6,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,37,19,18,0.514,47.4,37.1,83.5,0.444,8.6,29.1,0.296,27.7,36.3,0.762,11.5,26.3,37.8,19.1,11.9,10.8,6.1,5.0,25.2,23.0,110.4,8.6,16,14,12,13,16,8,7,12,25,25,24,18,16,19,14,28,27,18,15,1,8,17,9,23,14,8,MEMPHIS GRIZZLIES
1610612748,Miami Heat,42,14,28,0.333,50.1,34.4,86.2,0.399,10.3,40.0,0.256,16.7,23.8,0.699,10.8,28.2,39.0,18.5,11.8,9.5,3.3,6.4,21.8,19.2,95.6,-15.6,5,25,30,28,2,19,3,26,20,2,29,30,30,28,22,24,25,20,14,3,29,20,5,30,30,27,MIAMI HEAT
1610612749,Milwaukee Bucks,41,24,17,0.585,45.3,31.6,76.9,0.411,10.3,31.6,0.324,27.9,34.8,0.803,8.0,38.2,46.2,17.7,13.1,7.4,5.4,4.8,21.7,25.6,101.4,10.3,7,4,9,8,29,27,27,23,20,21,16,17,21,10,27,1,6,23,21,12,13,15,4,18,28,7,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,46,20,26,0.435,49.5,33.9,81.8,0.414,11.5,38.9,0.295,27.2,36.1,0.752,14.0,35.6,49.6,17.1,14.3,6.2,3.4,3.9,29.1,25.2,106.4,-15.1,1,12,29,24,6,22,13,22,12,3,25,20,17,23,6,2,2,24,23,19,28,9,22,19,20,25,MINNESOTA TIMBERWOLVES
