team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,41,21,20,0.512,46.0,16.4,16.4,10.6,46.0,14.9,9.8,8.3,36.2,7,8,17,15,6,17,9,12,8,13,5,11,7,ATLANTA HAWKS
1610612738,Boston Celtics,35,24,11,0.686,46.6,13.1,16.4,7.4,37.6,10.7,15.1,7.4,43.0,21,4,2,1,16,26,8,23,23,1,15,7,17,BOSTON CELTICS
1610612751,Brooklyn Nets,38,17,21,0.447,49.3,9.8,12.9,5.4,34.6,24.1,18.3,10.2,47.5,12,19,22,23,13,30,21,27,28,30,24,19,25,BROOKLYN NETS
1610612766,Charlotte Hornets,38,14,24,0.368,47.7,13.5,24.5,5.3,39.5,21.6,18.8,11.6,45.1,12,25,27,27,9,25,1,29,18,28,26,23,21,CHARLOTTE HORNETS
1610612741,Chicago Bulls,34,17,17,0.5,47.5,16.9,14.5,12.9,42.6,16.1,10.4,12.4,51.4,23,19,9,16,28,13,15,7,12,18,7,25,28,CHICAGO BULLS
1610612739,Cleveland Cavaliers,38,26,12,0.684,46.7,14.5,13.5,8.7,41.5,13.8,12.5,8.7,35.3,12,1,3,2,19,24,18,18,16,7,10,12,5,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,40,20,20,0.5,44.9,16.1,19.0,7.3,42.4,13.6,23.4,4.7,49.4,9,12,17,16,14,18,4,25,13,6,30,1,26,DALLAS MAVERICKS
1610612743,Denver Nuggets,37,21,16,0.568,47.7,16.6,15.6,14.3,56.7,14.7,12.4,9.1,46.9,16,8,6,9,11,14,13,1,2,11,9,16,24,DENVER NUGGETS
1610612765,Detroit Pistons,44,21,23,0.477,46.5,16.4,11.1,13.6,40.9,23.2,15.2,7.7,44.6,3,8,25,18,10,16,25,4,17,29,16,8,18,DETROIT PISTONS
1610612744,Golden State Warriors,45,25,20,0.556,45.4,12.8,19.1,5.3,37.5,15.9,7.5,13.1,36.9,2,3,17,10,12,28,3,30,24,17,1,27,9,GOLDEN STATE WARRIORS
