season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612754,IND,Indiana Pacers,42400401,2025-06-05,IND @ OKC,W,48.0,4.0,12.0,10.0,34.0,11.0,11.0,11.0,46.0,0,0,0,0,11,154,98,100,127,33,35,58,72,1,2024,2025,False,OKC,IND
2024-25,1610612760,OKC,Oklahoma City Thunder,42400401,2025-06-05,OKC vs. IND,L,48.0,11.0,11.0,11.0,46.0,4.0,12.0,10.0,34.0,0,0,0,0,11,115,112,89,70,2,46,48,23,1,2024,2025,True,OKC,IND
2024-25,1610612754,IND,Indiana Pacers,42400306,2025-05-31,IND vs. NYK,W,48.0,34.0,12.0,25.0,50.0,13.0,15.0,10.0,54.0,0,0,0,0,11,3,98,7,41,52,84,48,122,1,2024,2025,True,IND,NYK
2024-25,1610612752,NYK,New York Knicks,42400306,2025-05-31,NYK @ IND,L,48.0,13.0,15.0,10.0,54.0,34.0,12.0,25.0,50.0,0,0,0,0,11,95,62,100,24,153,46,149,106,1,2024,2025,False,IND,NYK
2024-25,1610612754,IND,Indiana Pacers,42400305,2025-05-29,IND @ NYK,L,48.0,20.0,7.0,16.0,34.0,15.0,13.0,15.0,60.0,0,0,0,0,11,38,145,37,127,73,60,103,145,1,2024,2025,False,NYK,IND
2024-25,1610612752,NYK,New York Knicks,42400305,2025-05-29,NYK vs. IND,W,48.0,15.0,13.0,15.0,60.0,20.0,7.0,16.0,34.0,0,0,0,0,11,74,88,49,9,113,9,109,23,1,2024,2025,True,NYK,IND
2024-25,1610612750,MIN,Minnesota Timberwolves,42400315,2025-05-28,MIN @ OKC,L,48.0,19.0,9.0,11.0,42.0,18.0,9.0,19.0,54.0,0,0,0,0,11,45,130,89,96,101,15,131,122,1,2024,2025,False,OKC,MIN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400315,2025-05-28,OKC vs. MIN,W,48.0,18.0,9.0,19.0,54.0,19.0,9.0,11.0,42.0,0,0,0,0,11,51,130,22,24,107,15,58,52,1,2024,2025,True,OKC,MIN
2024-25,1610612752,NYK,New York Knicks,42400304,2025-05-27,NYK @ IND,L,48.0,9.0,15.0,9.0,44.0,20.0,16.0,22.0,50.0,0,0,0,0,11,133,62,110,86,113,96,142,106,1,2024,2025,False,IND,NYK
2024-25,1610612754,IND,Indiana Pacers,42400304,2025-05-27,IND vs. NYK,W,48.0,20.0,16.0,22.0,50.0,9.0,15.0,9.0,44.0,0,0,0,0,11,38,56,13,41,18,84,41,62,1,2024,2025,True,IND,NYK
2024-25,1610612760,OKC,Oklahoma City Thunder,42400314,2025-05-26,OKC @ MIN,W,48.0,22.0,24.0,5.0,42.0,25.0,30.0,13.0,46.0,0,0,0,0,11,27,7,138,96,140,155,78,72,1,2024,2025,False,MIN,OKC
2024-25,1610612750,MIN,Minnesota Timberwolves,42400314,2025-05-26,MIN vs. OKC,L,48.0,25.0,30.0,13.0,46.0,22.0,24.0,5.0,42.0,0,0,0,0,11,12,2,66,70,124,149,13,52,1,2024,2025,True,MIN,OKC
2024-25,1610612754,IND,Indiana Pacers,42400303,2025-05-25,IND vs. NYK,L,48.0,22.0,10.0,16.0,32.0,8.0,14.0,2.0,40.0,0,0,0,0,11,27,123,37,135,12,70,2,44,1,2024,2025,True,IND,NYK
2024-25,1610612752,NYK,New York Knicks,42400303,2025-05-25,NYK @ IND,W,48.0,8.0,14.0,2.0,40.0,22.0,10.0,16.0,32.0,0,0,0,0,11,140,74,152,106,124,28,109,14,1,2024,2025,False,IND,NYK
2024-25,1610612760,OKC,Oklahoma City Thunder,42400313,2025-05-24,OKC @ MIN,L,48.0,15.0,7.0,12.0,42.0,16.0,20.0,6.0,56.0,0,0,0,0,11,74,145,80,96,84,124,20,134,1,2024,2025,False,MIN,OKC
2024-25,1610612750,MIN,Minnesota Timberwolves,42400313,2025-05-24,MIN vs. OKC,W,48.0,16.0,20.0,6.0,56.0,15.0,7.0,12.0,42.0,0,0,0,0,11,65,25,133,16,73,9,69,52,1,2024,2025,True,MIN,OKC
2024-25,1610612752,NYK,New York Knicks,42400302,2025-05-23,NYK vs. IND,L,48.0,12.0,21.0,7.0,44.0,17.0,15.0,14.0,48.0,0,0,0,0,11,106,19,124,86,93,84,92,88,1,2024,2025,True,NYK,IND
2024-25,1610612754,IND,Indiana Pacers,42400302,2025-05-23,IND @ NYK,W,48.0,17.0,15.0,14.0,48.0,12.0,21.0,7.0,44.0,0,0,0,0,11,57,62,55,52,43,133,25,62,1,2024,2025,False,NYK,IND
2024-25,1610612750,MIN,Minnesota Timberwolves,42400312,2025-05-22,MIN @ OKC,L,48.0,10.0,12.0,9.0,44.0,22.0,14.0,16.0,58.0,0,0,0,0,11,125,98,110,86,124,70,109,142,1,2024,2025,False,OKC,MIN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400312,2025-05-22,OKC vs. MIN,W,48.0,22.0,14.0,16.0,58.0,10.0,12.0,9.0,44.0,0,0,0,0,11,27,74,37,13,25,46,41,62,1,2024,2025,True,OKC,MIN
2024-25,1610612754,IND,Indiana Pacers,42400301,2025-05-21,IND @ NYK,W,53.0,27.0,23.0,13.0,50.0,4.0,21.0,5.0,62.0,0,0,0,0,1,10,9,66,41,2,133,13,149,1,2024,2025,False,NYK,IND
2024-25,1610612752,NYK,New York Knicks,42400301,2025-05-21,NYK vs. IND,L,53.0,4.0,21.0,5.0,62.0,27.0,23.0,13.0,50.0,0,0,0,0,1,154,19,138,6,147,144,78,106,1,2024,2025,True,NYK,IND
2024-25,1610612760,OKC,Oklahoma City Thunder,42400311,2025-05-20,OKC vs. MIN,W,48.0,31.0,9.0,12.0,54.0,10.0,12.0,0.0,20.0,0,0,0,0,11,6,130,80,24,25,46,1,1,1,2024,2025,True,OKC,MIN
2024-25,1610612750,MIN,Minnesota Timberwolves,42400311,2025-05-20,MIN @ OKC,L,48.0,10.0,12.0,0.0,20.0,31.0,9.0,12.0,54.0,0,0,0,0,11,125,98,156,155,151,15,69,122,1,2024,2025,False,OKC,MIN
2024-25,1610612743,DEN,Denver Nuggets,42400227,2025-05-18,DEN @ OKC,L,48.0,7.0,14.0,14.0,42.0,39.0,19.0,27.0,64.0,0,0,0,0,11,146,74,55,96,156,119,153,152,1,2024,2025,False,OKC,DEN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400227,2025-05-18,OKC vs. DEN,W,48.0,39.0,19.0,27.0,64.0,7.0,14.0,14.0,42.0,0,0,0,0,11,1,34,2,4,10,70,92,52,1,2024,2025,True,OKC,DEN
2024-25,1610612752,NYK,New York Knicks,42400216,2025-05-16,NYK vs. BOS,W,48.0,22.0,25.0,23.0,48.0,8.0,11.0,8.0,34.0,0,0,0,0,11,27,6,12,52,12,35,34,23,1,2024,2025,True,NYK,BOS
2024-25,1610612738,BOS,Boston Celtics,42400216,2025-05-16,BOS @ NYK,L,48.0,8.0,11.0,8.0,34.0,22.0,25.0,23.0,48.0,0,0,0,0,11,140,112,117,127,124,151,145,88,1,2024,2025,False,NYK,BOS
2024-25,1610612760,OKC,Oklahoma City Thunder,42400226,2025-05-15,OKC @ DEN,L,48.0,17.0,9.0,20.0,52.0,17.0,23.0,13.0,48.0,0,0,0,0,11,57,130,19,36,93,144,78,88,1,2024,2025,False,DEN,OKC
