season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2020-21,202685,Jonas Valančiūnas,Jonas,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,27.366666666666667,8,13,0.615,2,4,0.5,0,0,0.0,2,4,6,1,4,2,0,0,4,2,18,-26,28.7,0,0,31.0,1,933,933,933,745,210,364,350,312,546,246,839,897,839,212,454,387,758,64,84,521,1,1540,527,344,1847,501,193,11,392,1,27:22,2020,2021
2020-21,1628960,Grayson Allen,Grayson,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,15.483333333333333,1,4,0.25,0,2,0.0,0,0,0.0,1,2,3,0,0,0,0,1,1,0,2,-8,5.6,0,0,5.0,1,933,933,933,1187,1202,1121,1316,957,888,957,839,897,839,434,883,832,1145,963,757,521,1320,474,1193,1344,1428,1408,193,11,1408,1,15:29,2020,2021
2020-21,1630214,Xavier Tillman,Xavier,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,2.8,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,1,2,4,6.2,0,0,5.0,1,933,933,933,1697,1202,1522,1,957,1340,957,839,897,839,853,1157,1289,1145,963,264,521,1,1,752,1344,558,1375,193,11,1408,1,2:48,2020,2021
2020-21,1628991,Jaren Jackson Jr.,Jaren,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,29.316666666666663,6,11,0.545,2,6,0.333,1,1,1.0,2,5,7,0,0,0,3,0,4,3,15,-19,32.4,0,0,30.0,1,933,933,933,662,370,471,508,312,291,588,670,811,1,212,322,300,1145,963,757,19,1,1540,348,448,1786,403,193,11,423,1,29:19,2020,2021
2020-21,1626145,Tyus Jones,Tyus,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,16.966666666666665,2,6,0.333,0,2,0.0,0,0,0.0,0,2,2,2,0,0,0,0,0,0,4,13,9.4,0,0,8.0,1,933,933,933,1141,949,878,1124,957,888,957,839,897,839,853,883,1054,520,963,757,521,1,1,1193,1167,217,1217,193,11,1255,1,16:58,2020,2021
2020-21,1629630,Ja Morant,Ja,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,40.23333333333333,11,22,0.5,5,9,0.556,0,0,0.0,2,5,7,11,5,0,0,3,0,1,27,-19,46.9,1,0,50.0,1,933,933,933,153,82,101,565,40,80,233,839,897,839,212,322,300,24,29,757,521,1828,1,752,132,1786,148,1,11,102,1,40:14,2020,2021
2020-21,1629001,De'Anthony Melton,De'Anthony,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,17.333333333333332,2,6,0.333,1,4,0.25,1,1,1.0,0,3,3,1,1,1,1,0,2,1,6,12,16.1,0,0,15.0,1,933,933,933,1120,949,878,1124,569,546,767,670,811,1,853,648,832,758,491,264,152,1,869,752,987,244,935,193,11,936,1,17:20,2020,2021
2020-21,1628415,Dillon Brooks,Dillon,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,40.23333333333333,9,18,0.5,3,5,0.6,6,7,0.857,1,4,5,3,2,1,0,1,0,7,27,-19,38.5,0,0,40.0,1,933,933,933,153,156,196,565,145,404,177,114,136,459,434,454,509,358,256,264,521,1320,1,74,132,1786,270,193,11,210,1,40:14,2020,2021
2020-21,203937,Kyle Anderson,Kyle,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,18.48333333333333,1,5,0.2,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,2,-22,2.0,0,0,2.0,1,933,933,933,1075,1202,999,1397,957,1109,957,839,897,839,853,1474,1540,1145,963,757,521,1,474,1193,1344,1813,1622,193,11,1578,1,18:29,2020,2021
2020-21,1629634,Brandon Clarke,Brandon,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,2.8,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,2,4,5.0,0,0,4.0,1,933,933,933,1697,1202,1378,565,957,1340,957,839,897,839,853,1474,1540,1145,963,757,152,1,1,1193,1344,558,1440,193,11,1461,1,2:48,2020,2021
2020-21,1629723,John Konchar,John,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,2.8,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,0,0,4,4.2,0,0,3.0,1,933,933,933,1697,1470,1522,1470,957,1109,957,839,897,839,853,1157,1289,1145,963,757,152,1,1,1193,1524,558,1489,193,11,1536,1,2:48,2020,2021
2020-21,1630217,Desmond Bane,Desmond,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,23.383333333333333,2,6,0.333,1,5,0.2,0,0,0.0,0,3,3,4,2,2,0,0,0,1,5,-8,18.6,0,0,17.0,1,933,933,933,883,949,878,1124,569,404,856,839,897,839,853,648,832,267,256,84,521,1,1,752,1075,1428,838,193,11,856,1,23:23,2020,2021
2020-21,1626159,Justise Winslow,Justise,1610612763,MEM,Memphis Grizzlies,42000145,2021-06-02T00:00:00,MEM @ UTA,L,2.8,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0,0,4,2.7,0,0,2.0,1,933,933,933,1697,1470,1686,1470,957,1340,957,839,897,839,853,1157,1289,758,963,757,521,1,1,1193,1524,558,1583,193,11,1578,1,2:48,2020,2021
2020-21,1629630,Ja Morant,Ja,1610612763,MEM,Memphis Grizzlies,42000144,2021-05-31T00:00:00,MEM vs. UTA,L,43.25,8,21,0.381,1,7,0.143,6,8,0.75,1,5,6,12,3,1,0,1,2,5,23,-9,48.2,1,0,44.0,1,933,933,933,46,210,123,1052,569,196,924,114,98,537,434,322,387,18,139,264,521,1320,869,166,196,1494,139,1,11,156,1,43:15,2020,2021
