team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612738,Boston Celtics,17,10,7,0.588,831.0,106.3,35.8,0.747,6.6,4.7,14.6,11.2,9.0,39.0,4,3,13,4,4,2,4,9,10,4,5,8,4,6,BOSTON CELTICS
1610612751,Brooklyn Nets,4,0,4,0.0,192.0,122.9,35.0,0.764,5.0,4.5,17.5,12.5,18.5,44.5,14,14,1,14,14,16,6,5,15,5,14,12,16,13,BROOKLYN NETS
1610612742,Dallas Mavericks,6,2,4,0.333,293.0,121.4,34.9,0.779,6.4,3.6,16.4,10.5,12.8,46.5,11,11,1,11,11,15,7,4,11,12,9,4,13,15,DALLAS MAVERICKS
1610612743,Denver Nuggets,19,9,10,0.474,917.0,115.0,31.2,0.722,6.1,4.0,14.9,11.1,12.1,45.5,3,4,16,7,3,12,15,13,12,8,6,7,10,14,DENVER NUGGETS
1610612745,Houston Rockets,12,5,7,0.417,581.0,106.8,31.9,0.733,9.0,3.5,13.5,12.5,10.4,41.1,6,7,13,10,6,3,13,10,2,14,2,11,8,10,HOUSTON ROCKETS
1610612754,Indiana Pacers,4,0,4,0.0,192.0,112.7,30.8,0.71,9.3,5.5,16.8,13.3,9.0,41.0,14,14,1,14,14,10,16,15,1,1,11,14,5,8,INDIANA PACERS
1610612746,LA Clippers,13,7,6,0.538,629.0,110.1,34.3,0.762,7.4,3.7,13.9,9.2,8.5,41.1,5,5,12,5,5,7,8,6,4,11,3,2,3,9,LA CLIPPERS
1610612747,Los Angeles Lakers,21,16,5,0.762,1008.0,108.7,33.5,0.76,8.0,5.3,17.1,10.8,8.4,40.6,1,1,10,1,2,6,10,7,3,3,13,6,2,7,LOS ANGELES LAKERS
1610612748,Miami Heat,21,14,7,0.667,1018.0,110.8,33.2,0.731,6.8,3.8,15.2,12.6,12.4,41.8,1,2,13,2,1,8,11,11,8,10,7,13,12,11,MIAMI HEAT
1610612749,Milwaukee Bucks,10,5,5,0.5,485.0,107.3,36.9,0.791,7.1,4.2,16.8,11.3,10.6,30.7,8,7,10,6,8,4,2,2,6,7,12,9,9,1,MILWAUKEE BUCKS
1610612760,Oklahoma City Thunder,7,3,4,0.429,341.0,108.3,40.3,0.816,5.2,3.9,19.7,9.6,9.9,38.6,9,9,1,8,9,5,1,1,14,9,15,3,7,4,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,5,1,4,0.2,240.0,111.5,36.4,0.78,6.8,3.2,16.6,13.4,9.6,43.6,12,12,1,12,12,9,3,3,9,15,10,15,6,12,ORLANDO MAGIC
1610612755,Philadelphia 76ers,4,0,4,0.0,192.0,117.2,33.8,0.725,5.0,4.5,16.3,10.8,16.8,39.0,14,14,1,14,14,14,9,12,15,5,8,5,15,5,PHILADELPHIA 76ERS
1610612757,Portland Trail Blazers,5,1,4,0.2,240.0,114.5,33.0,0.704,7.4,3.6,21.2,13.6,14.2,50.0,12,12,1,12,12,11,12,16,5,13,16,16,14,16,PORTLAND TRAIL BLAZERS
1610612761,Toronto Raptors,11,7,4,0.636,538.0,104.9,35.8,0.759,7.0,5.4,14.5,9.2,12.3,37.3,7,5,1,3,7,1,5,8,7,2,4,1,11,3,TORONTO RAPTORS
1610612762,Utah Jazz,7,3,4,0.429,341.0,116.8,31.4,0.712,6.1,3.1,13.0,12.2,8.3,34.1,9,9,1,8,9,13,14,14,13,16,1,10,1,2,UTAH JAZZ
