team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612748,Miami Heat,MIA,5,5,0.365,12.6,29.6,0.426,0.591,0.059,2.8,4.8,0.583,0.306,9.8,24.8,0.395
1610612740,New Orleans Pelicans,NOP,9,9,0.322,10.78,28.11,0.383,0.524,0.075,2.89,6.56,0.441,0.247,7.89,21.56,0.366
1610612759,San Antonio Spurs,SAS,5,5,0.318,10.4,25.4,0.409,0.535,0.085,4.0,6.8,0.588,0.233,6.4,18.6,0.344
1610612755,Philadelphia 76ers,PHI,10,10,0.317,10.5,25.0,0.42,0.608,0.044,1.1,3.5,0.314,0.272,9.4,21.5,0.437
1610612754,Indiana Pacers,IND,7,7,0.337,8.0,24.71,0.324,0.474,0.031,0.57,2.29,0.25,0.305,7.43,22.43,0.331
1610612750,Minnesota Timberwolves,MIN,5,5,0.283,9.4,24.0,0.392,0.583,0.005,0.2,0.4,0.5,0.278,9.2,23.6,0.39
1610612760,Oklahoma City Thunder,OKC,6,6,0.294,8.83,23.5,0.376,0.546,0.04,0.83,3.17,0.263,0.255,8.0,20.33,0.393
1610612738,Boston Celtics,BOS,19,19,0.297,8.26,22.95,0.36,0.513,0.035,1.26,2.68,0.471,0.263,7.0,20.26,0.345
1610612749,Milwaukee Bucks,MIL,7,7,0.291,9.0,22.29,0.404,0.571,0.032,1.57,2.43,0.647,0.259,7.43,19.86,0.374
1610612739,Cleveland Cavaliers,CLE,22,22,0.283,8.5,21.91,0.388,0.551,0.039,1.36,3.05,0.448,0.243,7.14,18.86,0.378
1610612744,Golden State Warriors,GSW,21,21,0.268,6.38,21.86,0.292,0.427,0.034,0.48,2.76,0.172,0.234,5.9,19.1,0.309
1610612761,Toronto Raptors,TOR,10,10,0.267,9.2,21.3,0.432,0.601,0.06,2.0,4.8,0.417,0.207,7.2,16.5,0.436
1610612757,Portland Trail Blazers,POR,4,4,0.262,9.0,21.0,0.429,0.607,0.047,1.5,3.75,0.4,0.215,7.5,17.25,0.435
1610612745,Houston Rockets,HOU,17,17,0.259,8.18,19.94,0.41,0.594,0.034,0.82,2.59,0.318,0.225,7.35,17.35,0.424
1610612764,Washington Wizards,WAS,6,6,0.253,9.17,19.67,0.466,0.657,0.043,1.67,3.33,0.5,0.21,7.5,16.33,0.459
1610612762,Utah Jazz,UTA,11,11,0.234,7.0,19.09,0.367,0.519,0.028,1.18,2.27,0.52,0.206,5.82,16.82,0.346
