SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,AVAILABLE_FLAG
2021-22,1610612744,GSW,Golden State Warriors,0042100233,2022-05-07T00:00:00,GSW vs. MEM,W,48.0,39.8,63.8,0.624,12.8,24.0,0.531,14.3,15.8,0.905,3.0,25.5,28.5,25.5,12.0,3.8,3.0,3.0,18.0,15.0,106.5,22.5,1,1,1,1,3,1,68,2,19,106,2,57,87,19,159,65,112,4,115,114,81,66,122,98,1,5,1
2021-22,1610612755,PHI,Philadelphia 76ers,0042100203,2022-05-06T00:00:00,PHI vs. MIA,W,48.0,24.0,50.3,0.478,12.0,24.8,0.485,14.3,16.5,0.864,6.0,26.3,32.3,16.5,14.3,5.3,2.3,0.8,18.0,16.5,74.3,15.0,1,1,1,1,3,150,174,60,27,95,11,57,81,40,91,54,71,87,156,74,111,3,122,68,125,18,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100223,2022-05-06T00:00:00,DAL vs. PHX,W,48.0,30.0,67.5,0.444,9.8,29.3,0.333,7.5,9.8,0.769,6.0,21.0,27.0,18.8,6.0,9.0,3.0,0.8,14.3,10.5,77.3,6.8,1,1,1,1,3,58,28,101,67,40,107,158,160,99,91,134,129,51,9,8,81,3,46,168,101,49,1
2021-22,1610612756,PHX,Phoenix Suns,0042100223,2022-05-06T00:00:00,PHX @ DAL,L,48.0,25.5,57.0,0.447,9.8,21.0,0.464,9.8,11.3,0.867,6.8,27.0,33.8,17.3,12.8,3.8,0.8,3.0,10.5,14.3,70.5,-6.8,1,88,88,88,3,135,150,98,67,146,25,131,143,34,77,40,56,79,134,114,161,66,6,114,147,122,1
2021-22,1610612748,MIA,Miami Heat,0042100203,2022-05-06T00:00:00,MIA @ PHI,L,48.0,20.3,57.8,0.351,5.3,22.5,0.233,13.5,18.0,0.75,8.3,18.8,27.0,10.5,9.8,8.3,0.8,2.3,16.5,18.0,59.3,-15.0,1,88,88,88,3,173,145,170,152,130,158,68,59,115,48,162,129,167,70,16,161,43,93,44,173,153,1
2021-22,1610612748,MIA,Miami Heat,0042100202,2022-05-04T00:00:00,MIA vs. PHI,W,48.0,30.0,58.5,0.513,10.5,21.8,0.483,18.8,23.3,0.806,6.0,27.0,33.0,18.8,10.5,3.8,2.3,3.0,16.5,18.8,89.3,12.0,1,1,1,1,3,58,136,23,51,138,14,22,22,71,91,40,62,51,88,114,111,66,93,32,21,24,1
2021-22,1610612755,PHI,Philadelphia 76ers,0042100202,2022-05-04T00:00:00,PHI @ MIA,L,48.0,28.5,63.0,0.452,6.0,22.5,0.267,14.3,16.5,0.864,3.8,21.8,25.5,12.8,7.5,7.5,3.0,2.3,18.8,16.5,77.3,-12.0,1,88,88,88,3,85,79,91,144,130,139,57,81,40,148,122,148,147,26,20,81,43,132,68,101,148,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100222,2022-05-04T00:00:00,DAL @ PHX,L,48.0,27.0,59.3,0.456,12.8,30.8,0.415,15.0,18.0,0.833,5.3,13.5,18.8,14.3,12.8,5.3,0.8,4.5,19.5,21.0,81.8,-15.0,1,88,88,88,3,111,130,86,19,27,42,48,59,55,108,174,174,133,134,74,161,116,144,7,74,153,1
2021-22,1610612756,PHX,Phoenix Suns,0042100222,2022-05-04T00:00:00,PHX vs. DAL,W,48.0,36.8,57.0,0.645,9.8,18.8,0.52,13.5,15.8,0.857,3.0,22.5,25.5,21.0,12.8,4.5,4.5,0.8,21.0,19.5,96.8,15.0,1,1,1,1,3,2,150,1,67,161,3,68,87,43,159,107,148,20,134,96,35,3,159,22,6,18,1
2021-22,1610612749,MIL,Milwaukee Bucks,0042100212,2022-05-03T00:00:00,MIL @ BOS,L,48.0,25.5,54.8,0.466,2.3,13.5,0.167,11.3,17.3,0.652,3.8,24.0,27.8,12.0,12.8,3.0,3.8,3.8,14.3,17.3,64.5,-17.3,1,88,88,88,3,135,164,75,173,173,170,112,70,158,148,88,118,154,134,142,60,95,46,54,163,158,1
2021-22,1610612738,BOS,Boston Celtics,0042100212,2022-05-03T00:00:00,BOS vs. MIL,W,48.0,28.5,60.0,0.475,15.0,32.3,0.465,9.8,11.3,0.867,5.3,24.8,30.0,21.0,12.0,7.5,3.8,3.8,17.3,14.3,81.8,17.3,1,1,1,1,3,85,120,61,5,16,23,131,143,34,108,77,95,20,115,20,60,95,108,114,74,17,1
2021-22,1610612744,GSW,Golden State Warriors,0042100232,2022-05-03T00:00:00,GSW @ MEM,L,48.0,30.0,71.3,0.421,5.3,28.5,0.184,10.5,13.5,0.778,10.5,28.5,39.0,20.3,13.5,4.5,1.5,4.5,15.0,17.3,75.8,-3.8,1,88,88,88,3,58,7,126,152,46,168,121,121,93,20,22,16,30,146,96,134,116,64,54,115,105,1
2021-22,1610612763,MEM,Memphis Grizzlies,0042100232,2022-05-03T00:00:00,MEM vs. GSW,W,48.0,27.0,68.3,0.396,10.5,33.8,0.311,15.0,15.8,0.952,9.8,27.0,36.8,12.8,11.3,9.8,4.5,1.5,17.3,15.0,79.5,3.8,1,1,1,1,3,111,24,150,51,8,122,48,87,7,27,40,27,147,100,5,35,15,108,98,93,68,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100221,2022-05-02T00:00:00,DAL @ PHX,L,48.0,30.0,63.8,0.471,12.0,29.3,0.41,13.5,18.8,0.72,5.3,21.8,27.0,12.0,6.8,4.5,1.5,4.5,16.5,15.8,85.5,-5.3,1,88,88,88,3,58,68,69,27,40,45,68,51,135,108,122,129,154,17,96,134,116,93,83,43,113,1
2021-22,1610612748,MIA,Miami Heat,0042100201,2022-05-02T00:00:00,MIA vs. PHI,W,48.0,30.0,69.0,0.435,6.8,27.0,0.25,12.8,13.5,0.944,11.3,24.0,35.3,15.8,9.8,3.8,1.5,4.5,13.5,12.8,79.5,10.5,1,1,1,1,3,58,16,111,129,60,148,82,121,8,14,88,42,109,70,114,134,116,30,146,93,32,1
2021-22,1610612755,PHI,Philadelphia 76ers,0042100201,2022-05-02T00:00:00,PHI @ MIA,L,48.0,25.5,59.3,0.43,4.5,25.5,0.176,13.5,15.0,0.9,6.8,21.0,27.8,13.5,11.3,3.0,4.5,1.5,12.8,13.5,69.0,-10.5,1,88,88,88,3,135,130,117,165,84,169,68,103,22,77,134,118,139,100,142,35,15,18,130,153,142,1
2021-22,1610612756,PHX,Phoenix Suns,0042100221,2022-05-02T00:00:00,PHX vs. DAL,W,48.0,34.5,68.3,0.505,8.3,21.0,0.393,13.5,13.5,1.0,9.8,28.5,38.3,20.3,7.5,2.3,4.5,1.5,15.8,16.5,90.8,5.3,1,1,1,1,3,5,24,36,98,146,60,68,121,1,27,22,18,30,26,162,35,15,77,68,16,60,1
2021-22,1610612738,BOS,Boston Celtics,0042100211,2022-05-01T00:00:00,BOS vs. MIL,L,48.0,21.0,63.0,0.333,13.5,37.5,0.36,11.3,15.0,0.75,7.5,28.5,36.0,15.8,13.5,6.0,5.3,3.8,18.8,15.8,66.8,-9.0,1,88,88,88,3,172,79,171,13,4,88,112,103,115,64,22,33,109,146,49,20,95,132,83,159,136,1
2021-22,1610612744,GSW,Golden State Warriors,0042100231,2022-05-01T00:00:00,GSW @ MEM,W,48.0,33.8,69.8,0.484,10.5,28.5,0.368,9.8,15.0,0.65,12.0,27.0,39.0,23.3,13.5,7.5,4.5,4.5,18.8,14.3,87.8,0.8,1,1,1,1,3,11,13,54,51,46,84,131,103,161,9,40,16,12,146,20,35,116,132,114,30,83,1
2021-22,1610612763,MEM,Memphis Grizzlies,0042100231,2022-05-01T00:00:00,MEM vs. GSW,L,48.0,30.8,71.3,0.432,12.0,30.0,0.4,13.5,18.0,0.75,12.0,22.5,34.5,19.5,12.0,8.3,4.5,4.5,14.3,18.8,87.0,-0.8,1,88,88,88,3,46,7,116,27,32,50,68,59,115,9,107,50,41,115,16,35,116,46,32,33,88,1
2021-22,1610612749,MIL,Milwaukee Bucks,0042100211,2022-05-01T00:00:00,MIL @ BOS,W,48.0,27.8,67.5,0.411,9.0,25.5,0.353,11.3,15.8,0.714,7.5,33.0,40.5,16.5,10.5,8.3,3.8,5.3,15.8,18.8,75.8,9.0,1,1,1,1,3,99,28,138,80,84,95,112,87,137,64,7,10,87,88,16,60,141,77,32,115,38,1
2021-22,1610612763,MEM,Memphis Grizzlies,0042100156,2022-04-29T00:00:00,MEM @ MIN,W,48.0,30.0,64.5,0.465,11.3,24.0,0.469,14.3,18.0,0.792,12.0,29.3,41.3,18.0,14.3,5.3,6.0,3.8,15.8,15.8,85.5,6.0,1,1,1,1,3,58,58,76,37,106,18,57,59,85,9,18,5,66,156,74,11,95,77,83,43,54,1
2021-22,1610612750,MIN,Minnesota Timberwolves,0042100156,2022-04-29T00:00:00,MIN vs. MEM,L,48.0,28.5,63.0,0.452,9.0,23.3,0.387,13.5,19.5,0.692,4.5,23.3,27.8,16.5,8.3,9.0,3.8,6.0,15.8,15.8,79.5,-6.0,1,88,88,88,3,85,79,91,80,122,69,68,48,143,127,99,118,87,40,8,60,156,77,83,93,116,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100176,2022-04-28T00:00:00,DAL @ UTA,W,48.0,27.0,60.0,0.45,12.8,32.3,0.395,6.8,8.3,0.818,2.3,25.5,27.8,16.5,7.5,4.5,3.0,3.0,14.3,11.3,73.5,1.5,1,1,1,1,3,111,120,96,19,16,56,165,168,62,171,65,118,87,26,96,81,66,46,163,130,80,1
2021-22,1610612740,NOP,New Orleans Pelicans,0042100146,2022-04-28T00:00:00,NOP vs. PHX,L,48.0,31.5,62.3,0.506,6.0,18.0,0.333,12.8,14.3,0.895,9.0,18.0,27.0,18.8,12.8,6.8,0.0,1.5,18.8,15.8,81.8,-4.5,1,88,88,88,3,35,94,32,144,166,107,82,116,24,40,165,129,51,134,36,173,15,132,83,74,108,1
2021-22,1610612761,TOR,Toronto Raptors,0042100136,2022-04-28T00:00:00,TOR vs. PHI,L,48.0,26.3,66.8,0.393,5.3,26.3,0.2,15.0,18.8,0.8,11.3,16.5,27.8,11.3,7.5,4.5,0.8,3.0,16.5,16.5,72.8,-26.3,1,88,88,88,3,126,35,153,152,71,163,48,51,74,14,169,118,162,26,96,161,66,93,68,133,172,1
2021-22,1610612756,PHX,Phoenix Suns,0042100146,2022-04-28T00:00:00,PHX @ NOP,W,48.0,33.8,56.3,0.6,6.0,15.0,0.4,12.8,13.5,0.944,3.8,20.3,24.0,17.3,10.5,6.0,1.5,0.0,15.8,18.8,86.3,4.5,1,1,1,1,3,11,155,3,144,172,50,82,121,8,148,143,163,79,88,49,134,1,77,32,39,63,1
2021-22,1610612762,UTA,Utah Jazz,0042100176,2022-04-28T00:00:00,UTA vs. DAL,L,48.0,27.0,63.0,0.429,6.8,26.3,0.257,11.3,15.0,0.75,8.3,27.8,36.0,15.0,8.3,3.8,3.0,3.0,11.3,14.3,72.0,-1.5,1,88,88,88,3,111,79,118,129,71,146,112,103,115,48,30,33,123,40,114,81,66,8,114,138,93,1
2021-22,1610612755,PHI,Philadelphia 76ers,0042100136,2022-04-28T00:00:00,PHI @ TOR,W,48.0,35.3,60.8,0.58,12.0,30.0,0.4,16.5,17.3,0.957,7.5,27.8,35.3,24.0,8.3,3.0,3.0,0.8,16.5,16.5,99.0,26.3,1,1,1,1,3,3,114,4,27,32,50,36,70,6,64,30,42,9,40,142,81,3,93,68,3,2,1
2021-22,1610612744,GSW,Golden State Warriors,0042100165,2022-04-27T00:00:00,GSW vs. DEN,W,48.0,27.8,61.5,0.451,9.8,23.3,0.419,11.3,15.8,0.714,4.5,23.3,27.8,21.0,7.5,7.5,4.5,3.8,16.5,15.8,76.5,3.0,1,1,1,1,3,99,100,93,67,122,38,112,87,137,127,99,118,20,26,20,35,95,93,83,110,71,1
2021-22,1610612749,MIL,Milwaukee Bucks,0042100125,2022-04-27T00:00:00,MIL vs. CHI,W,48.0,32.3,65.3,0.494,10.5,27.0,0.389,12.0,15.0,0.8,5.3,33.0,38.3,17.3,12.0,7.5,1.5,2.3,9.8,13.5,87.0,12.0,1,1,1,1,3,20,48,46,51,60,64,98,103,74,108,7,18,79,115,20,134,43,3,130,33,24,1
2021-22,1610612741,CHI,Chicago Bulls,0042100125,2022-04-27T00:00:00,CHI @ MIL,L,48.0,29.3,69.0,0.424,11.3,39.0,0.288,5.3,8.3,0.636,4.5,23.3,27.8,18.0,12.0,9.0,2.3,1.5,13.5,9.8,75.0,-12.0,1,88,88,88,3,73,16,124,37,3,131,172,168,166,127,99,118,66,115,8,111,15,30,170,120,148,1
2021-22,1610612743,DEN,Denver Nuggets,0042100165,2022-04-27T00:00:00,DEN @ GSW,L,48.0,27.0,60.8,0.444,4.5,21.8,0.207,15.0,21.8,0.69,10.5,27.0,37.5,19.5,11.3,3.8,3.8,4.5,15.8,16.5,73.5,-3.0,1,88,88,88,3,111,114,101,165,138,162,48,33,146,20,40,24,41,100,114,60,116,77,68,130,101,1
2021-22,1610612756,PHX,Phoenix Suns,0042100145,2022-04-26T00:00:00,PHX vs. NOP,W,48.0,32.3,64.5,0.5,7.5,20.3,0.37,12.0,15.0,0.8,4.5,25.5,30.0,21.0,7.5,7.5,3.0,3.8,18.8,15.0,84.0,11.3,1,1,1,1,3,20,58,37,116,155,83,98,103,74,127,65,95,20,26,20,81,95,132,98,52,28,1
2021-22,1610612737,ATL,Atlanta Hawks,0042100105,2022-04-26T00:00:00,ATL @ MIA,L,48.0,23.3,55.5,0.419,6.0,18.8,0.32,18.0,21.0,0.857,9.0,22.5,31.5,11.3,14.3,6.0,1.5,1.5,16.5,18.8,70.5,-2.3,1,88,88,88,3,155,161,130,144,161,119,28,38,43,40,107,80,162,156,49,134,15,93,32,147,97,1
2021-22,1610612740,NOP,New Orleans Pelicans,0042100145,2022-04-26T00:00:00,NOP @ PHX,L,48.0,24.0,60.0,0.4,3.8,18.8,0.2,21.0,26.3,0.8,9.8,25.5,35.3,10.5,11.3,4.5,3.8,3.0,15.0,18.8,72.8,-11.3,1,88,88,88,3,150,120,143,170,161,163,9,9,74,27,65,42,167,100,96,60,66,64,32,133,144,1
2021-22,1610612750,MIN,Minnesota Timberwolves,0042100155,2022-04-26T00:00:00,MIN @ MEM,L,48.0,27.8,62.3,0.446,10.5,24.8,0.424,15.8,18.0,0.875,4.5,27.0,31.5,17.3,17.3,6.8,5.3,5.3,21.8,14.3,81.8,-1.5,1,88,88,88,3,99,94,100,51,95,35,42,59,32,127,40,80,79,172,36,20,141,169,114,74,93,1
2021-22,1610612763,MEM,Memphis Grizzlies,0042100155,2022-04-26T00:00:00,MEM vs. MIN,W,48.0,29.3,70.5,0.415,5.3,21.0,0.25,19.5,29.3,0.667,13.5,26.3,39.8,18.0,12.0,7.5,5.3,5.3,14.3,21.8,83.3,1.5,1,1,1,1,3,73,10,132,152,146,148,16,5,149,5,54,12,66,115,20,20,141,46,5,57,80,1
2021-22,1610612748,MIA,Miami Heat,0042100105,2022-04-26T00:00:00,MIA vs. ATL,W,48.0,27.8,61.5,0.451,5.3,23.3,0.226,12.0,15.8,0.762,5.3,19.5,24.8,14.3,10.5,9.0,1.5,1.5,18.8,16.5,72.8,2.3,1,1,1,1,3,99,100,93,152,122,160,98,87,106,108,151,157,133,88,8,134,15,132,68,133,75,1
2021-22,1610612751,BKN,Brooklyn Nets,0042100114,2022-04-25T00:00:00,BKN vs. BOS,L,48.0,30.8,60.8,0.506,9.8,26.3,0.371,12.8,21.8,0.586,6.0,22.5,28.5,21.0,7.5,3.8,5.3,3.0,17.3,21.0,84.0,-3.0,1,88,88,88,3,46,114,31,67,71,79,82,33,172,91,107,112,20,26,114,20,66,108,7,52,101,1
2021-22,1610612738,BOS,Boston Celtics,0042100114,2022-04-25T00:00:00,BOS @ BKN,W,48.0,31.5,66.8,0.472,10.5,26.3,0.4,13.5,16.5,0.818,7.5,26.3,33.8,19.5,9.8,2.3,3.0,5.3,21.0,17.3,87.0,3.0,1,1,1,1,3,35,35,66,51,71,50,68,81,62,64,54,56,41,70,162,81,141,159,54,33,71,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100175,2022-04-25T00:00:00,DAL vs. UTA,W,48.0,27.8,63.8,0.435,9.0,32.3,0.279,12.0,15.8,0.762,8.3,28.5,36.8,12.0,8.3,4.5,0.8,1.5,13.5,18.0,76.5,18.8,1,1,1,1,3,99,68,110,80,16,135,98,87,106,48,22,27,154,40,96,161,15,30,44,110,11,1
2021-22,1610612761,TOR,Toronto Raptors,0042100135,2022-04-25T00:00:00,TOR @ PHI,W,48.0,31.5,61.5,0.512,6.0,23.3,0.258,8.3,9.8,0.846,2.3,27.8,30.0,18.0,6.8,6.0,4.5,0.8,15.0,12.8,77.3,11.3,1,1,1,1,3,35,100,25,144,122,145,150,160,51,171,30,95,66,17,49,35,3,64,146,101,28,1
2021-22,1610612755,PHI,Philadelphia 76ers,0042100135,2022-04-25T00:00:00,PHI vs. TOR,L,48.0,23.3,60.8,0.383,7.5,27.8,0.27,12.0,15.0,0.8,6.0,21.8,27.8,15.8,12.0,5.3,0.8,4.5,12.8,15.0,66.0,-11.3,1,88,88,88,3,155,114,158,116,52,138,98,103,74,91,122,118,109,115,74,161,116,18,98,160,144,1
2021-22,1610612762,UTA,Utah Jazz,0042100175,2022-04-25T00:00:00,UTA @ DAL,L,48.0,21.8,57.8,0.377,2.3,22.5,0.1,12.0,15.8,0.762,5.3,24.8,30.0,9.0,9.8,6.0,1.5,0.8,18.0,13.5,57.8,-18.8,1,88,88,88,3,169,145,163,173,130,174,98,87,106,108,77,95,173,70,49,134,3,122,130,174,162,1
2021-22,1610612748,MIA,Miami Heat,0042100104,2022-04-24T00:00:00,MIA @ ATL,W,48.0,30.0,69.0,0.435,9.8,31.5,0.31,12.8,15.8,0.81,11.3,24.8,36.0,16.5,5.3,6.0,0.8,2.3,17.3,15.8,82.5,18.0,1,1,1,1,3,58,16,111,67,23,124,82,87,68,14,77,33,87,4,49,161,43,108,83,64,14,1
2021-22,1610612740,NOP,New Orleans Pelicans,0042100144,2022-04-24T00:00:00,NOP vs. PHX,W,48.0,30.0,63.8,0.471,4.5,18.0,0.25,24.0,31.5,0.762,14.3,21.8,36.0,15.0,6.8,6.0,2.3,2.3,12.0,21.0,88.5,11.3,1,1,1,1,3,58,68,69,165,166,148,1,2,106,3,122,33,123,17,49,111,43,13,7,25,28,1
2021-22,1610612749,MIL,Milwaukee Bucks,0042100124,2022-04-24T00:00:00,MIL @ CHI,W,48.0,33.8,64.5,0.523,12.8,24.8,0.515,9.0,13.5,0.667,3.8,34.5,38.3,15.8,11.3,4.5,3.0,2.3,17.3,13.5,89.3,18.0,1,1,1,1,3,11,58,19,19,95,4,144,121,149,148,2,18,109,100,96,81,43,108,130,21,14,1
2021-22,1610612756,PHX,Phoenix Suns,0042100144,2022-04-24T00:00:00,PHX @ NOP,L,48.0,32.3,63.8,0.506,5.3,20.3,0.259,7.5,11.3,0.667,9.0,20.3,29.3,24.8,9.8,4.5,2.3,2.3,21.0,12.0,77.3,-11.3,1,88,88,88,3,20,68,33,152,155,143,158,143,149,40,143,102,5,70,96,111,43,159,158,101,144,1
2021-22,1610612744,GSW,Golden State Warriors,0042100164,2022-04-24T00:00:00,GSW @ DEN,L,48.0,32.3,64.5,0.5,9.0,25.5,0.353,17.3,24.0,0.719,6.8,20.3,27.0,19.5,12.8,11.3,2.3,1.5,20.3,23.3,90.8,-3.8,1,88,88,88,3,20,58,37,80,84,95,33,19,136,77,143,129,41,134,3,111,15,155,4,16,105,1
2021-22,1610612743,DEN,Denver Nuggets,0042100164,2022-04-24T00:00:00,DEN vs. GSW,W,48.0,30.8,54.8,0.562,11.3,23.3,0.484,21.8,27.0,0.806,3.8,21.0,24.8,21.0,15.0,6.8,1.5,2.3,23.3,20.3,94.5,3.8,1,1,1,1,3,46,164,7,37,122,13,7,7,73,148,134,157,20,165,36,134,43,171,17,8,68,1
2021-22,1610612741,CHI,Chicago Bulls,0042100124,2022-04-24T00:00:00,CHI vs. MIL,L,48.0,26.3,67.5,0.389,6.8,27.0,0.25,12.0,12.8,0.941,6.0,27.0,33.0,20.3,9.0,3.8,2.3,3.0,13.5,17.3,71.3,-18.0,1,88,88,88,3,126,28,155,129,60,148,98,132,10,91,40,62,30,55,114,111,66,30,54,142,159,1
2021-22,1610612737,ATL,Atlanta Hawks,0042100104,2022-04-24T00:00:00,ATL vs. MIA,L,48.0,22.5,56.3,0.4,11.3,31.5,0.357,8.3,15.0,0.55,8.3,22.5,30.8,13.5,11.3,1.5,2.3,0.8,15.8,17.3,64.5,-18.0,1,88,88,88,3,163,155,143,37,23,91,150,103,174,48,107,88,139,100,168,111,3,77,54,163,159,1
2021-22,1610612751,BKN,Brooklyn Nets,0042100113,2022-04-23T00:00:00,BKN vs. BOS,L,48.0,29.3,57.8,0.506,9.0,21.8,0.414,9.8,12.0,0.813,9.0,15.8,24.8,18.8,15.8,5.3,3.8,2.3,16.5,14.3,77.3,-4.5,1,88,88,88,3,73,145,30,80,138,43,131,137,66,40,171,157,51,167,74,60,43,93,114,101,108,1
2021-22,1610612755,PHI,Philadelphia 76ers,0042100134,2022-04-23T00:00:00,PHI @ TOR,L,48.0,25.5,60.0,0.425,9.8,23.3,0.419,15.8,18.8,0.84,4.5,26.3,30.8,18.0,12.0,3.0,3.8,4.5,19.5,15.0,76.5,-6.0,1,88,88,88,3,135,120,122,67,122,38,42,51,53,127,54,88,66,115,142,60,116,144,98,110,116,1
2021-22,1610612738,BOS,Boston Celtics,0042100113,2022-04-23T00:00:00,BOS @ BKN,W,48.0,31.5,63.0,0.5,9.0,29.3,0.308,9.8,10.5,0.929,9.8,15.8,25.5,19.5,10.5,9.8,2.3,3.8,14.3,16.5,81.8,4.5,1,1,1,1,3,35,79,37,80,40,125,131,154,14,27,171,148,41,88,5,111,95,46,68,74,63,1
2021-22,1610612763,MEM,Memphis Grizzlies,0042100154,2022-04-23T00:00:00,MEM @ MIN,L,48.0,31.5,64.5,0.488,11.3,24.0,0.469,14.3,18.8,0.76,4.5,24.8,29.3,23.3,14.3,6.8,3.0,6.0,24.8,17.3,88.5,-0.8,1,88,88,88,3,35,58,49,37,106,18,57,51,112,127,77,102,12,156,36,81,156,174,54,25,88,1
2021-22,1610612750,MIN,Minnesota Timberwolves,0042100154,2022-04-23T00:00:00,MIN vs. MEM,W,48.0,26.3,55.5,0.473,13.5,27.0,0.5,23.3,30.0,0.775,4.5,21.0,25.5,17.3,12.0,5.3,6.0,3.0,17.3,24.8,89.3,0.8,1,1,1,1,3,126,161,64,13,60,6,4,4,96,127,134,148,79,115,74,11,66,108,1,21,83,1
2021-22,1610612762,UTA,Utah Jazz,0042100174,2022-04-23T00:00:00,UTA vs. DAL,W,48.0,24.0,59.3,0.405,7.5,26.3,0.286,19.5,31.5,0.619,9.8,24.8,34.5,12.8,6.0,3.0,2.3,1.5,15.8,21.8,75.0,0.8,1,1,1,1,3,150,130,140,116,71,132,16,2,168,27,77,50,147,9,142,111,15,77,5,120,83,1
2021-22,1610612761,TOR,Toronto Raptors,0042100134,2022-04-23T00:00:00,TOR vs. PHI,W,48.0,27.8,66.0,0.42,6.0,25.5,0.235,21.0,26.3,0.8,9.8,24.8,34.5,14.3,8.3,6.8,4.5,3.8,15.0,19.5,82.5,6.0,1,1,1,1,3,99,41,127,144,84,156,9,9,74,27,77,50,133,40,36,35,95,64,22,64,54,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100174,2022-04-23T00:00:00,DAL @ UTA,L,48.0,24.8,57.8,0.429,11.3,33.0,0.341,13.5,17.3,0.783,5.3,27.0,32.3,11.3,9.0,3.0,1.5,2.3,21.8,15.8,74.3,-0.8,1,88,88,88,3,144,145,118,37,14,106,68,70,91,108,40,71,162,55,142,134,43,169,83,125,88,1
2021-22,1610612741,CHI,Chicago Bulls,0042100123,2022-04-22T00:00:00,CHI vs. MIL,L,48.0,24.8,63.0,0.393,6.8,25.5,0.265,4.5,7.5,0.6,3.8,28.5,32.3,16.5,9.8,3.8,1.5,4.5,11.3,11.3,60.8,-22.5,1,88,88,88,3,144,79,154,129,84,140,173,172,170,148,22,71,87,70,114,134,116,8,163,169,168,1
2021-22,1610612740,NOP,New Orleans Pelicans,0042100143,2022-04-22T00:00:00,NOP vs. PHX,L,48.0,28.5,59.3,0.481,8.3,24.0,0.344,18.0,23.3,0.774,8.3,25.5,33.8,12.8,11.3,3.0,3.8,2.3,21.0,15.8,83.3,-2.3,1,88,88,88,3,85,130,57,98,106,100,28,22,97,48,65,56,147,100,142,60,43,159,83,57,97,1
2021-22,1610612748,MIA,Miami Heat,0042100103,2022-04-22T00:00:00,MIA @ ATL,L,48.0,30.8,69.8,0.441,10.5,33.8,0.311,10.5,12.8,0.824,8.3,25.5,33.8,22.5,11.3,4.5,2.3,2.3,17.3,15.0,82.5,-0.8,1,88,88,88,3,46,13,107,51,8,122,121,132,59,48,65,56,14,100,96,111,43,108,98,64,88,1
2021-22,1610612749,MIL,Milwaukee Bucks,0042100123,2022-04-22T00:00:00,MIL @ CHI,W,48.0,32.3,68.3,0.473,11.3,30.8,0.366,7.5,10.5,0.714,6.8,34.5,41.3,20.3,7.5,6.0,4.5,1.5,11.3,11.3,83.3,22.5,1,1,1,1,3,20,24,65,37,27,85,158,154,137,77,2,5,30,26,49,35,15,8,163,57,5,1
2021-22,1610612737,ATL,Atlanta Hawks,0042100103,2022-04-22T00:00:00,ATL vs. MIA,W,48.0,30.8,60.0,0.513,9.0,24.0,0.375,12.8,15.8,0.81,3.8,23.3,27.0,17.3,8.3,3.8,2.3,2.3,15.0,17.3,83.3,0.8,1,1,1,1,3,46,120,24,80,106,74,82,87,68,148,99,129,79,40,114,111,43,64,54,57,83,1
2021-22,1610612756,PHX,Phoenix Suns,0042100143,2022-04-22T00:00:00,PHX @ NOP,W,48.0,33.0,65.3,0.506,3.0,19.5,0.154,16.5,20.3,0.815,6.8,19.5,26.3,19.5,4.5,6.0,2.3,3.8,15.8,21.0,85.5,2.3,1,1,1,1,3,17,48,35,171,159,172,36,42,64,77,151,139,41,3,49,111,95,77,7,43,75,1
2021-22,1610612742,DAL,Dallas Mavericks,0042100173,2022-04-21T00:00:00,DAL @ UTA,W,48.0,30.8,62.3,0.494,13.5,31.5,0.429,19.5,23.3,0.839,4.5,19.5,24.0,18.0,6.8,7.5,0.8,3.0,24.0,21.0,94.5,6.0,1,1,1,1,3,46,94,48,13,23,32,16,22,54,127,151,163,66,17,20,161,66,172,7,8,54,1
2021-22,1610612750,MIN,Minnesota Timberwolves,0042100153,2022-04-21T00:00:00,MIN vs. MEM,L,48.0,24.8,63.8,0.388,9.0,26.3,0.343,12.8,17.3,0.739,6.8,24.0,30.8,15.8,12.8,8.3,8.3,6.8,21.0,15.0,71.3,-6.8,1,88,88,88,3,144,68,156,80,71,105,82,70,124,77,88,88,109,134,16,4,165,159,98,142,122,1
