team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,43,39,0.524,3941.0,113.7,25.4,0.731,5.4,3.2,11.3,9.5,9.1,36.0,1,16,16,16,30,26,15,12,20,23,7,11,17,21,ATLANTA HAWKS
1610612738,Boston Celtics,82,51,31,0.622,3981.0,106.2,26.4,0.725,5.3,4.3,11.2,9.3,8.6,31.5,1,6,6,6,2,1,5,16,21,2,6,3,7,2,BOSTON CELTICS
1610612751,Brooklyn Nets,82,44,38,0.537,3951.0,112.3,25.5,0.704,5.3,4.1,12.9,10.3,10.5,35.3,1,14,14,14,19,20,13,30,24,5,25,22,25,15,BROOKLYN NETS
1610612766,Charlotte Hornets,82,43,39,0.524,3976.0,113.1,25.1,0.706,6.4,3.6,12.1,11.1,10.3,35.7,1,16,16,16,3,22,22,29,6,12,15,29,24,19,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,46,36,0.561,3946.0,113.2,25.2,0.735,5.3,3.1,11.4,9.5,9.0,37.1,1,12,12,12,24,23,20,7,23,25,8,9,13,23,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,44,38,0.537,3946.0,108.9,25.4,0.724,5.3,3.1,13.0,9.4,9.1,34.9,1,14,14,14,24,5,16,18,25,24,27,5,16,13,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,52,30,0.634,3951.0,109.1,25.2,0.733,5.0,3.0,10.8,9.8,8.9,35.2,1,5,5,5,19,7,18,10,29,28,2,17,12,14,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,48,34,0.585,3961.0,111.5,26.0,0.752,5.4,2.8,12.9,8.5,9.3,37.2,1,10,10,10,8,15,9,1,18,29,26,1,19,24,DENVER NUGGETS
1610612765,Detroit Pistons,82,23,59,0.28,3956.0,113.3,23.9,0.707,5.7,3.6,12.6,9.3,8.2,37.1,1,28,28,28,13,24,29,26,10,14,21,4,3,22,DETROIT PISTONS
1610612744,Golden State Warriors,82,53,29,0.646,3946.0,106.6,26.7,0.736,6.6,3.4,12.6,9.5,9.2,32.8,1,3,3,3,24,2,2,6,4,18,23,9,18,5,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,20,62,0.244,3951.0,116.4,24.2,0.71,5.5,3.5,15.8,11.0,11.8,39.7,1,30,30,30,19,30,27,25,17,15,30,26,30,30,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,25,57,0.305,3976.0,115.5,24.2,0.725,5.3,4.1,12.7,10.1,9.9,38.3,1,26,26,26,3,28,28,17,26,4,24,20,22,28,INDIANA PACERS
1610612746,LA Clippers,82,42,40,0.512,3956.0,109.5,26.0,0.706,5.5,3.7,12.3,11.2,9.7,37.4,1,18,18,18,13,8,10,27,15,8,17,30,20,25,LA CLIPPERS
1610612747,Los Angeles Lakers,82,33,49,0.402,3996.0,112.8,25.5,0.72,5.6,3.8,12.6,9.9,11.1,38.1,1,23,23,23,1,21,14,21,14,7,22,18,28,27,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,56,26,0.683,3956.0,108.9,26.1,0.726,7.3,4.9,10.8,9.7,9.8,35.4,1,2,2,2,13,6,8,15,1,1,3,14,21,16,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,53,29,0.646,3971.0,108.4,25.2,0.735,5.5,2.4,12.4,9.4,9.0,30.7,1,3,3,3,5,4,19,9,16,30,19,6,14,1,MIAMI HEAT
1610612749,Milwaukee Bucks,82,51,31,0.622,3951.0,111.1,27.2,0.747,5.7,3.0,11.7,9.6,8.6,32.6,1,6,6,6,19,14,1,2,12,27,12,12,8,4,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,46,36,0.561,3956.0,111.0,24.6,0.706,6.6,4.2,12.1,10.5,10.5,34.4,1,12,12,12,13,13,25,28,3,3,14,25,26,11,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,36,46,0.439,3951.0,112.0,24.8,0.742,6.2,3.0,12.1,9.4,8.4,33.9,1,20,20,20,19,18,24,3,7,26,13,8,4,9,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,37,45,0.451,3956.0,110.2,25.9,0.74,5.2,3.6,11.5,9.2,8.4,32.3,1,19,19,19,13,11,11,4,27,13,10,2,5,3,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,24,58,0.293,3961.0,111.7,26.2,0.727,5.7,3.5,12.3,10.4,8.0,35.5,1,27,27,27,8,17,7,14,13,16,16,24,2,17,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,82,22,60,0.268,3956.0,112.1,26.3,0.735,5.1,3.3,12.6,10.0,9.1,33.2,1,29,29,29,13,19,6,8,28,20,20,19,15,6,ORLANDO MAGIC
1610612755,Philadelphia 76ers,82,51,31,0.622,3961.0,110.2,25.2,0.724,5.8,4.0,11.1,9.7,11.2,34.8,1,6,6,6,8,12,21,19,9,6,5,15,29,12,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,82,64,18,0.78,3946.0,106.8,26.6,0.728,6.4,3.3,11.0,10.2,8.5,33.8,1,1,1,1,24,3,4,13,5,22,4,21,6,8,PHOENIX SUNS
1610612757,Portland Trail Blazers,82,27,55,0.329,3946.0,116.3,24.3,0.721,6.0,3.3,13.1,9.7,10.7,35.6,1,25,25,25,24,29,26,20,8,21,28,16,27,18,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,82,30,52,0.366,3961.0,114.8,24.9,0.714,5.3,3.4,13.3,11.1,10.0,38.3,1,24,24,24,8,27,23,22,22,19,29,27,23,29,SACRAMENTO KINGS
1610612759,San Antonio Spurs,82,34,48,0.415,3961.0,111.7,25.6,0.711,5.7,3.7,11.4,11.1,8.8,37.4,1,22,22,22,8,16,12,24,11,11,9,28,10,26,SAN ANTONIO SPURS
1610612761,Toronto Raptors,82,48,34,0.585,3971.0,109.9,23.8,0.714,6.7,3.4,10.6,10.3,8.7,33.5,1,10,10,10,5,9,30,23,2,17,1,23,9,7,TORONTO RAPTORS
1610612762,Utah Jazz,82,49,33,0.598,3946.0,110.0,26.6,0.738,5.4,3.7,12.4,9.7,8.9,33.9,1,9,9,9,24,10,3,5,19,10,18,13,11,10,UTAH JAZZ
1610612764,Washington Wizards,82,35,47,0.427,3966.0,113.6,25.4,0.731,4.7,3.7,11.5,9.4,7.0,35.9,1,21,21,21,7,25,17,11,30,9,11,7,1,20,WASHINGTON WIZARDS
