team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,82,43,39,0.524,3941.0,31.1,66.1,0.47,9.6,25.8,0.374,13.6,16.7,0.812,7.5,25.4,32.9,18.4,8.9,5.4,3.2,3.4,14.0,15.2,85.3,1.2,1,16,16,16,30,8,10,7,11,17,2,3,11,4,17,15,17,14,1,20,23,10,7,5,6,14,ATLANTA HAWKS
1610612738,Boston Celtics,82,51,31,0.622,3981.0,30.2,64.8,0.466,9.8,27.5,0.356,12.6,15.5,0.816,7.8,26.4,34.2,18.4,10.1,5.3,4.3,3.4,13.8,14.4,82.9,5.4,1,6,6,6,2,15,20,15,9,10,14,16,24,2,11,5,5,15,13,21,2,11,5,21,13,2,BOSTON CELTICS
1610612751,Brooklyn Nets,82,44,38,0.537,3951.0,31.4,66.1,0.475,8.6,23.7,0.361,13.1,16.2,0.805,7.7,25.5,33.2,18.9,10.5,5.3,4.1,3.7,15.2,14.7,84.4,0.6,1,14,14,14,19,5,12,4,24,27,10,10,14,6,14,13,12,9,17,24,5,22,24,16,8,15,BROOKLYN NETS
1610612766,Charlotte Hornets,82,43,39,0.524,3976.0,31.8,67.9,0.468,10.3,28.3,0.365,11.8,15.9,0.74,8.0,25.1,33.1,20.8,9.8,6.4,3.6,3.4,14.7,14.6,85.6,0.3,1,16,16,16,3,4,4,11,5,6,6,25,20,27,10,22,13,1,9,6,12,12,18,18,5,16,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,46,36,0.561,3946.0,31.2,65.0,0.48,8.0,21.6,0.369,13.1,16.1,0.813,6.5,25.2,31.7,17.9,9.6,5.3,3.1,3.7,14.0,13.6,83.5,-0.3,1,12,12,12,24,7,19,3,28,30,4,9,17,3,29,20,28,17,6,23,25,24,9,28,11,20,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,44,38,0.537,3946.0,29.7,63.3,0.469,8.7,24.5,0.355,12.6,16.5,0.76,7.6,25.4,33.1,18.8,10.8,5.3,3.1,3.5,13.1,14.9,80.6,1.6,1,14,14,14,24,21,28,9,20,22,15,17,12,21,16,16,14,11,24,25,24,15,1,10,25,13,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,52,30,0.634,3951.0,29.4,63.6,0.461,9.8,27.9,0.35,12.2,15.8,0.771,6.9,25.2,32.1,17.5,9.3,5.0,3.0,2.7,14.7,15.0,80.7,2.5,1,5,5,5,19,24,27,18,10,7,19,21,22,16,24,18,23,25,4,29,28,1,15,9,24,8,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,48,34,0.585,3961.0,31.0,64.3,0.483,9.4,26.8,0.353,12.5,15.7,0.795,6.8,26.0,32.9,20.7,10.8,5.4,2.8,3.6,14.9,14.8,84.0,1.7,1,10,10,10,8,9,24,2,14,13,16,18,23,8,25,9,18,3,25,18,29,17,19,12,10,11,DENVER NUGGETS
1610612765,Detroit Pistons,82,23,59,0.28,3956.0,28.5,66.1,0.431,8.4,25.8,0.326,12.9,16.4,0.782,8.2,23.9,32.1,17.5,10.6,5.7,3.6,3.9,16.4,14.8,78.2,-5.8,1,28,28,28,13,29,11,29,26,16,29,12,13,13,7,29,25,24,20,10,14,26,30,14,28,26,DETROIT PISTONS
1610612744,Golden State Warriors,82,53,29,0.646,3946.0,30.3,64.7,0.469,10.7,29.5,0.364,11.7,15.2,0.769,7.3,26.7,34.0,20.3,11.1,6.6,3.4,2.9,15.7,13.4,83.0,4.1,1,3,3,3,24,14,21,10,3,3,8,26,26,17,20,2,6,5,29,4,18,2,27,29,12,5,GOLDEN STATE WARRIORS
