team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612738,Boston Celtics,11,6,5,0.545,533.0,108.1,355,0.669,74,59,166.0,172.0,124.0,466.0,7,6,10,6,7,2,6,13,8,5,10,11,10,10,BOSTON CELTICS
1610612739,Cleveland Cavaliers,9,5,4,0.556,432.0,110.7,291,0.764,80,32,129.0,106.0,111.0,396.0,8,7,1,4,8,5,8,2,7,11,9,8,9,9,CLEVELAND CAVALIERS
1610612743,Denver Nuggets,14,7,7,0.5,682.0,114.8,478,0.721,106,59,276.0,189.0,250.0,726.0,5,5,13,7,5,10,4,3,6,5,14,12,15,13,DENVER NUGGETS
1610612765,Detroit Pistons,6,2,4,0.333,288.0,109.8,197,0.699,43,38,103.0,101.0,90.0,280.0,11,11,1,11,11,3,11,6,11,9,6,7,7,7,DETROIT PISTONS
1610612744,Golden State Warriors,12,5,7,0.417,576.0,112.0,339,0.654,107,47,212.0,168.0,140.0,594.0,6,7,13,10,6,7,7,15,5,8,11,10,11,11,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,7,3,4,0.429,336.0,111.7,234,0.708,55,36,109.0,97.0,87.0,254.0,9,9,1,8,10,6,9,5,10,10,8,6,6,6,HOUSTON ROCKETS
1610612754,Indiana Pacers,21,14,7,0.667,1018.0,113.9,680,0.681,163,121,296.0,328.0,202.0,998.0,1,2,13,2,1,9,1,11,2,1,15,16,13,16,INDIANA PACERS
1610612746,LA Clippers,7,3,4,0.429,341.0,115.3,206,0.662,56,50,93.0,110.0,98.0,352.0,9,9,1,8,9,11,10,14,9,7,4,9,8,8,LA CLIPPERS
1610612747,Los Angeles Lakers,5,1,4,0.2,240.0,116.7,147,0.635,25,25,94.0,94.0,80.0,250.0,12,12,1,12,13,12,13,16,14,13,5,5,5,5,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,4,0,4,0.0,192.0,117.4,136,0.708,23,26,105.0,55.0,79.0,208.0,15,15,1,15,15,13,15,4,15,12,7,2,4,3,MEMPHIS GRIZZLIES
1610612748,Miami Heat,4,0,4,0.0,192.0,136.2,109,0.684,18,12,79.0,67.0,52.0,182.0,15,15,1,15,15,16,16,10,16,16,3,4,1,1,MIAMI HEAT
1610612749,Milwaukee Bucks,5,1,4,0.2,245.0,118.0,166,0.778,30,18,67.0,47.0,75.0,212.0,12,12,1,12,12,15,12,1,13,15,1,1,3,4,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,15,9,6,0.6,720.0,110.5,457,0.694,109,71,243.0,211.0,160.0,646.0,4,4,11,3,4,4,5,9,4,4,12,13,12,12,MINNESOTA TIMBERWOLVES
1610612752,New York Knicks,18,10,8,0.556,874.0,113.2,555,0.695,142,84,330.0,280.0,273.0,748.0,3,3,16,4,3,8,3,8,3,3,16,14,16,14,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,21,15,6,0.714,1013.0,105.9,675,0.673,229,118,275.0,312.0,206.0,856.0,1,1,11,1,2,1,2,12,1,2,13,15,14,15,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,5,1,4,0.2,240.0,117.4,142,0.698,32,19,77.0,63.0,59.0,200.0,12,12,1,12,13,14,14,7,12,14,2,3,2,2,ORLANDO MAGIC
