GAME_ID,GAME_DATE,TEAM,OPPONENT,HOME/AWAY,ROUND,GAME_NO_IN_SERIES
41800236,2019-05-09,DEN,POR,AWAY,SF,11
41800236,2019-05-09,DEN,POR,AWAY,SF,12
41800237,2019-05-12,DEN,POR,HOME,SF,13
41800237,2019-05-12,DEN,POR,HOME,SF,14
41800101,2019-04-14,DET,MIL,AWAY,RND1,1
41800101,2019-04-14,DET,MIL,AWAY,RND1,2
41800102,2019-04-17,DET,MIL,AWAY,RND1,3
41800102,2019-04-17,DET,MIL,AWAY,RND1,4
41800103,2019-04-20,DET,MIL,HOME,RND1,5
41800103,2019-04-20,DET,MIL,HOME,RND1,6
41800104,2019-04-22,DET,MIL,HOME,RND1,7
41800104,2019-04-22,DET,MIL,HOME,RND1,8
41800141,2019-04-13,GSW,LAC,HOME,RND1,1
41800141,2019-04-13,GSW,LAC,HOME,RND1,2
41800142,2019-04-15,GSW,LAC,HOME,RND1,3
41800142,2019-04-15,GSW,LAC,HOME,RND1,4
41800143,2019-04-18,GSW,LAC,AWAY,RND1,5
41800143,2019-04-18,GSW,LAC,AWAY,RND1,6
41800144,2019-04-21,GSW,LAC,AWAY,RND1,7
41800144,2019-04-21,GSW,LAC,AWAY,RND1,8
41800145,2019-04-24,GSW,LAC,HOME,RND1,9
41800145,2019-04-24,GSW,LAC,HOME,RND1,10
41800146,2019-04-26,GSW,LAC,AWAY,RND1,11
41800146,2019-04-26,GSW,LAC,AWAY,RND1,12
41800221,2019-04-28,GSW,HOU,HOME,SF,1
41800221,2019-04-28,GSW,HOU,HOME,SF,2
41800222,2019-04-30,GSW,HOU,HOME,SF,3
41800222,2019-04-30,GSW,HOU,HOME,SF,4
41800223,2019-05-04,GSW,HOU,AWAY,SF,5
41800223,2019-05-04,GSW,HOU,AWAY,SF,6
41800224,2019-05-06,GSW,HOU,AWAY,SF,7
41800224,2019-05-06,GSW,HOU,AWAY,SF,8
41800225,2019-05-08,GSW,HOU,HOME,SF,9
41800225,2019-05-08,GSW,HOU,HOME,SF,10
41800226,2019-05-10,GSW,HOU,AWAY,SF,11
41800226,2019-05-10,GSW,HOU,AWAY,SF,12
41800311,2019-05-14,GSW,POR,HOME,CONF,1
41800311,2019-05-14,GSW,POR,HOME,CONF,2
41800312,2019-05-16,GSW,POR,HOME,CONF,3
41800312,2019-05-16,GSW,POR,HOME,CONF,4
41800313,2019-05-18,GSW,POR,AWAY,CONF,5
41800313,2019-05-18,GSW,POR,AWAY,CONF,6
41800314,2019-05-20,GSW,POR,AWAY,CONF,7
41800314,2019-05-20,GSW,POR,AWAY,CONF,8
41800401,2019-05-30,GSW,TOR,AWAY,FINALS,1
41800401,2019-05-30,GSW,TOR,AWAY,FINALS,2
41800402,2019-06-02,GSW,TOR,AWAY,FINALS,3
41800402,2019-06-02,GSW,TOR,AWAY,FINALS,4
41800403,2019-06-05,GSW,TOR,HOME,FINALS,5
41800403,2019-06-05,GSW,TOR,HOME,FINALS,6
41800404,2019-06-07,GSW,TOR,HOME,FINALS,7
41800404,2019-06-07,GSW,TOR,HOME,FINALS,8
41800405,2019-06-10,GSW,TOR,AWAY,FINALS,9
41800405,2019-06-10,GSW,TOR,AWAY,FINALS,10
41800406,2019-06-13,GSW,TOR,HOME,FINALS,11
41800406,2019-06-13,GSW,TOR,HOME,FINALS,12
41800171,2019-04-14,HOU,UTA,HOME,RND1,1
41800171,2019-04-14,HOU,UTA,HOME,RND1,2
41800172,2019-04-17,HOU,UTA,HOME,RND1,3
41800172,2019-04-17,HOU,UTA,HOME,RND1,4
41800173,2019-04-20,HOU,UTA,AWAY,RND1,5
41800173,2019-04-20,HOU,UTA,AWAY,RND1,6
41800174,2019-04-22,HOU,UTA,AWAY,RND1,7
41800174,2019-04-22,HOU,UTA,AWAY,RND1,8
41800175,2019-04-24,HOU,UTA,HOME,RND1,9
41800175,2019-04-24,HOU,UTA,HOME,RND1,10
41800221,2019-04-28,HOU,GSW,AWAY,SF,1
41800221,2019-04-28,HOU,GSW,AWAY,SF,2
41800222,2019-04-30,HOU,GSW,AWAY,SF,3
41800222,2019-04-30,HOU,GSW,AWAY,SF,4
41800223,2019-05-04,HOU,GSW,HOME,SF,5
41800223,2019-05-04,HOU,GSW,HOME,SF,6
41800224,2019-05-06,HOU,GSW,HOME,SF,7
41800224,2019-05-06,HOU,GSW,HOME,SF,8
41800225,2019-05-08,HOU,GSW,AWAY,SF,9
41800225,2019-05-08,HOU,GSW,AWAY,SF,10
41800226,2019-05-10,HOU,GSW,HOME,SF,11
41800226,2019-05-10,HOU,GSW,HOME,SF,12
41800131,2019-04-14,IND,BOS,AWAY,RND1,1
41800131,2019-04-14,IND,BOS,AWAY,RND1,2
41800132,2019-04-17,IND,BOS,AWAY,RND1,3
41800132,2019-04-17,IND,BOS,AWAY,RND1,4
41800133,2019-04-19,IND,BOS,HOME,RND1,5
41800133,2019-04-19,IND,BOS,HOME,RND1,6
41800134,2019-04-21,IND,BOS,HOME,RND1,7
41800134,2019-04-21,IND,BOS,HOME,RND1,8
41800141,2019-04-13,LAC,GSW,AWAY,RND1,1
41800141,2019-04-13,LAC,GSW,AWAY,RND1,2
41800142,2019-04-15,LAC,GSW,AWAY,RND1,3
41800142,2019-04-15,LAC,GSW,AWAY,RND1,4
41800143,2019-04-18,LAC,GSW,HOME,RND1,5
41800143,2019-04-18,LAC,GSW,HOME,RND1,6
41800144,2019-04-21,LAC,GSW,HOME,RND1,7
41800144,2019-04-21,LAC,GSW,HOME,RND1,8
41800145,2019-04-24,LAC,GSW,AWAY,RND1,9
41800145,2019-04-24,LAC,GSW,AWAY,RND1,10
41800146,2019-04-26,LAC,GSW,HOME,RND1,11
41800146,2019-04-26,LAC,GSW,HOME,RND1,12
41800101,2019-04-14,MIL,DET,HOME,RND1,1
41800101,2019-04-14,MIL,DET,HOME,RND1,2
41800102,2019-04-17,MIL,DET,HOME,RND1,3
41800102,2019-04-17,MIL,DET,HOME,RND1,4
41800103,2019-04-20,MIL,DET,AWAY,RND1,5
41800103,2019-04-20,MIL,DET,AWAY,RND1,6
41800104,2019-04-22,MIL,DET,AWAY,RND1,7
41800104,2019-04-22,MIL,DET,AWAY,RND1,8
41800201,2019-04-28,MIL,BOS,HOME,SF,1
41800201,2019-04-28,MIL,BOS,HOME,SF,2
41800202,2019-04-30,MIL,BOS,HOME,SF,3
41800202,2019-04-30,MIL,BOS,HOME,SF,4
41800203,2019-05-03,MIL,BOS,AWAY,SF,5
41800203,2019-05-03,MIL,BOS,AWAY,SF,6
41800204,2019-05-06,MIL,BOS,AWAY,SF,7
41800204,2019-05-06,MIL,BOS,AWAY,SF,8
41800205,2019-05-08,MIL,BOS,HOME,SF,9
41800205,2019-05-08,MIL,BOS,HOME,SF,10
41800301,2019-05-15,MIL,TOR,HOME,CONF,1
41800301,2019-05-15,MIL,TOR,HOME,CONF,2
41800302,2019-05-17,MIL,TOR,HOME,CONF,3
41800302,2019-05-17,MIL,TOR,HOME,CONF,4
41800303,2019-05-19,MIL,TOR,AWAY,CONF,5
41800303,2019-05-19,MIL,TOR,AWAY,CONF,6
41800304,2019-05-21,MIL,TOR,AWAY,CONF,7
41800304,2019-05-21,MIL,TOR,AWAY,CONF,8
41800305,2019-05-23,MIL,TOR,HOME,CONF,9
41800305,2019-05-23,MIL,TOR,HOME,CONF,10
41800306,2019-05-25,MIL,TOR,AWAY,CONF,11
41800306,2019-05-25,MIL,TOR,AWAY,CONF,12
41800161,2019-04-14,OKC,POR,AWAY,RND1,1
41800161,2019-04-14,OKC,POR,AWAY,RND1,2
41800162,2019-04-16,OKC,POR,AWAY,RND1,3
41800162,2019-04-16,OKC,POR,AWAY,RND1,4
41800163,2019-04-19,OKC,POR,HOME,RND1,5
41800163,2019-04-19,OKC,POR,HOME,RND1,6
41800164,2019-04-21,OKC,POR,HOME,RND1,7
41800164,2019-04-21,OKC,POR,HOME,RND1,8
41800165,2019-04-23,OKC,POR,AWAY,RND1,9
41800165,2019-04-23,OKC,POR,AWAY,RND1,10
41800111,2019-04-13,ORL,TOR,AWAY,RND1,1
41800111,2019-04-13,ORL,TOR,AWAY,RND1,2
41800112,2019-04-16,ORL,TOR,AWAY,RND1,3
41800112,2019-04-16,ORL,TOR,AWAY,RND1,4
41800113,2019-04-19,ORL,TOR,HOME,RND1,5
41800113,2019-04-19,ORL,TOR,HOME,RND1,6
41800114,2019-04-21,ORL,TOR,HOME,RND1,7
41800114,2019-04-21,ORL,TOR,HOME,RND1,8
41800115,2019-04-23,ORL,TOR,AWAY,RND1,9
41800115,2019-04-23,ORL,TOR,AWAY,RND1,10
41800121,2019-04-13,PHI,BKN,HOME,RND1,1
41800121,2019-04-13,PHI,BKN,HOME,RND1,2
41800122,2019-04-15,PHI,BKN,HOME,RND1,3
41800122,2019-04-15,PHI,BKN,HOME,RND1,4
41800123,2019-04-18,PHI,BKN,AWAY,RND1,5
41800123,2019-04-18,PHI,BKN,AWAY,RND1,6
41800124,2019-04-20,PHI,BKN,AWAY,RND1,7
41800124,2019-04-20,PHI,BKN,AWAY,RND1,8
41800125,2019-04-23,PHI,BKN,HOME,RND1,9
41800125,2019-04-23,PHI,BKN,HOME,RND1,10
41800211,2019-04-27,PHI,TOR,AWAY,SF,1
41800211,2019-04-27,PHI,TOR,AWAY,SF,2
41800212,2019-04-29,PHI,TOR,AWAY,SF,3
41800212,2019-04-29,PHI,TOR,AWAY,SF,4
41800213,2019-05-02,PHI,TOR,HOME,SF,5
41800213,2019-05-02,PHI,TOR,HOME,SF,6
41800214,2019-05-05,PHI,TOR,HOME,SF,7
41800214,2019-05-05,PHI,TOR,HOME,SF,8
41800215,2019-05-07,PHI,TOR,AWAY,SF,9
41800215,2019-05-07,PHI,TOR,AWAY,SF,10
41800216,2019-05-09,PHI,TOR,HOME,SF,11
41800216,2019-05-09,PHI,TOR,HOME,SF,12
41800217,2019-05-12,PHI,TOR,AWAY,SF,13
41800217,2019-05-12,PHI,TOR,AWAY,SF,14
41800161,2019-04-14,POR,OKC,HOME,RND1,1
41800161,2019-04-14,POR,OKC,HOME,RND1,2
41800162,2019-04-16,POR,OKC,HOME,RND1,3
41800162,2019-04-16,POR,OKC,HOME,RND1,4
41800163,2019-04-19,POR,OKC,AWAY,RND1,5
41800163,2019-04-19,POR,OKC,AWAY,RND1,6
41800164,2019-04-21,POR,OKC,AWAY,RND1,7
41800164,2019-04-21,POR,OKC,AWAY,RND1,8
41800165,2019-04-23,POR,OKC,HOME,RND1,9
41800165,2019-04-23,POR,OKC,HOME,RND1,10
41800231,2019-04-29,POR,DEN,AWAY,SF,1
41800231,2019-04-29,POR,DEN,AWAY,SF,2
41800232,2019-05-01,POR,DEN,AWAY,SF,3
41800232,2019-05-01,POR,DEN,AWAY,SF,4
41800233,2019-05-03,POR,DEN,HOME,SF,5
41800233,2019-05-03,POR,DEN,HOME,SF,6
41800234,2019-05-05,POR,DEN,HOME,SF,7
41800234,2019-05-05,POR,DEN,HOME,SF,8
41800235,2019-05-07,POR,DEN,AWAY,SF,9
41800235,2019-05-07,POR,DEN,AWAY,SF,10
41800236,2019-05-09,POR,DEN,HOME,SF,11
41800236,2019-05-09,POR,DEN,HOME,SF,12
41800237,2019-05-12,POR,DEN,AWAY,SF,13
41800237,2019-05-12,POR,DEN,AWAY,SF,14
41800311,2019-05-14,POR,GSW,AWAY,CONF,1
41800311,2019-05-14,POR,GSW,AWAY,CONF,2
41800312,2019-05-16,POR,GSW,AWAY,CONF,3
41800312,2019-05-16,POR,GSW,AWAY,CONF,4
41800313,2019-05-18,POR,GSW,HOME,CONF,5
41800313,2019-05-18,POR,GSW,HOME,CONF,6
41800314,2019-05-20,POR,GSW,HOME,CONF,7
41800314,2019-05-20,POR,GSW,HOME,CONF,8
41800151,2019-04-13,SAS,DEN,AWAY,RND1,1
41800151,2019-04-13,SAS,DEN,AWAY,RND1,2
41800152,2019-04-16,SAS,DEN,AWAY,RND1,3
41800152,2019-04-16,SAS,DEN,AWAY,RND1,4
41800153,2019-04-18,SAS,DEN,HOME,RND1,5
41800153,2019-04-18,SAS,DEN,HOME,RND1,6
41800154,2019-04-20,SAS,DEN,HOME,RND1,7
41800154,2019-04-20,SAS,DEN,HOME,RND1,8
41800155,2019-04-23,SAS,DEN,AWAY,RND1,9
41800155,2019-04-23,SAS,DEN,AWAY,RND1,10
41800156,2019-04-25,SAS,DEN,HOME,RND1,11
41800156,2019-04-25,SAS,DEN,HOME,RND1,12
41800157,2019-04-27,SAS,DEN,AWAY,RND1,13
41800157,2019-04-27,SAS,DEN,AWAY,RND1,14
41800111,2019-04-13,TOR,ORL,HOME,RND1,1
41800111,2019-04-13,TOR,ORL,HOME,RND1,2
41800112,2019-04-16,TOR,ORL,HOME,RND1,3
41800112,2019-04-16,TOR,ORL,HOME,RND1,4
41800113,2019-04-19,TOR,ORL,AWAY,RND1,5
41800113,2019-04-19,TOR,ORL,AWAY,RND1,6
41800114,2019-04-21,TOR,ORL,AWAY,RND1,7
41800114,2019-04-21,TOR,ORL,AWAY,RND1,8
41800115,2019-04-23,TOR,ORL,HOME,RND1,9
41800115,2019-04-23,TOR,ORL,HOME,RND1,10
41800211,2019-04-27,TOR,PHI,HOME,SF,1
41800211,2019-04-27,TOR,PHI,HOME,SF,2
41800212,2019-04-29,TOR,PHI,HOME,SF,3
41800212,2019-04-29,TOR,PHI,HOME,SF,4
41800213,2019-05-02,TOR,PHI,AWAY,SF,5
41800213,2019-05-02,TOR,PHI,AWAY,SF,6
41800214,2019-05-05,TOR,PHI,AWAY,SF,7
41800214,2019-05-05,TOR,PHI,AWAY,SF,8
41800215,2019-05-07,TOR,PHI,HOME,SF,9
41800215,2019-05-07,TOR,PHI,HOME,SF,10
41800216,2019-05-09,TOR,PHI,AWAY,SF,11
41800216,2019-05-09,TOR,PHI,AWAY,SF,12
41800217,2019-05-12,TOR,PHI,HOME,SF,13
41800217,2019-05-12,TOR,PHI,HOME,SF,14
41800301,2019-05-15,TOR,MIL,AWAY,CONF,1
41800301,2019-05-15,TOR,MIL,AWAY,CONF,2
41800302,2019-05-17,TOR,MIL,AWAY,CONF,3
41800302,2019-05-17,TOR,MIL,AWAY,CONF,4
41800303,2019-05-19,TOR,MIL,HOME,CONF,5
41800303,2019-05-19,TOR,MIL,HOME,CONF,6
41800304,2019-05-21,TOR,MIL,HOME,CONF,7
41800304,2019-05-21,TOR,MIL,HOME,CONF,8
41800305,2019-05-23,TOR,MIL,AWAY,CONF,9
41800305,2019-05-23,TOR,MIL,AWAY,CONF,10
41800306,2019-05-25,TOR,MIL,HOME,CONF,11
41800306,2019-05-25,TOR,MIL,HOME,CONF,12
41800401,2019-05-30,TOR,GSW,HOME,FINALS,1
41800401,2019-05-30,TOR,GSW,HOME,FINALS,2
41800402,2019-06-02,TOR,GSW,HOME,FINALS,3
41800402,2019-06-02,TOR,GSW,HOME,FINALS,4
41800403,2019-06-05,TOR,GSW,AWAY,FINALS,5
41800403,2019-06-05,TOR,GSW,AWAY,FINALS,6
41800404,2019-06-07,TOR,GSW,AWAY,FINALS,7
41800404,2019-06-07,TOR,GSW,AWAY,FINALS,8
41800405,2019-06-10,TOR,GSW,HOME,FINALS,9
41800405,2019-06-10,TOR,GSW,HOME,FINALS,10
41800406,2019-06-13,TOR,GSW,AWAY,FINALS,11
41800406,2019-06-13,TOR,GSW,AWAY,FINALS,12
41800171,2019-04-14,UTA,HOU,AWAY,RND1,1
41800171,2019-04-14,UTA,HOU,AWAY,RND1,2
41800172,2019-04-17,UTA,HOU,AWAY,RND1,3
41800172,2019-04-17,UTA,HOU,AWAY,RND1,4
41800173,2019-04-20,UTA,HOU,HOME,RND1,5
41800173,2019-04-20,UTA,HOU,HOME,RND1,6
41800174,2019-04-22,UTA,HOU,HOME,RND1,7
41800174,2019-04-22,UTA,HOU,HOME,RND1,8
41800175,2019-04-24,UTA,HOU,AWAY,RND1,9
41800175,2019-04-24,UTA,HOU,AWAY,RND1,10
