SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
42024,1628392,Isaiah Hartenstein,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.237,21,0.329,1.113,0.574,0.075,0.075,0.075,0.038,0.547,0.574,2.5,2.8,1.3,2.2,1.0
42024,1631096,Chet Holmgren,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.579,21,0.129,1.268,0.667,0.146,0.073,0.146,0.024,0.659,0.667,2.0,2.5,1.0,1.6,0.5
42024,1628386,Jarrett Allen,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.737,9,0.344,1.485,0.727,0.273,0.061,0.242,0.0,0.758,0.727,3.7,5.4,1.8,2.4,0.7
42024,1631128,Christian Braun,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.526,14,0.197,1.229,0.656,0.057,0.057,0.057,0.029,0.629,0.656,2.5,3.1,1.5,2.3,0.8
42024,203932,Aaron Gordon,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.658,14,0.145,1.355,0.607,0.161,0.0,0.161,0.065,0.645,0.607,2.2,3.0,1.2,2.0,0.8
42024,1626157,Karl-Anthony Towns,1610612752,NYK,New York Knicks,Cut,Offensive,1.0,18,0.066,1.708,0.818,0.167,0.0,0.167,0.083,0.833,0.818,1.3,2.3,1.0,1.2,0.2
42024,1626167,Myles Turner,1610612754,IND,Indiana Pacers,Cut,Offensive,0.421,21,0.12,1.206,0.583,0.294,0.059,0.294,0.059,0.647,0.583,1.6,2.0,0.7,1.1,0.5
42024,1631114,Jalen Williams,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.892,21,0.055,1.6,0.762,0.2,0.04,0.2,0.08,0.76,0.762,1.2,1.9,0.8,1.0,0.2
42024,203497,Rudy Gobert,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.316,15,0.288,1.147,0.75,0.176,0.118,0.176,0.0,0.588,0.75,2.3,2.6,1.2,1.6,0.4
42024,1627783,Pascal Siakam,1610612754,IND,Indiana Pacers,Cut,Offensive,0.378,21,0.077,1.2,0.625,0.2,0.067,0.167,0.067,0.6,0.625,1.4,1.7,0.7,1.1,0.4
42024,1631097,Bennedict Mathurin,1610612754,IND,Indiana Pacers,Cut,Offensive,0.947,20,0.106,1.65,0.75,0.3,0.0,0.3,0.1,0.8,0.75,1.0,1.7,0.6,0.8,0.2
42024,1627826,Ivica Zubac,1610612746,LAC,LA Clippers,Cut,Offensive,0.132,7,0.292,1.032,0.519,0.129,0.032,0.129,0.032,0.516,0.519,4.4,4.6,2.0,3.9,1.9
42024,1628404,Josh Hart,1610612752,NYK,New York Knicks,Cut,Offensive,0.105,18,0.152,1.0,0.48,0.156,0.063,0.156,0.0,0.531,0.48,1.8,1.8,0.7,1.4,0.7
42024,1630167,Obi Toppin,1610612754,IND,Indiana Pacers,Cut,Offensive,0.784,21,0.106,1.5,0.722,0.2,0.0,0.2,0.1,0.75,0.722,1.0,1.4,0.6,0.9,0.2
42024,1641709,Ausar Thompson,1610612765,DET,Detroit Pistons,Cut,Offensive,0.474,6,0.329,1.217,0.722,0.087,0.174,0.087,0.043,0.609,0.722,3.8,4.7,2.2,3.0,0.8
42024,1628436,Luke Kornet,1610612738,BOS,Boston Celtics,Cut,Offensive,0.816,11,0.459,1.529,0.733,0.176,0.059,0.118,0.118,0.706,0.733,1.5,2.4,1.0,1.4,0.4
42024,1630578,Alperen Sengun,1610612745,HOU,Houston Rockets,Cut,Offensive,0.079,7,0.164,0.963,0.5,0.111,0.0,0.111,0.0,0.481,0.5,3.9,3.7,1.7,3.4,1.7
42024,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,Cut,Offensive,0.974,5,0.101,1.667,0.818,0.333,0.067,0.333,0.133,0.8,0.818,3.0,5.0,1.8,2.2,0.4
42024,1627936,Alex Caruso,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.553,21,0.103,1.263,0.6,0.211,0.053,0.211,0.053,0.632,0.6,0.9,1.1,0.4,0.7,0.3
42024,1641708,Amen Thompson,1610612745,HOU,Houston Rockets,Cut,Offensive,0.158,7,0.202,1.043,0.556,0.174,0.043,0.174,0.0,0.565,0.556,3.3,3.4,1.4,2.6,1.1
42024,202710,Jimmy Butler III,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.921,11,0.07,1.643,0.727,0.286,0.0,0.286,0.071,0.786,0.727,1.3,2.1,0.7,1.0,0.3
42024,203110,Draymond Green,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.684,12,0.107,1.375,0.667,0.125,0.0,0.125,0.063,0.688,0.667,1.3,1.8,0.8,1.3,0.4
42024,1628969,Mikal Bridges,1610612752,NYK,New York Knicks,Cut,Offensive,0.5,18,0.058,1.222,0.647,0.0,0.056,0.0,0.0,0.611,0.647,1.0,1.2,0.6,0.9,0.3
42024,1630596,Evan Mobley,1610612739,CLE,Cleveland Cavaliers,Cut,Offensive,0.784,8,0.128,1.5,0.75,0.143,0.071,0.143,0.071,0.714,0.75,1.8,2.6,1.1,1.5,0.4
42024,1629652,Luguentz Dort,1610612760,OKC,Oklahoma City Thunder,Cut,Offensive,0.842,21,0.073,1.538,0.778,0.308,0.0,0.308,0.0,0.846,0.778,0.6,1.0,0.3,0.4,0.1
42024,1628384,OG Anunoby,1610612752,NYK,New York Knicks,Cut,Offensive,0.632,18,0.05,1.333,0.714,0.067,0.0,0.067,0.0,0.667,0.714,0.8,1.1,0.6,0.8,0.2
42024,1629008,Michael Porter Jr.,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.711,14,0.093,1.462,0.667,0.231,0.0,0.231,0.154,0.692,0.667,0.9,1.4,0.6,0.9,0.3
42024,201566,Russell Westbrook,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.263,13,0.088,1.125,0.533,0.125,0.0,0.125,0.063,0.563,0.533,1.2,1.4,0.6,1.2,0.5
42024,203944,Julius Randle,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.447,15,0.045,1.214,0.75,0.214,0.286,0.214,0.071,0.571,0.75,0.9,1.1,0.4,0.5,0.1
42024,203999,Nikola Jokić,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.053,14,0.049,0.944,0.357,0.222,0.0,0.222,0.0,0.5,0.357,1.3,1.2,0.4,1.0,0.6
42024,204001,Kristaps Porziņģis,1610612738,BOS,Boston Celtics,Cut,Offensive,0.892,11,0.092,1.6,0.714,0.4,0.1,0.4,0.2,0.7,0.714,0.9,1.5,0.5,0.6,0.2
42024,1631105,Jalen Duren,1610612765,DET,Detroit Pistons,Cut,Offensive,0.289,6,0.233,1.143,0.583,0.214,0.0,0.214,0.071,0.643,0.583,2.3,2.7,1.2,2.0,0.8
42024,202695,Kawhi Leonard,1610612746,LAC,LA Clippers,Cut,Offensive,0.605,7,0.072,1.273,0.5,0.364,0.0,0.364,0.091,0.636,0.5,1.6,2.0,0.6,1.1,0.6
42024,1629011,Mitchell Robinson,1610612752,NYK,New York Knicks,Cut,Offensive,0.342,18,0.121,1.182,0.625,0.364,0.0,0.364,0.091,0.727,0.625,0.6,0.7,0.3,0.4,0.2
42024,1628418,Thomas Bryant,1610612754,IND,Indiana Pacers,Cut,Offensive,0.378,17,0.227,1.2,0.5,0.2,0.0,0.2,0.0,0.6,0.5,0.6,0.7,0.2,0.5,0.2
42024,1630228,Jonathan Kuminga,1610612744,GSW,Golden State Warriors,Cut,Offensive,0.184,8,0.091,1.091,0.667,0.0,0.182,0.0,0.0,0.545,0.667,1.4,1.5,0.8,1.1,0.4
42024,1641744,Zach Edey,1610612763,MEM,Memphis Grizzlies,Cut,Offensive,0.211,4,0.4,1.1,0.714,0.2,0.1,0.1,0.0,0.6,0.714,2.5,2.8,1.3,1.8,0.5
42024,1631212,Peyton Watson,1610612743,DEN,Denver Nuggets,Cut,Offensive,0.026,14,0.187,0.786,0.444,0.357,0.0,0.357,0.0,0.429,0.444,1.0,0.8,0.3,0.6,0.4
42024,1629638,Nickeil Alexander-Walker,1610612750,MIN,Minnesota Timberwolves,Cut,Offensive,0.0,15,0.083,0.583,0.375,0.083,0.25,0.083,0.0,0.333,0.375,0.8,0.5,0.2,0.5,0.3
