season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612753,ORL,Orlando Magic,22401091,2025-03-31,ORL vs. LAC,L,48.0,0.441,0.289,0.161,0.17,0.488,0.232,0.17,0.348,0,0,0,0,121,2341,678,1695,2327,490,1196,571,1896,1,2024,2025,True,ORL,LAC
2024-25,1610612764,WAS,Washington Wizards,22401092,2025-03-31,WAS vs. MIA,L,48.0,0.471,0.209,0.17,0.127,0.554,0.258,0.179,0.333,0,0,0,0,121,2129,1563,1852,2431,1383,1483,425,1740,1,2024,2025,True,WAS,MIA
2024-25,1610612760,OKC,Oklahoma City Thunder,22401094,2025-03-31,OKC vs. CHI,W,48.0,0.648,0.235,0.124,0.25,0.531,0.163,0.177,0.259,0,0,0,0,121,145,1220,839,1714,1033,382,474,815,1,2024,2025,True,OKC,CHI
2024-25,1610612758,SAC,Sacramento Kings,22401090,2025-03-31,SAC @ IND,L,48.0,0.533,0.185,0.118,0.25,0.544,0.144,0.129,0.188,0,0,0,0,121,1397,1863,670,1714,1232,245,1503,198,1,2024,2025,False,IND,SAC
2024-25,1610612745,HOU,Houston Rockets,22401096,2025-03-31,HOU @ LAL,L,48.0,0.472,0.191,0.152,0.302,0.483,0.225,0.112,0.204,0,0,0,0,121,2119,1799,1491,1056,453,1107,1885,276,1,2024,2025,False,LAL,HOU
2024-25,1610612748,MIA,Miami Heat,22401092,2025-03-31,MIA @ WAS,W,48.0,0.554,0.258,0.179,0.333,0.471,0.209,0.17,0.127,0,0,0,0,121,1073,972,2030,661,328,892,600,30,1,2024,2025,False,WAS,MIA
2024-25,1610612742,DAL,Dallas Mavericks,22401095,2025-03-31,DAL vs. BKN,L,48.0,0.535,0.337,0.105,0.3,0.544,0.222,0.083,0.259,0,0,0,0,121,1357,350,412,1074,1232,1068,2323,815,1,2024,2025,True,DAL,BKN
2024-25,1610612754,IND,Indiana Pacers,22401090,2025-03-31,IND vs. SAC,W,48.0,0.544,0.144,0.129,0.188,0.533,0.185,0.118,0.25,0,0,0,0,121,1222,2210,942,2256,1062,589,1776,679,1,2024,2025,True,IND,SAC
2024-25,1610612762,UTA,Utah Jazz,22401089,2025-03-31,UTA @ CHA,L,48.0,0.479,0.156,0.105,0.333,0.631,0.175,0.189,0.268,0,0,0,0,121,2043,2128,412,661,2236,488,298,970,1,2024,2025,False,CHA,UTA
2024-25,1610612751,BKN,Brooklyn Nets,22401095,2025-03-31,BKN @ DAL,W,48.0,0.544,0.222,0.083,0.259,0.535,0.337,0.105,0.3,0,0,0,0,121,1222,1370,127,1630,1101,2106,2033,1366,1,2024,2025,False,DAL,BKN
2024-25,1610612747,LAL,Los Angeles Lakers,22401096,2025-03-31,LAL vs. HOU,W,48.0,0.483,0.225,0.112,0.204,0.472,0.191,0.152,0.302,0,0,0,0,121,2005,1348,560,2182,339,655,959,1392,1,2024,2025,True,LAL,HOU
2024-25,1610612738,BOS,Boston Celtics,22401093,2025-03-31,BOS @ MEM,W,48.0,0.516,0.198,0.126,0.263,0.505,0.174,0.108,0.151,0,0,0,0,121,1657,1698,872,1566,667,476,1983,82,1,2024,2025,False,MEM,BOS
2024-25,1610612763,MEM,Memphis Grizzlies,22401093,2025-03-31,MEM vs. BOS,L,48.0,0.505,0.174,0.108,0.151,0.516,0.198,0.126,0.263,0,0,0,0,121,1787,1979,465,2379,799,759,1570,886,1,2024,2025,True,MEM,BOS
2024-25,1610612746,LAC,LA Clippers,22401091,2025-03-31,LAC @ ORL,W,48.0,0.488,0.232,0.17,0.348,0.441,0.289,0.161,0.17,0,0,0,0,121,1969,1255,1883,556,119,1782,760,130,1,2024,2025,False,ORL,LAC
2024-25,1610612766,CHA,Charlotte Hornets,22401089,2025-03-31,CHA vs. UTA,W,48.0,0.631,0.175,0.189,0.268,0.479,0.156,0.105,0.333,0,0,0,0,121,221,1972,2161,1485,417,329,2033,1740,1,2024,2025,True,CHA,UTA
2024-25,1610612741,CHI,Chicago Bulls,22401094,2025-03-31,CHI @ OKC,L,48.0,0.531,0.163,0.177,0.259,0.648,0.235,0.124,0.25,0,0,0,0,121,1425,2076,1985,1630,2316,1239,1618,679,1,2024,2025,False,OKC,CHI
2024-25,1610612755,PHI,Philadelphia 76ers,22401087,2025-03-30,PHI vs. TOR,L,48.0,0.517,0.213,0.165,0.213,0.558,0.175,0.102,0.286,0,0,0,0,121,1624,1509,1788,2105,1450,486,2111,1185,1,2024,2025,True,PHI,TOR
2024-25,1610612759,SAS,San Antonio Spurs,22401086,2025-03-30,SAS vs. GSW,L,48.0,0.571,0.19,0.2,0.17,0.686,0.196,0.124,0.318,0,0,0,0,121,820,1807,2267,2327,2419,731,1623,1586,1,2024,2025,True,SAS,GSW
2024-25,1610612739,CLE,Cleveland Cavaliers,22401081,2025-03-30,CLE vs. LAC,W,48.0,0.586,0.247,0.096,0.213,0.57,0.237,0.135,0.265,0,0,0,0,121,638,1079,264,2105,1623,1254,1363,918,1,2024,2025,True,CLE,LAC
2024-25,1610612752,NYK,New York Knicks,22401082,2025-03-30,NYK vs. POR,W,48.0,0.595,0.155,0.16,0.293,0.489,0.161,0.149,0.264,0,0,0,0,121,539,2138,1657,1169,509,365,1006,897,1,2024,2025,True,NYK,POR
2024-25,1610612746,LAC,LA Clippers,22401081,2025-03-30,LAC @ CLE,L,48.0,0.57,0.237,0.135,0.265,0.586,0.247,0.096,0.213,0,0,0,0,121,836,1202,1089,1516,1822,1378,2190,347,1,2024,2025,False,CLE,LAC
2024-25,1610612765,DET,Detroit Pistons,22401084,2025-03-30,DET @ MIN,L,48.0,0.421,0.337,0.073,0.308,0.538,0.333,0.103,0.396,0,0,0,0,121,2399,363,61,998,1139,2076,2078,2251,1,2024,2025,False,MIN,DET
