season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612762,UTA,Utah Jazz,22401089,2025-03-31,UTA @ CHA,L,48.0,107.5,111.6,116.8,115.8,-9.3,-4.2,0.641,2.5,18.2,0.333,0.732,0.5,0.105,0.479,0.517,96.4,95.0,79.17,95,0.452,1,1231,1231,1231,121,1426,1403,1468,1202,538,1353,661,970,1179,412,2043,2047,2033,1741,1,2024,2025,False,CHA,UTA
2024-25,1610612748,MIA,Miami Heat,22401092,2025-03-31,MIA @ WAS,W,48.0,111.6,113.2,87.9,88.7,23.6,24.5,0.617,1.53,19.1,0.333,0.873,0.613,0.179,0.554,0.579,107.2,106.0,88.33,106,0.636,1,1,1,1,121,1289,43,146,1456,1777,1113,661,30,32,2030,1073,1211,185,118,1,2024,2025,False,WAS,MIA
2024-25,1610612760,OKC,Oklahoma City Thunder,22401094,2025-03-31,OKC vs. CHI,W,48.0,128.2,128.3,101.7,103.5,26.5,24.8,0.75,2.79,23.8,0.25,0.741,0.51,0.124,0.648,0.671,114.1,113.0,94.17,113,0.607,1,1,1,1,121,264,468,142,247,377,125,1714,815,1039,839,145,168,5,236,1,2024,2025,True,OKC,CHI
2024-25,1610612764,WAS,Washington Wizards,22401092,2025-03-31,WAS vs. MIA,L,48.0,87.9,88.7,111.6,113.2,-23.6,-24.5,0.647,1.22,16.3,0.127,0.667,0.387,0.17,0.471,0.5,107.2,106.0,88.33,106,0.364,1,1231,1231,1231,121,2417,1170,2314,1142,2143,1939,2431,1740,2427,1852,2129,2197,185,2343,1,2024,2025,True,WAS,MIA
2024-25,1610612746,LAC,LA Clippers,22401091,2025-03-31,LAC @ ORL,W,48.0,100.7,102.1,91.9,93.5,8.8,8.6,0.5,1.13,14.3,0.348,0.83,0.591,0.17,0.488,0.531,95.0,93.5,77.92,94,0.566,1,1,1,1,121,2058,109,728,2261,2242,2277,556,130,84,1883,1969,1891,2211,531,1,2024,2025,False,ORL,LAC
2024-25,1610612766,CHA,Charlotte Hornets,22401089,2025-03-31,CHA vs. UTA,W,48.0,116.8,115.8,107.5,111.6,9.3,4.2,0.767,1.83,23.7,0.268,0.667,0.5,0.189,0.631,0.638,96.4,95.0,79.17,95,0.548,1,1,1,1,121,1055,1027,993,163,1307,134,1485,1740,1179,2161,221,391,2033,720,1,2024,2025,True,CHA,UTA
2024-25,1610612751,BKN,Brooklyn Nets,22401095,2025-03-31,BKN @ DAL,W,48.0,113.2,117.7,112.6,114.7,0.6,3.0,0.821,4.0,23.0,0.259,0.7,0.471,0.083,0.544,0.572,98.3,95.5,79.58,96,0.504,1,1,1,1,121,887,1317,1094,41,83,217,1630,1366,1763,127,1222,1327,1963,1192,1,2024,2025,False,DAL,BKN
2024-25,1610612741,CHI,Chicago Bulls,22401094,2025-03-31,CHI @ OKC,L,48.0,101.7,103.5,128.2,128.3,-26.5,-24.8,0.659,1.45,18.6,0.259,0.75,0.49,0.177,0.531,0.557,114.1,113.0,94.17,113,0.393,1,1231,1231,1231,121,1992,2197,2319,990,1861,1266,1630,679,1415,1985,1425,1546,5,2225,1,2024,2025,False,OKC,CHI
2024-25,1610612758,SAC,Sacramento Kings,22401090,2025-03-31,SAC @ IND,L,48.0,103.3,106.9,108.1,109.9,-4.7,-3.0,0.512,1.83,16.1,0.25,0.813,0.52,0.118,0.533,0.548,104.1,101.5,84.58,102,0.467,1,1231,1231,1231,121,1777,896,1375,2242,1307,1997,1714,198,849,670,1397,1667,815,1561,1,2024,2025,False,IND,SAC
2024-25,1610612747,LAL,Los Angeles Lakers,22401096,2025-03-31,LAL vs. HOU,W,48.0,105.3,106.1,96.6,99.0,8.7,7.1,0.629,2.0,16.8,0.204,0.698,0.449,0.112,0.483,0.532,100.1,98.5,82.08,98,0.523,1,1,1,1,121,1832,253,804,1336,1037,1790,2182,1392,2077,560,2005,1883,1387,1006,1,2024,2025,True,LAL,HOU
2024-25,1610612753,ORL,Orlando Magic,22401091,2025-03-31,ORL vs. LAC,L,48.0,91.9,93.5,100.7,102.1,-8.8,-8.6,0.6,1.2,15.1,0.17,0.652,0.409,0.161,0.441,0.508,95.0,93.5,77.92,93,0.434,1,1231,1231,1231,121,2351,401,1733,1595,2163,2164,2327,1896,2372,1695,2341,2130,2211,1930,1,2024,2025,True,ORL,LAC
2024-25,1610612763,MEM,Memphis Grizzlies,22401093,2025-03-31,MEM vs. BOS,L,48.0,98.1,101.0,111.0,113.6,-13.0,-12.6,0.512,1.91,16.0,0.151,0.737,0.455,0.108,0.505,0.52,105.2,102.5,85.42,102,0.44,1,1231,1231,1231,121,2113,1205,1946,2229,1207,2005,2379,886,1990,465,1787,2007,609,1865,1,2024,2025,True,MEM,BOS
2024-25,1610612738,BOS,Boston Celtics,22401093,2025-03-31,BOS @ MEM,W,48.0,111.0,113.6,98.1,101.0,13.0,12.6,0.769,2.31,20.3,0.263,0.849,0.545,0.126,0.516,0.561,105.2,102.5,85.42,103,0.56,1,1,1,1,121,1251,344,515,155,720,776,1566,82,454,872,1657,1496,609,596,1,2024,2025,False,MEM,BOS
2024-25,1610612745,HOU,Houston Rockets,22401096,2025-03-31,HOU @ LAL,L,48.0,96.6,99.0,105.3,106.1,-8.7,-7.1,0.703,1.73,18.4,0.302,0.796,0.551,0.152,0.472,0.508,100.1,98.5,82.08,99,0.477,1,1231,1231,1231,121,2204,628,1657,609,1455,1305,1056,276,382,1491,2119,2126,1387,1454,1,2024,2025,False,LAL,HOU
2024-25,1610612754,IND,Indiana Pacers,22401090,2025-03-31,IND vs. SAC,W,48.0,108.1,109.9,103.3,106.9,4.7,3.0,0.667,2.15,20.3,0.188,0.75,0.48,0.129,0.544,0.58,104.1,101.5,84.58,101,0.533,1,1,1,1,121,1563,679,1086,904,887,749,2256,679,1605,942,1222,1204,815,899,1,2024,2025,True,IND,SAC
2024-25,1610612742,DAL,Dallas Mavericks,22401095,2025-03-31,DAL vs. BKN,L,48.0,112.6,114.7,113.2,117.7,-0.6,-3.0,0.707,2.9,20.9,0.3,0.741,0.529,0.105,0.535,0.552,98.3,95.5,79.58,95,0.496,1,1231,1231,1231,121,1139,1567,1367,565,323,592,1074,815,690,412,1357,1613,1963,1268,1,2024,2025,True,DAL,BKN
