player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
203076,Anthony Davis,Anthony,1610612747,LAL,31.0,76,45,31,0.592,35.5,9.4,16.9,0.556,0.4,1.4,0.271,5.5,6.8,0.816,3.1,9.5,12.6,3.5,2.1,1.2,2.3,1.1,2.3,5.4,24.7,2.0,53.6,64,2,48.3,61,66,149,184,14,12,35,78,380,369,422,12,12,184,11,3,3,104,63,42,4,26,86,9,19,119,5,3,10,6,LAL
1630559,Austin Reaves,Austin,1610612747,LAL,26.0,82,47,35,0.573,32.1,5.6,11.5,0.486,1.9,5.1,0.367,2.8,3.3,0.853,0.7,3.6,4.3,5.5,2.1,0.8,0.3,0.6,1.9,3.0,15.9,-0.5,30.4,9,1,29.7,2,45,105,222,73,92,101,179,90,86,205,63,72,111,268,127,157,37,56,163,279,137,180,64,84,295,83,64,16,82,LAL
1629629,Cam Reddish,Cam,1610612747,LAL,24.0,48,27,21,0.563,20.5,1.9,4.9,0.389,0.8,2.3,0.336,0.9,1.1,0.759,0.6,1.5,2.1,1.0,0.6,1.0,0.3,0.4,1.3,0.9,5.4,-1.0,12.6,0,0,11.8,306,231,312,243,239,341,301,470,271,268,296,260,273,291,321,381,373,363,330,95,287,248,327,297,322,340,333,257,38,335,LAL
1626174,Christian Wood,Christian,1610612747,LAL,28.0,50,28,22,0.56,17.4,2.5,5.3,0.466,0.7,2.3,0.307,1.3,1.9,0.702,0.8,4.3,5.1,1.0,1.0,0.3,0.7,0.2,1.4,1.6,6.9,0.1,16.4,2,0,15.7,291,221,302,250,284,282,281,229,295,269,365,176,168,385,234,81,111,377,211,408,102,353,295,175,260,246,253,157,38,248,LAL
1630658,Colin Castleton,Colin,1610612747,LAL,24.0,16,9,7,0.563,3.7,0.6,1.0,0.563,0.0,0.0,0.0,0.4,0.4,1.0,0.4,0.4,0.8,0.2,0.2,0.1,0.0,0.1,0.7,0.2,1.5,-2.8,2.9,0,0,2.7,461,412,464,243,537,519,542,70,498,541,498,415,463,1,410,534,524,542,516,508,520,464,467,509,523,455,537,257,38,538,LAL
1626156,D'Angelo Russell,D'Angelo,1610612747,LAL,28.0,76,46,30,0.605,32.7,6.5,14.2,0.456,3.0,7.2,0.415,2.1,2.5,0.828,0.4,2.7,3.1,6.3,2.1,0.9,0.5,0.5,2.1,2.2,18.0,2.4,33.3,10,0,33.2,61,52,168,161,62,69,64,270,20,27,55,103,112,153,415,218,274,21,67,116,182,191,144,107,66,104,65,59,38,62,LAL
1641793,D'Moi Hodge,D'Moi,1610612747,LAL,25.0,7,1,6,0.143,5.9,0.7,2.1,0.333,0.4,1.7,0.25,0.1,0.3,0.5,0.0,0.0,0.0,0.7,0.1,0.1,0.1,0.0,0.6,0.1,2.0,-5.0,3.8,0,0,3.7,518,538,481,542,504,502,484,521,366,330,431,497,483,494,545,557,561,429,532,503,403,525,487,519,498,526,519,257,38,515,LAL
1629216,Gabe Vincent,Gabe,1610612747,LAL,28.0,11,7,4,0.636,19.8,1.4,4.5,0.306,0.3,2.5,0.107,0.1,0.2,0.5,0.4,0.5,0.8,1.9,0.5,0.8,0.0,0.2,1.7,0.4,3.1,2.8,8.9,0,0,7.7,485,440,510,108,252,417,325,534,412,241,494,516,508,494,416,528,518,208,414,160,520,417,221,461,449,90,409,257,38,429,LAL
1628385,Harry Giles III,Harry,1610612747,LAL,26.0,23,11,12,0.478,4.3,1.0,2.2,0.46,0.1,0.6,0.214,0.3,0.6,0.538,0.5,0.8,1.3,0.3,0.3,0.1,0.1,0.1,0.7,0.4,2.4,-1.8,4.8,0,0,4.6,420,392,422,336,527,460,481,254,451,455,453,449,413,490,337,492,468,531,485,524,420,493,477,443,476,393,505,257,38,505,LAL
1641720,Jalen Hood-Schifino,Jalen,1610612747,LAL,21.0,21,10,11,0.476,5.2,0.5,2.1,0.222,0.1,0.7,0.133,0.6,1.0,0.6,0.1,0.5,0.6,0.4,0.4,0.1,0.1,0.2,0.6,0.5,1.6,-2.6,3.2,0,0,3.2,435,403,436,338,514,537,484,551,469,444,483,358,319,469,532,518,533,506,425,503,464,355,479,430,517,440,530,257,38,525,LAL
1629020,Jarred Vanderbilt,Jarred,1610612747,LAL,25.0,29,14,15,0.483,20.0,2.0,3.9,0.518,0.3,0.9,0.296,0.8,1.2,0.667,1.4,3.3,4.8,1.2,1.0,1.2,0.2,0.4,1.5,1.4,5.2,1.5,16.0,0,0,14.3,397,361,390,332,245,321,357,116,411,428,384,269,253,424,94,154,126,307,229,34,376,198,279,198,337,143,263,257,38,276,LAL
