season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612743,DEN,Denver Nuggets,42200405,2023-06-12,DEN vs. MIA,W,48.0,38,84,0.452,5,28,0.179,13,23,0.565,11,46,57,21,15.0,6,7,7,13,21,94,5.0,1,1,1,1,9,107,103,96,166,131,167,124,58,165,58,1,4,115,117,80,21,128,8,60,150,64,1,2022,2023,True,DEN,MIA,JUN
2022-23,1610612743,DEN,Denver Nuggets,42200404,2023-06-09,DEN @ MIA,W,48.0,39,79,0.494,14,28,0.5,16,21,0.762,5,29,34,26,8.0,11,7,3,18,19,108,13.0,1,1,1,1,9,95,140,49,44,131,5,85,79,109,154,126,149,41,12,13,21,33,53,88,92,28,1,2022,2023,False,MIA,DEN,JUN
2022-23,1610612743,DEN,Denver Nuggets,42200403,2023-06-07,DEN @ MIA,W,48.0,41,80,0.513,5,18,0.278,22,27,0.815,13,45,58,28,14.0,3,5,3,18,22,109,15.0,1,1,1,1,9,71,133,31,166,168,132,33,34,77,35,4,2,24,98,147,58,33,53,40,87,25,1,2022,2023,False,MIA,DEN,JUN
2022-23,1610612743,DEN,Denver Nuggets,42200402,2023-06-04,DEN vs. MIA,L,48.0,39,75,0.52,11,28,0.393,19,22,0.864,9,29,38,23,14.0,7,2,4,21,22,108,-3.0,1,85,85,85,9,95,162,26,92,131,56,53,66,42,91,126,121,89,98,60,137,55,95,40,92,91,1,2022,2023,True,DEN,MIA,JUN
2022-23,1610612743,DEN,Denver Nuggets,42200401,2023-06-01,DEN vs. MIA,W,48.0,40,79,0.506,8,27,0.296,16,20,0.8,6,39,45,29,10.0,4,4,4,8,15,104,11.0,1,1,1,1,9,82,140,35,137,139,124,85,89,85,141,18,61,19,31,132,81,55,1,141,107,37,1,2022,2023,True,DEN,MIA,JUN
2022-23,1610612743,DEN,Denver Nuggets,42200314,2023-05-22,DEN @ LAL,W,48.0,41,85,0.482,12,33,0.364,19,22,0.864,11,29,40,25,11.0,3,9,4,20,19,113,2.0,1,1,1,1,9,71,91,59,81,90,77,53,66,42,58,126,108,55,49,147,8,55,82,88,69,79,1,2022,2023,False,LAL,DEN,MAY
2022-23,1610612743,DEN,Denver Nuggets,42200313,2023-05-20,DEN @ LAL,W,48.0,44,88,0.5,17,41,0.415,14,19,0.737,5,34,39,30,6.0,7,1,2,19,18,119,11.0,1,1,1,1,9,35,73,43,11,29,40,116,99,125,154,61,117,15,3,60,158,12,67,103,43,37,1,2022,2023,False,LAL,DEN,MAY
2022-23,1610612743,DEN,Denver Nuggets,42200312,2023-05-18,DEN vs. LAL,W,48.0,39,89,0.438,14,38,0.368,16,18,0.889,11,38,49,27,17.0,8,2,7,18,19,108,5.0,1,1,1,1,9,95,66,113,44,46,75,85,110,25,58,24,30,34,148,47,137,128,53,88,92,64,1,2022,2023,True,DEN,LAL,MAY
2022-23,1610612743,DEN,Denver Nuggets,42200311,2023-05-16,DEN vs. LAL,W,48.0,50,91,0.549,15,32,0.469,17,22,0.773,15,32,47,29,11.0,5,7,4,21,21,132,6.0,1,1,1,1,9,4,51,11,32,101,15,75,66,105,19,87,47,19,49,111,21,55,95,60,3,58,1,2022,2023,True,DEN,LAL,MAY
2022-23,1610612743,DEN,Denver Nuggets,42200226,2023-05-11,DEN @ PHX,W,48.0,44,82,0.537,8,22,0.364,29,31,0.935,7,34,41,24,11.0,10,3,5,22,22,125,25.0,1,1,1,1,9,35,120,18,137,162,77,5,15,16,129,61,99,72,49,20,115,89,110,40,20,7,1,2022,2023,False,PHX,DEN,MAY
2022-23,1610612743,DEN,Denver Nuggets,42200225,2023-05-09,DEN vs. PHX,W,48.0,42,85,0.494,13,27,0.481,21,28,0.75,10,40,50,32,10.0,6,6,7,17,22,118,16.0,1,1,1,1,9,53,91,48,55,139,14,40,31,118,82,11,23,5,31,80,42,128,37,40,48,22,1,2022,2023,True,DEN,PHX,MAY
2022-23,1610612743,DEN,Denver Nuggets,42200224,2023-05-07,DEN @ PHX,L,48.0,50,89,0.562,7,22,0.318,17,23,0.739,10,22,32,28,9.0,6,2,4,19,24,124,-5.0,1,85,85,85,9,4,66,7,149,162,108,75,58,123,82,166,160,24,21,80,137,55,67,18,24,98,1,2022,2023,False,PHX,DEN,MAY
2022-23,1610612743,DEN,Denver Nuggets,42200223,2023-05-05,DEN @ PHX,L,48.0,43,97,0.443,10,30,0.333,18,21,0.857,16,35,51,27,13.0,6,5,6,21,24,114,-7.0,1,85,85,85,9,41,17,107,104,116,89,63,79,48,14,50,20,34,78,80,58,112,95,18,63,112,1,2022,2023,False,PHX,DEN,MAY
2022-23,1610612743,DEN,Denver Nuggets,42200222,2023-05-01,DEN vs. PHX,W,48.0,36,76,0.474,7,27,0.259,18,21,0.857,5,36,41,19,13.0,5,6,4,16,25,97,10.0,1,1,1,1,9,127,160,68,149,139,141,63,79,48,154,36,99,142,78,111,42,55,29,11,138,40,1,2022,2023,True,DEN,PHX,MAY
2022-23,1610612743,DEN,Denver Nuggets,42200221,2023-04-29,DEN vs. PHX,W,48.0,48,101,0.475,16,37,0.432,13,15,0.867,16,33,49,22,10.0,14,1,5,19,19,125,18.0,1,1,1,1,9,13,6,67,18,53,29,124,144,41,14,76,30,102,31,1,158,89,67,88,20,17,1,2022,2023,True,DEN,PHX,APR
2022-23,1610612743,DEN,Denver Nuggets,42200145,2023-04-25,DEN vs. MIN,W,48.0,34,85,0.4,12,34,0.353,32,36,0.889,16,31,47,22,12.0,10,3,4,21,27,112,3.0,1,1,1,1,9,145,91,139,81,80,82,2,7,25,14,103,47,102,62,20,115,55,95,5,71,75,1,2022,2023,True,DEN,MIN,APR
2022-23,1610612743,DEN,Denver Nuggets,42200144,2023-04-23,DEN @ MIN,L,53.0,42,95,0.442,12,35,0.343,12,18,0.667,10,37,47,21,12.0,6,5,7,23,19,108,-6.0,1,85,85,85,1,53,25,108,81,66,87,132,110,147,82,30,47,115,62,80,58,128,130,88,92,106,1,2022,2023,False,MIN,DEN,APR
2022-23,1610612743,DEN,Denver Nuggets,42200143,2023-04-21,DEN @ MIN,W,48.0,48,84,0.571,13,32,0.406,11,13,0.846,5,35,40,32,15.0,8,4,2,26,21,120,9.0,1,1,1,1,9,13,103,4,55,101,45,142,152,55,154,50,108,5,117,47,81,12,159,60,40,43,1,2022,2023,False,MIN,DEN,APR
2022-23,1610612743,DEN,Denver Nuggets,42200142,2023-04-19,DEN vs. MIN,W,48.0,46,85,0.541,10,22,0.455,20,25,0.8,9,27,36,26,10.0,6,1,5,25,25,122,9.0,1,1,1,1,9,21,91,15,104,162,19,50,45,85,91,143,137,41,31,80,158,89,152,11,30,43,1,2022,2023,True,DEN,MIN,APR
2022-23,1610612743,DEN,Denver Nuggets,42200141,2023-04-16,DEN vs. MIN,W,48.0,41,90,0.456,16,39,0.41,11,17,0.647,11,43,54,24,11.0,6,4,6,20,16,109,29.0,1,1,1,1,9,71,60,91,18,38,42,142,120,152,58,6,10,72,49,80,81,112,82,133,87,4,1,2022,2023,True,DEN,MIN,APR
