group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
Players,203083,Andre Drummond,Andre,1610612751,BKN,28.0,15,6,9,0.4,2.8,126.6,116.3,116.3,115.5,119.0,119.0,11.1,-2.7,-2.7,0.0,0.0,0.0,0.304,0.268,0.287,10.5,11.2,0.636,0.6,0.196,0.199,87.95,90.34,75.28,90.34,0.163,80,7,11,0.5,0.7,0.636,214,231,298,332,219,80,106,106,302,386,386,149,245,245,307,233,307,2,35,6,371,381,98,157,137,148,455,460,460,69,146,194,135,211,71
Players,201933,Blake Griffin,Blake,1610612751,BKN,33.0,15,7,8,0.467,2.2,118.6,118.6,118.6,102.2,89.4,89.4,16.4,29.2,29.2,0.304,7.0,53.8,0.079,0.129,0.101,7.7,7.7,0.7,0.7,0.071,0.076,93.45,99.51,82.92,99.51,0.095,70,3,5,0.2,0.3,0.6,214,211,282,274,311,127,89,89,151,85,85,105,65,65,42,2,10,82,189,147,318,319,74,91,389,390,401,310,310,191,228,271,276,352,79
Players,1628971,Bruce Brown,Bruce,1610612751,BKN,25.0,24,11,13,0.458,2.4,121.8,113.2,113.2,117.4,117.9,117.9,4.4,-4.7,-4.7,0.025,0.5,6.3,0.066,0.154,0.106,12.5,12.3,0.5,0.526,0.108,0.119,97.49,100.79,84.0,100.79,0.046,121,5,12,0.2,0.5,0.417,128,136,380,278,282,103,138,138,329,380,380,191,265,265,292,205,276,107,132,136,401,399,177,224,324,315,297,275,275,298,175,176,273,291,206
Players,1630560,Cam Thomas,Cam,1610612751,BKN,20.0,10,3,7,0.3,2.3,99.8,94.2,94.2,94.9,87.3,87.3,4.9,7.0,7.0,0.222,1.0,10.5,0.0,0.172,0.086,10.5,10.1,0.429,0.476,0.283,0.322,105.63,113.34,94.45,113.34,0.126,52,5,14,0.5,1.4,0.357,269,304,255,410,304,338,349,349,87,75,75,187,169,169,79,149,230,290,107,193,371,365,247,276,55,41,108,94,94,125,175,159,107,72,260
Players,1630561,David Duke Jr.,David,1610612751,BKN,22.0,6,3,3,0.5,2.7,108.4,120.0,120.0,105.4,103.1,103.1,3.1,16.9,16.9,0.083,0.0,12.5,0.167,0.167,0.167,0.0,0.0,0.25,0.363,0.175,0.171,93.99,90.32,75.27,90.32,0.11,30,1,6,0.2,1.0,0.167,326,304,139,206,232,246,76,76,184,212,212,203,94,94,213,233,201,16,113,40,1,1,337,333,177,204,388,461,461,155,299,258,302,126,351
Players,1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,20.0,5,1,4,0.2,1.1,156.3,140.0,140.0,128.7,126.7,126.7,27.5,13.3,13.3,0.0,0.0,0.0,0.0,0.167,0.111,0.0,0.0,1.0,1.0,0.1,0.112,104.68,110.33,91.94,110.33,0.102,10,1,1,0.2,0.2,1.0,343,375,177,429,430,20,18,18,402,421,421,74,116,117,307,233,307,290,113,113,1,1,9,15,337,333,120,109,109,171,299,364,276,397,1
Players,201609,Goran Dragic,Goran,1610612751,BKN,36.0,12,4,8,0.333,2.0,132.5,119.3,119.3,126.2,117.0,117.0,6.3,2.3,2.3,0.118,1.0,25.0,0.036,0.05,0.042,25.0,25.4,0.333,0.515,0.086,0.094,99.24,108.69,90.57,108.69,0.016,57,1,3,0.1,0.3,0.333,244,275,282,378,337,51,85,85,393,373,373,175,205,205,163,149,59,188,358,362,463,468,304,228,361,357,233,132,132,345,299,311,352,386,267
Players,201949,James Johnson,James,1610612751,BKN,35.0,18,10,8,0.556,3.8,110.6,106.1,106.1,101.1,100.0,100.0,9.6,6.1,6.1,0.209,9.0,32.1,0.04,0.146,0.096,3.6,3.6,0.464,0.514,0.113,0.118,102.17,104.81,87.34,104.81,0.101,147,6,14,0.3,0.8,0.429,193,156,282,178,60,216,225,225,142,150,150,155,173,173,83,1,46,167,151,174,232,232,227,230,307,317,161,192,192,173,156,159,194,195,192
Players,203925,Joe Harris,Joe,1610612751,BKN,30.0,5,4,1,0.8,2.4,148.1,136.0,136.0,87.2,85.7,85.7,60.9,50.3,50.3,0.0,0.0,0.0,0.0,0.0,0.0,33.3,33.3,1.0,1.0,0.111,0.12,85.55,90.26,75.21,90.26,0.053,25,2,2,0.4,0.4,1.0,343,275,38,45,280,26,27,27,65,70,70,31,37,37,307,233,307,290,380,406,476,477,9,15,310,313,464,462,462,278,256,335,155,332,1
Players,1630556,Kessler Edwards,Kessler,1610612751,BKN,21.0,11,3,8,0.273,3.2,89.0,91.7,91.7,109.7,104.0,104.0,-20.6,-12.3,-12.3,0.0,0.0,0.0,0.021,0.143,0.072,0.0,0.0,0.143,0.19,0.093,0.095,98.14,99.33,82.77,99.33,-0.014,72,1,7,0.1,0.6,0.143,254,304,282,415,143,398,369,369,245,224,224,361,325,325,307,233,307,252,157,240,1,1,361,378,350,355,273,317,317,426,299,240,342,253,356
Players,201142,Kevin Durant,Kevin,1610612751,BKN,33.0,28,17,11,0.607,4.1,118.4,115.6,115.6,104.6,105.0,105.0,13.8,10.6,10.6,0.264,2.33,11.5,0.026,0.207,0.116,4.9,4.9,0.461,0.536,0.409,0.427,93.16,94.13,78.44,94.13,0.213,225,37,89,1.3,3.2,0.416,79,43,349,120,40,128,114,114,177,233,233,121,138,138,54,66,215,229,62,105,255,256,232,215,11,11,407,436,436,32,4,5,1,4,213
Players,202681,Kyrie Irving,Kyrie,1610612751,BKN,30.0,15,5,10,0.333,3.5,120.3,115.0,115.0,114.7,109.6,109.6,5.6,5.4,5.4,0.28,3.5,14.6,0.019,0.102,0.058,4.2,4.2,0.403,0.52,0.32,0.337,99.57,104.12,86.76,104.12,0.141,113,11,31,0.7,2.1,0.355,214,247,322,378,105,114,116,116,291,287,287,185,178,178,49,34,171,257,241,289,240,240,271,227,31,33,226,200,200,100,107,88,56,30,261
Players,200746,LaMarcus Aldridge,LaMarcus,1610612751,BKN,36.0,16,10,6,0.625,3.5,111.6,113.4,113.4,91.3,92.0,92.0,20.2,21.4,21.4,0.086,0.0,10.3,0.136,0.123,0.129,0.0,0.0,0.45,0.564,0.183,0.186,101.33,100.08,83.4,100.08,0.161,119,9,20,0.6,1.3,0.45,207,156,239,98,108,203,135,135,76,98,98,88,80,80,210,233,234,34,205,82,1,1,236,192,160,175,181,297,297,72,119,128,87,88,172
Players,1629651,Nic Claxton,Nic,1610612751,BKN,23.0,15,8,7,0.533,3.0,104.4,98.9,98.9,113.2,109.8,109.8,-8.9,-10.9,-10.9,0.04,0.0,7.7,0.149,0.136,0.143,0.0,0.0,0.6,0.574,0.117,0.124,93.58,97.62,81.35,97.62,0.091,89,6,10,0.4,0.7,0.6,214,200,255,195,194,285,311,311,281,289,289,295,319,319,276,233,258,26,172,64,1,1,121,181,300,304,398,365,365,201,156,208,155,231,79
Players,201988,Patty Mills,Patty,1610612751,BKN,33.0,36,19,17,0.528,3.1,111.3,110.8,110.8,99.8,96.6,96.6,11.5,14.2,14.2,0.053,2.0,11.4,0.016,0.095,0.053,5.7,5.8,0.611,0.626,0.11,0.113,99.17,100.96,84.13,100.96,0.079,240,13,27,0.4,0.8,0.481,17,32,454,197,159,208,165,165,123,126,126,144,108,108,254,74,216,267,262,308,271,271,113,139,319,326,237,268,268,226,88,100,185,205,153
Players,203552,Seth Curry,Seth,1610612751,BKN,31.0,36,19,17,0.528,4.0,112.0,112.1,112.1,105.6,102.7,102.7,6.4,9.4,9.4,0.154,3.5,24.6,0.0,0.095,0.047,7.0,7.1,0.736,0.751,0.125,0.129,96.41,97.72,81.44,97.72,0.113,298,22,36,0.6,1.0,0.611,17,32,454,197,44,197,153,153,187,207,207,174,151,151,125,34,77,290,257,339,302,305,70,71,272,289,328,362,362,148,36,75,77,126,76
