season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2018-19,1610612744,21800002,2018-10-16,OKC,GSW,1610612760,1,108,100,W,8
2018-19,1610612744,21800024,2018-10-19,GSW,UTA,1610612762,2,124,123,W,1
2018-19,1610612744,21800038,2018-10-21,GSW,DEN,1610612743,3,98,100,L,-2
2018-19,1610612744,21800047,2018-10-22,PHX,GSW,1610612756,4,123,103,W,20
2018-19,1610612744,21800062,2018-10-24,WAS,GSW,1610612764,5,144,122,W,22
2018-19,1610612744,21800068,2018-10-26,GSW,NYK,1610612752,6,128,100,W,28
2018-19,1610612744,21800083,2018-10-28,GSW,BKN,1610612751,7,120,114,W,6
2018-19,1610612744,21800091,2018-10-29,GSW,CHI,1610612741,8,149,124,W,25
2018-19,1610612744,21800108,2018-10-31,NOP,GSW,1610612740,9,131,121,W,10
2018-19,1610612744,21800124,2018-11-02,MIN,GSW,1610612750,10,116,99,W,17
2018-19,1610612744,21800147,2018-11-05,MEM,GSW,1610612763,11,117,101,W,16
2018-19,1610612744,21800166,2018-11-08,MIL,GSW,1610612749,12,111,134,L,-23
2018-19,1610612744,21800182,2018-11-10,BKN,GSW,1610612751,13,116,100,W,16
2018-19,1610612744,21800198,2018-11-12,GSW,LAC,1610612746,14,116,121,L,-5
2018-19,1610612744,21800201,2018-11-13,ATL,GSW,1610612737,15,110,103,W,7
2018-19,1610612744,21800213,2018-11-15,GSW,HOU,1610612745,16,86,107,L,-21
2018-19,1610612744,21800232,2018-11-17,GSW,DAL,1610612742,17,109,112,L,-3
2018-19,1610612744,21800238,2018-11-18,GSW,SAS,1610612759,18,92,104,L,-12
2018-19,1610612744,21800264,2018-11-21,OKC,GSW,1610612760,19,95,123,L,-28
2018-19,1610612744,21800277,2018-11-23,POR,GSW,1610612757,20,125,97,W,28
2018-19,1610612744,21800285,2018-11-24,SAC,GSW,1610612758,21,117,116,W,1
2018-19,1610612744,21800300,2018-11-26,ORL,GSW,1610612753,22,116,110,W,6
2018-19,1610612744,21800316,2018-11-29,GSW,TOR,1610612761,23,128,131,L,-3
2018-19,1610612744,21800331,2018-12-01,GSW,DET,1610612765,24,102,111,L,-9
2018-19,1610612744,21800344,2018-12-03,GSW,ATL,1610612737,25,128,111,W,17
2018-19,1610612744,21800355,2018-12-05,GSW,CLE,1610612739,26,129,105,W,24
2018-19,1610612744,21800377,2018-12-07,GSW,MIL,1610612749,27,105,95,W,10
2018-19,1610612744,21800400,2018-12-10,MIN,GSW,1610612750,28,116,108,W,8
2018-19,1610612744,21800415,2018-12-12,TOR,GSW,1610612761,29,93,113,L,-20
2018-19,1610612744,21800428,2018-12-14,GSW,SAC,1610612758,30,130,125,W,5
2018-19,1610612744,21800449,2018-12-17,MEM,GSW,1610612763,31,110,93,W,17
2018-19,1610612744,21800464,2018-12-19,GSW,UTA,1610612762,32,103,108,L,-5
2018-19,1610612744,21800484,2018-12-22,DAL,GSW,1610612742,33,120,116,W,4
2018-19,1610612744,21800494,2018-12-23,LAC,GSW,1610612746,34,129,127,W,2
2018-19,1610612744,21800500,2018-12-25,LAL,GSW,1610612747,35,101,127,L,-26
2018-19,1610612744,21800516,2018-12-27,POR,GSW,1610612757,36,109,110,L,-1
2018-19,1610612744,21800534,2018-12-29,GSW,POR,1610612757,37,115,105,W,10
2018-19,1610612744,21800548,2018-12-31,GSW,PHX,1610612756,38,132,109,W,23
2018-19,1610612744,21800565,2019-01-03,HOU,GSW,1610612745,39,134,135,L,-1
2018-19,1610612744,21800583,2019-01-05,GSW,SAC,1610612758,40,127,123,W,4
2018-19,1610612744,21800605,2019-01-08,NYK,GSW,1610612752,41,122,95,W,27
2018-19,1610612744,21800629,2019-01-11,CHI,GSW,1610612741,42,146,109,W,37
2018-19,1610612744,21800642,2019-01-13,GSW,DAL,1610612742,43,119,114,W,5
2018-19,1610612744,21800655,2019-01-15,GSW,DEN,1610612743,44,142,111,W,31
2018-19,1610612744,21800663,2019-01-16,NOP,GSW,1610612740,45,147,140,W,7
2018-19,1610612744,21800676,2019-01-18,GSW,LAC,1610612746,46,112,94,W,18
2018-19,1610612744,21800701,2019-01-21,GSW,LAL,1610612747,47,130,111,W,19
2018-19,1610612744,21800716,2019-01-24,GSW,WAS,1610612764,48,126,118,W,8
2018-19,1610612744,21800732,2019-01-26,GSW,BOS,1610612738,49,115,111,W,4
2018-19,1610612744,21800745,2019-01-28,GSW,IND,1610612754,50,132,100,W,32
2018-19,1610612744,21800768,2019-01-31,PHI,GSW,1610612755,51,104,113,L,-9
2018-19,1610612744,21800782,2019-02-02,LAL,GSW,1610612747,52,115,101,W,14
2018-19,1610612744,21800810,2019-02-06,SAS,GSW,1610612759,53,141,102,W,39
2018-19,1610612744,21800822,2019-02-08,GSW,PHX,1610612756,54,117,107,W,10
2018-19,1610612744,21800838,2019-02-10,MIA,GSW,1610612748,55,120,118,W,2
2018-19,1610612744,21800852,2019-02-12,UTA,GSW,1610612762,56,115,108,W,7
2018-19,1610612744,21800862,2019-02-13,GSW,POR,1610612757,57,107,129,L,-22
